date,actual_close,predicted_close,model
2025-05-13,2.586548089981079,2.557235199492643,arima
2025-05-14,2.5527029037475586,2.5637026805158296,arima
2025-05-15,2.3803670406341557,2.573098670205201,arima
2025-05-16,2.38098406791687,2.5811579700450817,arima
2025-05-17,2.354363918304444,2.5898877362922903,arima
2025-05-18,2.434170961380005,2.5983433230949817,arima
2025-05-19,2.3813788890838623,2.606969452038374,arima
2025-05-20,2.356755018234253,2.6155569432197425,arima
2025-05-21,2.398926019668579,2.624204385498936,arima
2025-05-22,2.429795026779175,2.6328655148281683,arima
2025-05-23,2.294321060180664,2.6415622441292514,arima
2025-05-24,2.3328700065612797,2.650284398709957,arima
2025-05-25,2.342974901199341,2.65903690667223,arima
2025-05-26,2.3106610774993896,2.667817588312622,arima
2025-05-27,2.318671941757202,2.6766276097427935,arima
2025-05-28,2.274252891540528,2.6854665627992502,arima
2025-05-29,2.244246006011963,2.6943347807299802,arima
2025-05-30,2.138633966445923,2.703232248297019,arima
2025-05-31,2.1750600337982178,2.712159114748114,arima
2025-06-01,2.179183959960937,2.721115452383494,arima
2025-06-02,2.1977550983428955,2.730101370190162,arima
2025-06-03,2.2468440532684326,2.7391169603604375,arima
2025-06-04,2.202310085296631,2.7481623234650496,arima
2025-06-05,2.097634077072144,2.7572375566067566,arima
2025-06-06,2.1624059677124023,2.766342758997523,arima
2025-06-07,2.1785459518432617,2.7754780293351455,arima
2025-06-08,2.2654950618743896,2.784643467039547,arima
2025-06-09,2.3203749656677246,2.793839171672492,arima
2025-06-10,2.3052849769592285,2.80306524321229,arima
2025-06-11,2.270873069763184,2.812321781926102,arima
2025-06-12,2.1947689056396484,2.821608888431642,arima
2025-06-13,2.1490299701690674,2.8309266636697425,arima
2025-06-14,2.1414060592651367,2.8402752089188787,arima
2025-06-15,2.167176961898804,2.84965462578995,arima
2025-06-16,2.241771936416626,2.859065016230358,arima
2025-06-17,2.1607139110565186,2.8685064825237165,arima
2025-06-18,2.169665098190308,2.8779791272916198,arima
2025-06-19,2.165937900543213,2.8874830534944493,arima
2025-06-20,2.120347023010254,2.8970183644326393,arima
2025-06-21,2.057558059692383,2.90658516374773,arima
2025-06-22,2.0140280723571777,2.9161835554235247,arima
2025-06-23,2.166309118270874,2.92581364378721,arima
2025-06-24,2.1908159255981445,2.9354755335104907,arima
2025-06-25,2.1858720779418945,2.9451693296107284,arima
2025-06-26,2.1058549880981445,2.954895137452083,arima
2025-06-27,2.1426188945770264,2.964653062746657,arima
2025-06-28,2.1860439777374268,2.9744432115556454,arima
2025-06-29,2.2070729732513428,2.984265690290488,arima
2025-06-30,2.2387499809265137,2.994120605714026,arima
2025-07-01,2.1721949577331543,3.004008064941664,arima
2025-07-02,2.233768939971924,3.0139281754425307,arima
2025-07-03,2.257658004760742,3.0238810450406506,arima
2025-07-04,2.2211389541625977,3.0338667819161147,arima
2025-07-05,2.218522071838379,3.0438854946062555,arima
2025-07-06,2.272541046142578,3.053937292006828,arima
2025-07-07,2.274077892303467,3.064022283373192,arima
2025-07-08,2.3112339973449707,3.0741405783215012,arima
2025-07-09,2.405636072158813,3.0842922868298936,arima
2025-07-10,2.5466830730438232,3.0944775192396867,arima
2025-07-11,2.7348639965057373,3.104696386256577,arima
2025-07-12,2.737636089324951,3.1149489989518444,arima
2025-07-13,2.8359410762786865,3.1252354687635577,arima
2025-07-14,2.954977035522461,3.1355559074977872,arima
2025-07-15,2.918951988220215,3.1459104273298193,arima
2025-07-16,3.041404962539673,3.156299140805376,arima
2025-07-17,3.495129108428955,3.1667221608418377,arima
2025-07-18,3.418211936950684,3.1771796007294713,arima
2025-07-19,3.429405927658081,3.187671574132661,arima
2025-07-20,3.459528923034668,3.1981981950911442,arima
2025-07-21,3.55576491355896,3.2087595780212506,arima
2025-07-22,3.551676034927368,3.2193558377171456,arima
2025-07-23,3.1849300861358643,3.229987089352079,arima
2025-07-24,3.143894910812378,3.240653448479636,arima
2025-07-25,3.141720056533813,3.2513550310349935,arima
2025-07-26,3.167534112930298,3.2620919533361796,arima
2025-07-27,3.2412819862365723,3.2728643320853394,arima
2025-07-28,3.11584210395813,3.2836722843700024,arima
2025-07-29,3.1284310817718506,3.2945159276643543,arima
2025-07-30,3.098376035690308,3.305395379830516,arima
2025-07-31,3.025170087814331,3.3163107591198218,arima
2025-08-01,2.96459698677063,3.3272621841741086,arima
2025-08-02,2.766371965408325,3.338249774027002,arima
2025-08-03,2.9495439529418945,3.349273648105211,arima
2025-08-04,3.072809934616089,3.360333926229827,arima
2025-08-05,2.963747978210449,3.3714307286176255,arima
2025-08-06,2.9918880462646484,3.382564175882373,arima
2025-08-07,3.3182079792022705,3.3937343890361373,arima
2025-08-08,3.28712010383606,3.404941489490604,arima
2025-08-09,3.227883100509644,3.4161855990583954,arima
2025-08-10,3.187855958938598,3.4274668399543935,arima
2025-08-11,3.134514093399048,3.438785334797071,arima
2025-08-12,3.2665059566497803,3.4501412066098216,arima
2025-08-13,3.2805910110473637,3.4615345788222984,arima
2025-08-14,3.083522081375122,3.4729655752717554,arima
2025-08-15,3.078666925430298,3.484434320204393,arima
2025-08-16,3.108139991760254,3.495940938276709,arima
2025-08-17,3.089040994644165,3.5074855545568524,arima
2025-08-18,3.0614829063415527,3.5190682945259852,arima
2025-08-19,2.852924108505249,3.530689284079644,arima
2025-08-20,2.950748920440674,3.542348649529109,arima
2025-08-21,2.8504741191864014,3.554046517602778,arima
2025-08-22,3.075773000717163,3.5657830154475416,arima
2025-08-23,3.0462141036987305,3.577558270630167,arima
2025-08-24,3.0258688926696777,3.5893724111386844,arima
2025-08-25,2.861272096633911,3.601225565383778,arima
2025-08-26,3.0122179985046387,3.6131178622001805,arima
2025-08-27,2.966618061065674,3.625049430848075,arima
2025-08-28,2.967094898223877,3.6370204010145,arima
2025-08-29,2.8219571113586426,3.6490309028147574,arima
2025-08-30,2.818186044692993,3.6610810667938285,arima
2025-08-31,2.7766408920288086,3.673171023927792,arima
2025-09-01,2.753695011138916,3.685300905625248,arima
2025-09-02,2.861859083175659,3.697470843728745,arima
2025-09-03,2.8448948860168457,3.7096809705162155,arima
2025-09-04,2.795828104019165,3.7219314187024115,arima
2025-09-05,2.816247940063477,3.734222321440348,arima
2025-09-06,2.810854911804199,3.7465538123227504,arima
2025-09-07,2.8785619735717773,3.7589260253835057,arima
2025-09-08,2.9704010486602783,3.77133909509912,arima
2025-09-09,2.9466140270233154,3.7837931563901797,arima
2025-09-10,2.98170804977417,3.7962883446228193,arima
2025-09-11,3.0409340858459477,3.808824795610191,arima
2025-09-12,3.1076419353485107,3.821402645613942,arima
2025-09-13,3.121467113494873,3.8340220313456945,arima
2025-09-14,3.032525062561035,3.846683089968533,arima
2025-09-15,2.9971089363098145,3.859385959098495,arima
2025-09-16,3.038494110107422,3.8721307768060647,arima
2025-09-17,3.084991931915283,3.8849176816176763,arima
2025-09-18,3.0762689113616943,3.897746812517219,arima
2025-09-19,2.991852045059204,3.9106183089475466,arima
2025-09-20,2.97891902923584,3.923532310811994,arima
2025-09-21,2.973408937454224,3.9364889584758984,arima
2025-09-22,2.8530099391937256,3.949488392768123,arima
2025-09-23,2.8281569480896,3.9625307549825903,arima
2025-09-24,2.928035020828247,3.9756161868798157,arima
2025-09-25,2.742319107055664,3.988744830688449,arima
2025-09-26,2.7858119010925293,4.001916829106822,arima
2025-09-27,2.807734966278076,4.015132325304496,arima
2025-09-28,2.8665859699249268,4.02839146292382,arima
2025-09-29,2.8826920986175537,4.0416943860814945,arima
2025-09-30,2.846930980682373,4.055041239370132,arima
2025-10-01,2.9472780227661133,4.068432167859834,arima
2025-10-02,3.0393240451812744,4.081867317099766,arima
2025-10-03,3.040880918502808,4.095346833119738,arima
2025-10-04,2.969348907470703,4.108870862431793,arima
2025-10-05,2.9706408977508545,4.122439552031802,arima
2025-10-06,2.9907169342041016,4.136053049401054,arima
2025-10-07,2.855971097946167,4.149711502507871,arima
2025-10-08,2.8808040618896484,4.163415059809204,arima
2025-10-09,2.8049099445343018,4.177163870252255,arima
2025-10-10,2.358597040176392,4.190958083276093,arima
2025-10-11,2.385982036590576,4.204797848813276,arima
2025-10-12,2.5349578857421875,4.218683317291485,arima
2025-10-13,2.6064999103546143,4.232614639635157,arima
2025-10-14,2.505660057067871,4.246591967267126,arima
2025-10-15,2.412666082382202,4.260615452110267,arima
2025-10-16,2.3290679454803467,4.274685246589149,arima
2025-10-17,2.294239044189453,4.288801503631692,arima
2025-10-18,2.3605101108551025,4.302964376670828,arima
2025-10-19,2.390631914138794,4.31717401964617,arima
2025-10-20,2.49341893196106,4.331430587005682,arima
2025-10-21,2.4242711067199707,4.345734233707365,arima
2025-10-22,2.3638620376586914,4.360085115220931,arima
2025-10-23,2.395149946212769,4.374483387529503,arima
2025-10-24,2.507473945617676,4.388929207131302,arima
2025-10-25,2.596446990966797,4.403422731041355,arima
2025-10-26,2.645145893096924,4.417964116793196,arima
2025-10-27,2.634629964828491,4.432553522440582,arima
2025-10-28,2.6059770584106445,4.447191106559209,arima
2025-10-29,2.552021026611328,4.461877028248435,arima
2025-10-30,2.439714908599853,4.476611447133013,arima
2025-10-31,2.508733034133911,4.491394523364823,arima
2025-11-01,2.505173921585083,4.506226417624611,arima
2025-11-02,2.529094934463501,4.52110729112374,arima
2025-11-03,2.309377908706665,4.536037305605939,arima
2025-11-04,2.210616111755371,4.551016623349062,arima
2025-11-05,2.3452250957489014,4.566045407166851,arima
2025-11-06,2.210848093032837,4.581123820410708,arima
2025-11-07,2.3141629695892334,4.596252026971468,arima
2025-11-08,2.2848949432373047,4.611430191281182,arima
2025-11-09,2.367656946182251,4.626658478314902,arima
2025-11-10,2.526365041732788,4.6419370535924775,arima
2025-11-11,2.391724109649658,4.657266083180352,arima
2025-11-12,2.3868958950042725,4.672645733693369,arima
2025-11-13,2.3311400413513184,4.688076172296583,arima
2025-11-14,2.243982076644897,4.703557566707075,arima
2025-11-15,2.235245943069458,4.719090085195779,arima
2025-11-16,2.216609001159668,4.734673896589307,arima
2025-11-17,2.162097930908203,4.750309170271785,arima
2025-11-18,2.2164790630340576,4.765996076186696,arima
2025-11-19,2.1076180934906006,4.7817347848387275,arima
