Date,Symbol,Open,High,Low,Close,Volume
2023-01-15,CRV-USD,0.8151909708976746,0.868914008140564,0.7846050262451172,0.8326830267906189,95921783
2023-01-16,CRV-USD,0.8327620029449463,0.9373800158500671,0.825531005859375,0.8716949820518494,151243997
2023-01-17,CRV-USD,0.8715929985046387,0.9459930062294006,0.8636469841003418,0.9133719801902771,158802063
2023-01-18,CRV-USD,0.9131230115890503,0.9525430202484131,0.8607950210571289,0.8964290022850037,149391739
2023-01-19,CRV-USD,0.8960469961166382,0.9279569983482361,0.8760690093040466,0.9010599851608276,94455482
2023-01-20,CRV-USD,0.9008809924125671,1.0329439640045166,0.892661988735199,1.0322660207748413,134446894
2023-01-21,CRV-USD,1.0320719480514526,1.0370440483093262,0.9880449771881104,0.9960790276527405,137471278
2023-01-22,CRV-USD,0.9961150288581848,1.1599249839782715,0.9932309985160828,1.0733979940414429,189509811
2023-01-23,CRV-USD,1.0731910467147827,1.1134920120239258,1.0663269758224487,1.0663269758224487,134838036
2023-01-24,CRV-USD,1.0661699771881104,1.1022820472717285,0.9785029888153076,0.9936190247535706,130132650
2023-01-25,CRV-USD,0.9938179850578308,1.055732011795044,0.9774389863014221,1.032518982887268,118839466
2023-01-26,CRV-USD,1.0321450233459473,1.1207250356674194,1.0285359621047974,1.0493839979171753,150538698
2023-01-27,CRV-USD,1.0494309663772583,1.1402219533920288,1.0071560144424438,1.131451964378357,117766228
2023-01-28,CRV-USD,1.1315490007400513,1.1351170539855957,1.0488009452819824,1.0718040466308594,100422007
2023-01-29,CRV-USD,1.0719250440597534,1.1053119897842407,1.057803988456726,1.0903199911117554,71948587
2023-01-30,CRV-USD,1.090129017829895,1.0944329500198364,0.9768199920654297,0.992812991142273,78173560
2023-01-31,CRV-USD,0.9927660226821899,1.0401519536972046,0.9873329997062683,1.0184990167617798,64716098
2023-02-01,CRV-USD,1.0182900428771973,1.1211860179901123,0.979312002658844,1.1112209558486938,108815605
2023-02-02,CRV-USD,1.1111220121383667,1.162742018699646,1.059201955795288,1.0594539642333984,180728039
2023-02-03,CRV-USD,1.0594040155410767,1.1307350397109985,1.0594040155410767,1.1147160530090332,146622557
2023-02-04,CRV-USD,1.1147069931030273,1.127208948135376,1.0898569822311401,1.1091289520263672,65600897
2023-02-05,CRV-USD,1.1090229749679565,1.115973949432373,1.0178020000457764,1.0508099794387817,85001999
2023-02-06,CRV-USD,1.0507620573043823,1.0879549980163574,1.0293409824371338,1.0454059839248657,81091371
