Date,Symbol,Open,High,Low,Close,Volume
2023-01-15,MKR-USD,709.3961791992188,712.0473022460938,676.224365234375,700.1795043945312,34089947
2023-01-16,MKR-USD,700.2012329101562,730.1212768554688,676.5578002929688,688.28125,37467167
2023-01-17,MKR-USD,688.5204467773438,725.9534912109375,680.5772705078125,696.421630859375,29364394
2023-01-18,MKR-USD,696.3963623046875,714.4053955078125,637.5720825195312,639.9946899414062,33142034
2023-01-19,MKR-USD,639.8640747070312,668.672607421875,637.033935546875,665.7739868164062,25660238
2023-01-20,MKR-USD,665.7560424804688,716.1474609375,655.4276733398438,716.1292114257812,22457951
2023-01-21,MKR-USD,716.1278686523438,731.6527709960938,699.5333862304688,699.5333862304688,29469999
2023-01-22,MKR-USD,699.5181274414062,736.8298950195312,695.9701538085938,709.6555786132812,23826271
2023-01-23,MKR-USD,709.5509033203125,724.41162109375,694.9334106445312,705.3880615234375,24565163
2023-01-24,MKR-USD,705.2213745117188,716.2462158203125,660.6397705078125,665.3157958984375,25586245
2023-01-25,MKR-USD,665.3349609375,681.4097290039062,650.2587280273438,668.8453369140625,28212528
2023-01-26,MKR-USD,668.7227783203125,676.5150756835938,654.8795776367188,658.4266967773438,25213499
2023-01-27,MKR-USD,658.325439453125,672.65185546875,646.29345703125,670.915283203125,24640583
2023-01-28,MKR-USD,670.9788208007812,684.8182983398438,649.6008911132812,655.5947875976562,20285031
2023-01-29,MKR-USD,655.8576049804688,675.5984497070312,652.15771484375,675.1841430664062,21479087
2023-01-30,MKR-USD,675.2380981445312,677.0905151367188,627.1050415039062,634.8710327148438,26633817
2023-01-31,MKR-USD,634.97412109375,657.4113159179688,632.4869384765625,655.2039184570312,20022622
2023-02-01,MKR-USD,655.1658935546875,671.34375,624.483154296875,668.7462768554688,25030626
2023-02-02,MKR-USD,668.6111450195312,705.3182373046875,668.5676879882812,670.57421875,34837766
2023-02-03,MKR-USD,670.4721069335938,699.0338745117188,669.6213989257812,696.2058715820312,26630822
2023-02-04,MKR-USD,696.2208862304688,722.9268188476562,691.0188598632812,701.3508911132812,28329493
2023-02-05,MKR-USD,701.2781372070312,720.5130004882812,680.59521484375,695.0135498046875,33674186
2023-02-06,MKR-USD,694.7784423828125,706.5719604492188,683.2980346679688,693.7000122070312,31627217
2023-02-07,MKR-USD,693.7340087890625,794.8770141601562,688.7007446289062,789.4988403320312,50083655
2023-02-08,MKR-USD,789.494873046875,815.7747802734375,749.353271484375,781.3359375,51896038
2023-02-09,MKR-USD,781.4912109375,792.3031616210938,704.5618896484375,709.9113159179688,53668793
2023-02-10,MKR-USD,709.9450073242188,735.1400756835938,705.2405395507812,712.9164428710938,31878097
2023-02-11,MKR-USD,712.9603881835938,731.6066284179688,710.8460083007812,723.5496215820312,23975754
2023-02-12,MKR-USD,723.4820556640625,724.3081665039062,680.8477783203125,684.7098388671875,25921892
2023-02-13,MKR-USD,684.7735595703125,781.0508422851562,661.6668701171875,770.1089477539062,92102614
2023-02-14,MKR-USD,769.947509765625,773.5319213867188,734.9181518554688,740.756591796875,57427961
2023-02-15,MKR-USD,740.7156982421875,760.530517578125,726.9636840820312,760.2007446289062,47560869
2023-02-16,MKR-USD,760.0760498046875,776.929931640625,705.6185302734375,706.2236328125,53972684
2023-02-17,MKR-USD,706.3125610351562,735.4601440429688,704.3607177734375,726.03759765625,40039703
2023-02-18,MKR-USD,726.0988159179688,734.7434692382812,723.0177001953125,728.9971313476562,26458441
2023-02-19,MKR-USD,728.994873046875,767.4229736328125,723.1946411132812,737.3815307617188,38873628
2023-02-20,MKR-USD,737.7306518554688,774.0276489257812,721.1243286132812,770.1691284179688,36219723
2023-02-21,MKR-USD,770.1693115234375,786.9889526367188,756.6099853515625,786.9889526367188,40186852
2023-02-22,MKR-USD,787.0003662109375,791.799560546875,735.7752685546875,760.2623901367188,37563771
2023-02-23,MKR-USD,760.2212524414062,780.1890869140625,738.9961547851562,740.7547607421875,28798198
2023-02-24,MKR-USD,740.75927734375,746.6627807617188,701.2229614257812,713.2276000976562,27600405
2023-02-25,MKR-USD,713.3193359375,716.73681640625,683.1876220703125,706.3668823242188,25496636
2023-02-26,MKR-USD,706.323486328125,777.2294311523438,704.78271484375,775.5320434570312,52887692
2023-02-27,MKR-USD,775.4893188476562,811.6257934570312,763.2188110351562,788.4426879882812,57195325
2023-02-28,MKR-USD,788.4583740234375,800.2416381835938,765.9241333007812,791.4266357421875,44572661
2023-03-01,MKR-USD,791.4150390625,948.4111938476562,787.6492919921875,927.9334106445312,163217672
2023-03-02,MKR-USD,927.647216796875,945.56982421875,876.046875,883.2493286132812,74303183
2023-03-03,MKR-USD,883.157470703125,949.5021362304688,839.5932006835938,893.4088745117188,111387747
2023-03-04,MKR-USD,892.0326538085938,919.9215087890625,847.4396362304688,858.0084838867188,55189668
2023-03-05,MKR-USD,858.234130859375,971.1785278320312,858.234130859375,948.1517944335938,102588030
2023-03-06,MKR-USD,948.1235961914062,957.1719970703125,909.5127563476562,910.7695922851562,70496369
2023-03-07,MKR-USD,910.6932373046875,926.2920532226562,881.9448852539062,922.3786010742188,64903147
2023-03-08,MKR-USD,922.262451171875,932.9843139648438,858.9799194335938,874.7227783203125,71555525
2023-03-09,MKR-USD,874.2350463867188,888.32666015625,801.0112915039062,810.1728515625,60765744
2023-03-10,MKR-USD,810.1616821289062,810.1616821289062,759.0093383789062,781.2390747070312,63545842
2023-03-11,MKR-USD,781.2573852539062,797.0821533203125,611.4879760742188,728.6910400390625,253784672
2023-03-12,MKR-USD,728.6810913085938,904.42041015625,667.3523559570312,903.781982421875,157286130
2023-03-13,MKR-USD,903.7556762695312,968.9246826171875,847.5374145507812,911.468505859375,246085014
2023-03-14,MKR-USD,911.5399169921875,919.613525390625,843.08349609375,862.153564453125,128974547
2023-03-15,MKR-USD,862.3753051757812,883.479736328125,716.346923828125,747.7926635742188,126343325
2023-03-16,MKR-USD,748.0354614257812,752.34130859375,707.7316284179688,707.7316284179688,96653856
2023-03-17,MKR-USD,707.6737060546875,757.8916625976562,694.7537841796875,729.7171630859375,171506041
2023-03-18,MKR-USD,730.0723876953125,753.236572265625,684.9102172851562,686.1724853515625,119808723
2023-03-19,MKR-USD,686.1964111328125,711.5105590820312,686.1964111328125,688.5506591796875,79605211
2023-03-20,MKR-USD,688.5964965820312,715.5689697265625,665.833251953125,668.9738159179688,84590818
2023-03-21,MKR-USD,669.5148315429688,702.7597045898438,654.5497436523438,692.9022216796875,64478549
2023-03-22,MKR-USD,692.8479614257812,692.8479614257812,648.5303344726562,670.4651489257812,60547510
2023-03-23,MKR-USD,670.374267578125,694.8435668945312,666.2767944335938,680.482666015625,52349912
2023-03-24,MKR-USD,680.55859375,710.2866821289062,656.334716796875,672.402587890625,66136765
2023-03-25,MKR-USD,672.5716552734375,683.572021484375,656.0633544921875,666.7848510742188,39123806
2023-03-26,MKR-USD,666.7797241210938,683.3201293945312,663.033447265625,671.6508178710938,35664996
