Date,Symbol,Open,High,Low,Close,Volume
2023-01-15,ALGO-USD,0.22958000004291534,0.24033500254154205,0.2250490039587021,0.24033500254154205,107565151
2023-01-16,ALGO-USD,0.2403549998998642,0.24133600294589996,0.22648899257183075,0.2342890053987503,98057323
2023-01-17,ALGO-USD,0.23432600498199463,0.23536400496959686,0.2294970005750656,0.2294970005750656,66725576
2023-01-18,ALGO-USD,0.2295210063457489,0.2324800044298172,0.20918899774551392,0.2095939964056015,102596761
2023-01-19,ALGO-USD,0.2095640003681183,0.21798500418663025,0.20948000252246857,0.21752800047397614,57599865
2023-01-20,ALGO-USD,0.21750999987125397,0.23986299335956573,0.21626299619674683,0.23977600038051605,81520520
2023-01-21,ALGO-USD,0.23976199328899384,0.2452619969844818,0.23403599858283997,0.23966699838638306,100722878
2023-01-22,ALGO-USD,0.23961800336837769,0.2543860077857971,0.2366340011358261,0.24671100080013275,121941539
2023-01-23,ALGO-USD,0.24671199917793274,0.25422099232673645,0.24652099609375,0.2503030002117157,99493916
2023-01-24,ALGO-USD,0.2502489984035492,0.2591499984264374,0.2356799989938736,0.23703999817371368,110474128
2023-01-25,ALGO-USD,0.23704899847507477,0.2490839958190918,0.2309039980173111,0.24536800384521484,87129537
2023-01-26,ALGO-USD,0.24519699811935425,0.248540997505188,0.24223700165748596,0.24580800533294678,70905794
2023-01-27,ALGO-USD,0.24580299854278564,0.2585049867630005,0.2404559999704361,0.2547279894351959,87973627
2023-01-28,ALGO-USD,0.2547439932823181,0.2637610137462616,0.2519820034503937,0.2573019862174988,84403661
2023-01-29,ALGO-USD,0.25743600726127625,0.26446399092674255,0.2553960084915161,0.2621929943561554,71822187
2023-01-30,ALGO-USD,0.26221200823783875,0.26237401366233826,0.23756299912929535,0.23977099359035492,85126947
2023-01-31,ALGO-USD,0.23977699875831604,0.24432900547981262,0.23673099279403687,0.24220600724220276,61930182
2023-02-01,ALGO-USD,0.24216100573539734,0.2519260048866272,0.23259499669075012,0.2510319948196411,96058386
2023-02-02,ALGO-USD,0.2510490119457245,0.26776400208473206,0.2510490119457245,0.2554140090942383,106102449
2023-02-03,ALGO-USD,0.2553749978542328,0.2729730010032654,0.25219500064849854,0.2709279954433441,132688284
2023-02-04,ALGO-USD,0.2708970010280609,0.2735869884490967,0.266294002532959,0.2670210003852844,78614505
2023-02-05,ALGO-USD,0.2670539915561676,0.27007800340652466,0.25287899374961853,0.25710201263427734,83152126
2023-02-06,ALGO-USD,0.25713300704956055,0.26315298676490784,0.2551470100879669,0.2554210126399994,66235465
2023-02-07,ALGO-USD,0.25536298751831055,0.28523099422454834,0.2549839913845062,0.27915799617767334,194585706
2023-02-08,ALGO-USD,0.2791909873485565,0.29696500301361084,0.27811700105667114,0.29001399874687195,213731969
2023-02-09,ALGO-USD,0.2900330126285553,0.29030901193618774,0.24927900731563568,0.2553040087223053,197237440
2023-02-10,ALGO-USD,0.2553049921989441,0.2630859911441803,0.2502540051937103,0.2520099878311157,115126614
2023-02-11,ALGO-USD,0.25200799107551575,0.2572160065174103,0.24936699867248535,0.257189005613327,62079971
2023-02-12,ALGO-USD,0.2571850121021271,0.2598010003566742,0.24592499434947968,0.2483370006084442,68975253
2023-02-13,ALGO-USD,0.2483379989862442,0.24900299310684204,0.23542800545692444,0.2446579933166504,90996780
2023-02-14,ALGO-USD,0.24462400376796722,0.2549389898777008,0.2407819926738739,0.25367000699043274,86028993
2023-02-15,ALGO-USD,0.25363001227378845,0.2734439969062805,0.25176098942756653,0.272707998752594,106214843
2023-02-16,ALGO-USD,0.2726440131664276,0.28007200360298157,0.25800400972366333,0.2586039900779724,145083641
2023-02-17,ALGO-USD,0.25856998562812805,0.27514898777008057,0.2583949863910675,0.271575003862381,99575419
2023-02-18,ALGO-USD,0.2715420126914978,0.27758699655532837,0.2695170044898987,0.2735140025615692,70508283
2023-02-19,ALGO-USD,0.27347099781036377,0.2824679911136627,0.2693589925765991,0.2781600058078766,106011320
2023-02-20,ALGO-USD,0.2782979905605316,0.29053500294685364,0.2708669900894165,0.2849929928779602,136180970
2023-02-21,ALGO-USD,0.28512299060821533,0.29295799136161804,0.2745800018310547,0.278344988822937,121387968
2023-02-22,ALGO-USD,0.278346985578537,0.279338002204895,0.26261699199676514,0.27132299542427063,99013699
2023-02-23,ALGO-USD,0.2713199853897095,0.27877599000930786,0.2667180001735687,0.2687140107154846,86818704
2023-02-24,ALGO-USD,0.26876598596572876,0.2694090008735657,0.25278300046920776,0.25684601068496704,79896942
2023-02-25,ALGO-USD,0.25683701038360596,0.25766000151634216,0.24575799703598022,0.25130000710487366,52253817
2023-02-26,ALGO-USD,0.2512960135936737,0.25616198778152466,0.24955199658870697,0.25572600960731506,37908316
2023-02-27,ALGO-USD,0.25571998953819275,0.26125600934028625,0.250900000333786,0.2552320063114166,51910791
2023-02-28,ALGO-USD,0.25516799092292786,0.25560200214385986,0.2440900057554245,0.24494700133800507,50579740
2023-03-01,ALGO-USD,0.2449599951505661,0.2542189955711365,0.24420799314975739,0.2512190043926239,50986141
2023-03-02,ALGO-USD,0.2512269914150238,0.2519040107727051,0.24080799520015717,0.24259699881076813,48090504
2023-03-03,ALGO-USD,0.2425519973039627,0.24261599779129028,0.22520700097084045,0.23344600200653076,69471117
2023-03-04,ALGO-USD,0.23344700038433075,0.23418700695037842,0.2225780040025711,0.22549399733543396,33754152
2023-03-05,ALGO-USD,0.22549499571323395,0.23127500712871552,0.2243030071258545,0.22718599438667297,38013563
2023-03-06,ALGO-USD,0.22718100249767303,0.23075200617313385,0.22017300128936768,0.2259649932384491,62268405
2023-03-07,ALGO-USD,0.22595399618148804,0.2280060052871704,0.2139659970998764,0.21764600276947021,62127121
2023-03-08,ALGO-USD,0.21756400167942047,0.21791799366474152,0.20086699724197388,0.20232799649238586,61164379
2023-03-09,ALGO-USD,0.20225200057029724,0.2069219946861267,0.18917599320411682,0.193573996424675,72973286
2023-03-10,ALGO-USD,0.19357900321483612,0.1951570063829422,0.18618200719356537,0.18934200704097748,101190349
2023-03-11,ALGO-USD,0.18932700157165527,0.19478599727153778,0.18156899511814117,0.18922099471092224,83489205
2023-03-12,ALGO-USD,0.1892009973526001,0.20310300588607788,0.18440300226211548,0.20239099860191345,71141684
2023-03-13,ALGO-USD,0.20241199433803558,0.21582099795341492,0.19512200355529785,0.21293100714683533,110748843
2023-03-14,ALGO-USD,0.2129250019788742,0.22704200446605682,0.2073570042848587,0.22273099422454834,119645575
2023-03-15,ALGO-USD,0.22283299267292023,0.22625300288200378,0.20029599964618683,0.2048719972372055,93774828
2023-03-16,ALGO-USD,0.20497900247573853,0.21024300158023834,0.20270299911499023,0.20916900038719177,51004142
2023-03-17,ALGO-USD,0.2091819941997528,0.22724099457263947,0.20759600400924683,0.22724099457263947,69940667
2023-03-18,ALGO-USD,0.22723199427127838,0.22993800044059753,0.2153649926185608,0.21567800641059875,82270493
2023-03-19,ALGO-USD,0.21571899950504303,0.22513000667095184,0.21571899950504303,0.2210180014371872,63720019
2023-03-20,ALGO-USD,0.2210569977760315,0.22523599863052368,0.20961299538612366,0.21018199622631073,79112674
2023-03-21,ALGO-USD,0.21026299893856049,0.22565299272537231,0.2067209929227829,0.2245510071516037,76462590
