Date,Symbol,Open,High,Low,Close,Volume
2023-01-15,DOGE-USD,0.08733399957418442,0.08768600225448608,0.08313000202178955,0.08613099902868271,501123418
2023-01-16,DOGE-USD,0.08612699806690216,0.08790399879217148,0.08230800181627274,0.08363600075244904,537067710
2023-01-17,DOGE-USD,0.08365199714899063,0.08472000062465668,0.08275599777698517,0.08298200368881226,366437449
2023-01-18,DOGE-USD,0.08297800272703171,0.08945800364017487,0.08017399907112122,0.0801910012960434,1094371447
2023-01-19,DOGE-USD,0.08017099648714066,0.08205199986696243,0.08013200014829636,0.08166000247001648,337970684
2023-01-20,DOGE-USD,0.08164899796247482,0.08675999939441681,0.08076699823141098,0.0864029973745346,444441989
2023-01-21,DOGE-USD,0.08640799671411514,0.08870600163936615,0.08476100116968155,0.0847650021314621,716057148
2023-01-22,DOGE-USD,0.08477099984884262,0.09289199858903885,0.08477099984884262,0.08830399811267853,794717541
2023-01-23,DOGE-USD,0.08831000328063965,0.09115000069141388,0.0873270034790039,0.08860500156879425,661273714
2023-01-24,DOGE-USD,0.08857700228691101,0.09059199690818787,0.08365999907255173,0.0839499980211258,559881331
2023-01-25,DOGE-USD,0.08396600186824799,0.08788000047206879,0.08244600147008896,0.08659400045871735,542521010
2023-01-26,DOGE-USD,0.08656899631023407,0.08735799789428711,0.085548996925354,0.08637300133705139,424196515
2023-01-27,DOGE-USD,0.0863649994134903,0.08774600178003311,0.08452499657869339,0.08712299913167953,400056534
2023-01-28,DOGE-USD,0.08712399750947952,0.09296900033950806,0.08712399750947952,0.08778800070285797,642333816
2023-01-29,DOGE-USD,0.08778300136327744,0.09085900336503983,0.08754400163888931,0.09023299813270569,458157342
2023-01-30,DOGE-USD,0.09022100269794464,0.09183699637651443,0.08539900183677673,0.0883369967341423,787132771
2023-01-31,DOGE-USD,0.0883290022611618,0.09733500331640244,0.0883290022611618,0.09616699814796448,1542889216
2023-02-01,DOGE-USD,0.0961569994688034,0.09659899771213531,0.08875200152397156,0.09417100250720978,1110308356
2023-02-02,DOGE-USD,0.09414499998092651,0.09575299918651581,0.09095700085163116,0.09097900241613388,776556390
2023-02-03,DOGE-USD,0.09098400175571442,0.09320899844169617,0.0906670019030571,0.09298700094223022,548668917
2023-02-04,DOGE-USD,0.09297499805688858,0.09952999651432037,0.0926629975438118,0.09578199684619904,1071858301
2023-02-05,DOGE-USD,0.09574700146913528,0.09672600030899048,0.09096600115299225,0.09209500253200531,753364305
2023-02-06,DOGE-USD,0.0921040028333664,0.09309700131416321,0.08906199783086777,0.0895489975810051,488311044
2023-02-07,DOGE-USD,0.08953700214624405,0.09263399988412857,0.0895180031657219,0.09257599711418152,512569389
2023-02-08,DOGE-USD,0.09256400167942047,0.09313800185918808,0.08916900306940079,0.09015599638223648,462925887
2023-02-09,DOGE-USD,0.09016299992799759,0.09075800329446793,0.08017200231552124,0.0814799964427948,819008026
2023-02-10,DOGE-USD,0.08147899806499481,0.08287999778985977,0.08041500300168991,0.08109000325202942,516764147
2023-02-11,DOGE-USD,0.08106599748134613,0.08251400291919708,0.08078800141811371,0.08237200230360031,244141279
2023-02-12,DOGE-USD,0.08235500007867813,0.08541899919509888,0.08174200356006622,0.08214399963617325,448723137
