date,symbol,volume,volume_ma_30,close
2022-12-11,DOT-USD,123645009.0,123645009.0,5.167613983154297
2022-12-12,DOT-USD,188383975.0,156014492.0,5.169508934020996
2022-12-13,DOT-USD,246802228.0,186277070.66666666,5.2769551277160645
2022-12-14,DOT-USD,225853985.0,196171299.25,5.2152099609375
2022-12-15,DOT-USD,172309526.0,191398944.6,5.22664213180542
2022-12-16,DOT-USD,259854945.0,202808278.0,4.655857086181641
2022-12-17,DOT-USD,184368884.0,200174078.85714287,4.710334777832031
2022-12-18,DOT-USD,81366848.0,185323175.0,4.663687229156494
2022-12-19,DOT-USD,170487500.0,183674766.66666666,4.47675895690918
2022-12-20,DOT-USD,136221750.0,178929465.0,4.611708164215088
2022-12-21,DOT-USD,124008107.0,173936614.27272728,4.480146884918213
2022-12-22,DOT-USD,130622648.0,170327117.08333334,4.527610778808594
2022-12-23,DOT-USD,120863259.0,166522204.92307693,4.47208309173584
2022-12-24,DOT-USD,49798355.0,158184787.07142857,4.453764915466309
2022-12-25,DOT-USD,87988205.0,153505014.93333334,4.493043899536133
2022-12-26,DOT-USD,104281742.0,150428560.375,4.572048187255859
2022-12-27,DOT-USD,123898109.0,148867945.5882353,4.480312824249268
2022-12-28,DOT-USD,187917784.0,151037381.05555555,4.282458782196045
2022-12-29,DOT-USD,111444526.0,148953546.57894737,4.310527801513672
2022-12-30,DOT-USD,97767447.0,146394241.6,4.32347583770752
2022-12-31,DOT-USD,80874550.0,143274256.2857143,4.314823150634766
2023-01-01,DOT-USD,86051504.0,140673222.0909091,4.370816230773926
2023-01-02,DOT-USD,123129359.0,139910445.4347826,4.489374160766602
2023-01-03,DOT-USD,100206298.0,138256105.95833334,4.524363994598389
2023-01-04,DOT-USD,134185735.0,138093291.12,4.630190849304199
2023-01-05,DOT-USD,115007119.0,137205361.42307693,4.617661952972412
2023-01-06,DOT-USD,125537028.0,136773200.92592594,4.686106204986572
2023-01-07,DOT-USD,69639293.0,134375561.35714287,4.665955066680908
2023-01-08,DOT-USD,107178827.0,133437742.93103448,4.801004886627197
2023-01-09,DOT-USD,249231173.0,137297523.93333334,4.894874095916748
2023-01-10,DOT-USD,132716232.0,137599898.03333333,4.918806076049805
2023-01-11,DOT-USD,153231216.0,136428139.4,5.129979133605957
2023-01-12,DOT-USD,215518083.0,135385334.56666666,5.229477882385254
