date,symbol,volume,volume_ma_30,close
2022-12-11,XLM-USD,35042647.0,35042647.0,0.083917997777462
2022-12-12,XLM-USD,46022907.0,40532777.0,0.0842790007591247
2022-12-13,XLM-USD,70334082.0,50466545.333333336,0.0839940011501312
2022-12-14,XLM-USD,46514963.0,49478649.75,0.0830139964818954
2022-12-15,XLM-USD,64921345.0,52567188.8,0.081845998764038
2022-12-16,XLM-USD,63975105.0,54468508.166666664,0.0745640024542808
2022-12-17,XLM-USD,42453929.0,52752139.71428572,0.0757780000567436
2022-12-18,XLM-USD,25751299.0,49377034.625,0.0765969976782798
2022-12-19,XLM-USD,47270201.0,49142942.0,0.0733869969844818
2022-12-20,XLM-USD,48710105.0,49099658.3,0.0759970024228096
2022-12-21,XLM-USD,38734448.0,48157366.45454545,0.075092002749443
2022-12-22,XLM-USD,34853252.0,47048690.25,0.0757210031151771
2022-12-23,XLM-USD,34375090.0,46073797.92307692,0.0753670036792755
2022-12-24,XLM-USD,26403141.0,44668751.0,0.0743890032172203
2022-12-25,XLM-USD,27720364.0,43538858.53333333,0.0738560035824775
2022-12-26,XLM-USD,32654992.0,42858616.875,0.0751919969916343
2022-12-27,XLM-USD,41785694.0,42795503.76470588,0.0741370022296905
2022-12-28,XLM-USD,62353994.0,43882086.55555555,0.0717789977788925
2022-12-29,XLM-USD,81160229.0,45844094.05263158,0.0720319971442222
2022-12-30,XLM-USD,53942462.0,46249012.45,0.072342999279499
2022-12-31,XLM-USD,32982439.0,45617270.85714286,0.0711470022797584
2023-01-01,XLM-USD,34017236.0,45089996.54545455,0.0725240036845207
2023-01-02,XLM-USD,59178367.0,45702534.39130435,0.0737179964780807
2023-01-03,XLM-USD,41886099.0,45543516.25,0.0736489966511726
2023-01-04,XLM-USD,55137728.0,45927284.72,0.0738359987735748
2023-01-05,XLM-USD,44495591.0,45872219.57692308,0.0728899985551834
2023-01-06,XLM-USD,46645563.0,45900861.925925925,0.075043000280857
2023-01-07,XLM-USD,33268080.0,45449691.14285714,0.0756580010056495
2023-01-08,XLM-USD,40492640.0,45278758.344827585,0.0771690011024475
2023-01-09,XLM-USD,74040999.0,46237499.7,0.0794650018215179
2023-01-10,XLM-USD,56806127.0,46962949.03333333,0.0795539990067482
2023-01-11,XLM-USD,87202663.0,48335607.56666667,0.0814030021429061
2023-01-12,XLM-USD,77734140.0,48582276.166666664,0.0816439986228942
2023-01-13,XLM-USD,78033542.0,49632895.46666667,0.0845820009708404
2023-01-14,XLM-USD,113102803.0,51238944.06666667,0.08729799836874
2023-01-15,XLM-USD,72040393.0,51507787.0,0.0880630016326904
2023-01-16,XLM-USD,73559156.0,52544627.9,0.0877770036458969
2023-01-17,XLM-USD,57706349.0,53609796.233333334,0.086396999657154
2023-01-18,XLM-USD,80965057.0,54732958.1,0.0825830027461052
2023-01-19,XLM-USD,50986509.0,54808838.233333334,0.0843899995088577
2023-01-20,XLM-USD,70760039.0,55876357.93333333,0.0888860002160072
2023-01-21,XLM-USD,96407621.0,57928170.233333334,0.0903860032558441
2023-01-22,XLM-USD,78358378.0,59394279.833333336,0.0910359993577003
2023-01-23,XLM-USD,92698305.0,61604118.63333333,0.094478003680706
2023-01-24,XLM-USD,80298218.0,63356713.766666666,0.0905049964785575
2023-01-25,XLM-USD,71658730.0,64656838.36666667,0.0924639999866485
2023-01-26,XLM-USD,61754311.0,65322458.93333333,0.0919860005378723
2023-01-27,XLM-USD,55775721.0,65103183.166666664,0.0925119966268539
2023-01-28,XLM-USD,47094050.0,63967643.86666667,0.0927599966526031
2023-01-29,XLM-USD,54571772.0,63988620.86666667,0.0944399982690811
2023-01-30,XLM-USD,69768802.0,65214832.96666667,0.0899429991841316
2023-01-31,XLM-USD,57213806.0,65988051.96666667,0.0907469987869262
2023-02-01,XLM-USD,70731137.0,66373144.3,0.0922759994864463
2023-02-02,XLM-USD,73101973.0,67413673.43333334,0.0916339978575706
2023-02-03,XLM-USD,54056017.0,67377616.4,0.0928089991211891
2023-02-04,XLM-USD,43999885.0,67361092.86666666,0.0930330008268356
2023-02-05,XLM-USD,57939190.0,67737547.1,0.0909859985113143
2023-02-06,XLM-USD,48047787.0,68230204.0,0.0888589993119239
2023-02-07,XLM-USD,64731385.0,69038162.16666667,0.0920149981975555
2023-02-08,XLM-USD,70159611.0,68908782.56666666,0.0909830033779144
2023-02-09,XLM-USD,90603465.0,70035360.5,0.0855259969830513
2023-02-10,XLM-USD,50834850.0,68823100.06666666,0.0856809988617897
