date,symbol,volume,volume_ma_30,close
2022-12-11,THETA-USD,9921851.0,9921851.0,0.8446609973907471
2022-12-12,THETA-USD,14769020.0,12345435.5,0.828245997428894
2022-12-13,THETA-USD,22960125.0,15883665.333333334,0.8450559973716736
2022-12-14,THETA-USD,14410702.0,15515424.5,0.8279590010643005
2022-12-15,THETA-USD,10297937.0,14471927.0,0.8225889801979065
2022-12-16,THETA-USD,24664750.0,16170730.833333334,0.7432129979133606
2022-12-17,THETA-USD,14714851.0,15962748.0,0.7528790235519409
2022-12-18,THETA-USD,7075215.0,14851806.375,0.7505490183830261
2022-12-19,THETA-USD,12622641.0,14604121.333333334,0.7339890003204346
2022-12-20,THETA-USD,11779172.0,14321626.4,0.7748469710350037
2022-12-21,THETA-USD,7975562.0,13744711.454545455,0.76985102891922
2022-12-22,THETA-USD,9244308.0,13369677.833333334,0.7855920195579529
2022-12-23,THETA-USD,7238762.0,12898068.923076924,0.7778509855270386
2022-12-24,THETA-USD,4086262.0,12268654.142857144,0.7753430008888245
2022-12-25,THETA-USD,7264322.0,11935032.0,0.7591080069541931
2022-12-26,THETA-USD,7432369.0,11653615.5625,0.7750840187072754
2022-12-27,THETA-USD,8015875.0,11439630.823529411,0.7564240097999573
2022-12-28,THETA-USD,15308630.0,11654575.222222222,0.7513520121574402
2022-12-29,THETA-USD,10889096.0,11614286.842105264,0.7261000275611877
2022-12-30,THETA-USD,14360015.0,11751573.25,0.7283499836921692
2022-12-31,THETA-USD,8609285.0,11601940.476190476,0.7217850089073181
2023-01-01,THETA-USD,7378860.0,11409982.272727273,0.7326880097389221
2023-01-02,THETA-USD,14127508.0,11528135.56521739,0.7501940131187439
2023-01-03,THETA-USD,13503087.0,11610425.208333334,0.7359619736671448
2023-01-04,THETA-USD,15740804.0,11775640.36,0.75176602602005
2023-01-05,THETA-USD,16615981.0,11961807.307692308,0.7501459717750549
2023-01-06,THETA-USD,10977708.0,11925359.185185185,0.7599020004272461
2023-01-07,THETA-USD,7270595.0,11759117.607142856,0.7683730125427246
2023-01-08,THETA-USD,10075536.0,11701063.068965517,0.79482501745224
2023-01-09,THETA-USD,30731092.0,12335397.366666667,0.8052279949188232
2023-01-10,THETA-USD,19192974.0,12644434.8,0.8146439790725708
2023-01-11,THETA-USD,24138981.0,12956766.833333334,0.8326849937438965
2023-01-12,THETA-USD,34393287.0,13337872.233333332,0.8448280096054077
2023-01-13,THETA-USD,23293274.0,13633957.966666667,0.8949000239372253
2023-01-14,THETA-USD,49585791.0,14943553.1,0.9134920239448548
2023-01-15,THETA-USD,36875920.0,15350592.1,0.9273560047149658
2023-01-16,THETA-USD,35787059.0,16052999.033333333,0.9150930047035216
2023-01-17,THETA-USD,51835929.0,17545022.833333332,0.9624069929122924
2023-01-18,THETA-USD,42936599.0,18555488.1,0.869333028793335
2023-01-19,THETA-USD,19311275.0,18806558.2,0.8926820158958435
2023-01-20,THETA-USD,32211596.0,19614426.0,1.0081559419631958
2023-01-21,THETA-USD,46023927.0,20840413.3,1.0126579999923706
2023-01-22,THETA-USD,46828573.0,22160073.666666668,1.0692700147628784
2023-01-23,THETA-USD,49947563.0,23688783.7,1.0689820051193235
2023-01-24,THETA-USD,34841744.0,24608031.1,0.9957529902458192
2023-01-25,THETA-USD,39208300.0,25667228.8,1.0503900051116943
2023-01-26,THETA-USD,36123895.0,26604162.8,1.0589569807052612
2023-01-27,THETA-USD,109182725.0,29733299.3,1.1181670427322388
2023-01-28,THETA-USD,29829147.0,30364634.333333332,1.073256015777588
2023-01-29,THETA-USD,26123825.0,30756761.333333332,1.1089719533920288
2023-01-30,THETA-USD,33743755.0,31594577.0,1.0155889987945557
2023-01-31,THETA-USD,23564700.0,32134105.0,1.025959014892578
2023-02-01,THETA-USD,31051319.0,32698232.033333335,1.0842959880828855
2023-02-02,THETA-USD,32653055.0,33336564.3,1.0657449960708618
2023-02-03,THETA-USD,33125869.0,33916066.46666667,1.1181169748306274
2023-02-04,THETA-USD,20299863.0,34038862.53333333,1.1140789985656738
2023-02-05,THETA-USD,48941320.0,35304316.266666666,1.0965509414672852
2023-02-06,THETA-USD,25282451.0,35904711.46666667,1.071714997291565
2023-02-07,THETA-USD,51836297.0,37296736.833333336,1.1964819431304932
2023-02-08,THETA-USD,35807697.0,37465957.0,1.1407040357589722
2023-02-09,THETA-USD,62693245.0,38915966.03333333,1.0447319746017456
2023-02-10,THETA-USD,27236257.0,39019208.56666667,1.0505739450454712
2023-02-11,THETA-USD,13497443.0,38322680.43333333,1.0770570039749146
2023-02-12,THETA-USD,20415848.0,38226766.233333334,1.066143035888672
2023-02-13,THETA-USD,24988517.0,37406857.1,1.0446460247039795
2023-02-14,THETA-USD,21322557.0,36888411.666666664,1.0759639739990234
2023-02-15,THETA-USD,31036929.0,36730074.0,1.161728024482727
2023-02-16,THETA-USD,55476834.0,36851437.5,1.1311060190200806
2023-02-17,THETA-USD,51384235.0,37133025.36666667,1.2100260257720947
2023-02-18,THETA-USD,37002937.0,37722747.43333333,1.1981829404830933
2023-02-19,THETA-USD,35934431.0,37846841.93333333,1.194972038269043
2023-02-20,THETA-USD,50668743.0,38001669.13333333,1.2860499620437622
2023-02-21,THETA-USD,43123248.0,37878158.3,1.242887020111084
2023-02-22,THETA-USD,41334460.0,37591054.86666667,1.1890100240707395
2023-02-23,THETA-USD,31597965.0,37482928.9,1.1943390369415283
2023-02-24,THETA-USD,60981570.0,38208704.56666667,1.175997972488403
2023-02-25,THETA-USD,51673537.0,38727025.96666667,1.2054760456085205
2023-02-26,THETA-USD,29354552.0,36066086.86666667,1.227707028388977
2023-02-27,THETA-USD,24414370.0,35885594.3,1.1796720027923584
2023-02-28,THETA-USD,19611490.0,35668516.46666667,1.126587986946106
2023-03-01,THETA-USD,23385327.0,35323235.53333333,1.19439697265625
2023-03-02,THETA-USD,21036915.0,35238976.03333333,1.1688439846038818
2023-03-03,THETA-USD,36757036.0,35429166.6,1.0540039539337158
2023-03-04,THETA-USD,19128064.0,34978333.56666667,1.0201499462127686
2023-03-05,THETA-USD,15261389.0,34382850.9,0.9949700236320496
2023-03-06,THETA-USD,19429277.0,34353831.36666667,1.0169320106506348
2023-03-07,THETA-USD,16572383.0,33274866.8,1.0033069849014282
2023-03-08,THETA-USD,17275145.0,33007956.6,0.9560959935188292
2023-03-09,THETA-USD,24192351.0,32086491.733333334,0.8850039839744568
2023-03-10,THETA-USD,23431552.0,31673953.566666666,0.9100340008735656
2023-03-11,THETA-USD,20214562.0,30257997.466666665,0.9098100066184998
2023-03-12,THETA-USD,17741859.0,29941517.533333335,0.9815509915351868
2023-03-13,THETA-USD,31828749.0,30552561.066666666,1.0261470079421997
2023-03-14,THETA-USD,47557301.0,31457276.166666668,1.0694010257720947
2023-03-15,THETA-USD,34864756.0,31786484.133333333,1.0119210481643677
2023-03-16,THETA-USD,20444159.0,31757204.2,1.0218050479888916
2023-03-17,THETA-USD,24658229.0,31544580.866666667,1.089985966682434
2023-03-18,THETA-USD,23402898.0,30475449.666666668,1.0390249490737915
2023-03-19,THETA-USD,21666386.0,29484854.7,1.069342017173767
2023-03-20,THETA-USD,24512815.0,29068517.3,1.0129430294036863
2023-03-21,THETA-USD,21945048.0,28602204.533333335,1.051123023033142
2023-03-22,THETA-USD,32059629.0,27981900.733333334,0.9994900226593018
2023-03-23,THETA-USD,17855789.0,27139652.1,1.049293041229248
2023-03-24,THETA-USD,20296356.0,26438381.966666665,1.012446045875549
2023-03-25,THETA-USD,11683176.0,25774555.666666668,1.0040470361709597
2023-03-26,THETA-USD,8345340.0,24020014.666666668,1.0202449560165403
2023-03-27,THETA-USD,17433164.0,22878668.9,0.9712929725646972
2023-03-28,THETA-USD,18743837.0,22524978.4,0.976086974143982
2023-03-29,THETA-USD,26129221.0,22582140.1,1.047443985939026
2023-03-30,THETA-USD,21073885.0,22630886.6,1.0200530290603638
2023-03-31,THETA-USD,14568505.0,22336992.533333335,1.0424929857254028
2023-04-01,THETA-USD,21778542.0,22361713.433333334,1.066588044166565
2023-04-02,THETA-USD,17034229.0,21704286.533333335,1.0433549880981443
2023-04-03,THETA-USD,30336266.0,22077893.266666666,1.0529919862747192
2023-04-04,THETA-USD,36542855.0,22787275.466666665,1.0930709838867188
2023-04-05,THETA-USD,21223410.0,22847079.9,1.0932170152664185
2023-04-06,THETA-USD,16621271.0,22848709.5,1.0786060094833374
2023-04-07,THETA-USD,13858813.0,22734831.766666666,1.0596719980239868
2023-04-08,THETA-USD,11512302.0,22312163.466666665,1.058385968208313
2023-04-09,THETA-USD,18547407.0,22149358.633333333,1.0505069494247437
2023-04-10,THETA-USD,15921560.0,22006258.566666666,1.083670973777771
2023-04-11,THETA-USD,15462484.0,21930279.4,1.0672049522399902
2023-04-12,THETA-USD,13984967.0,21335486.666666668,1.0438339710235596
2023-04-13,THETA-USD,14748052.0,20241845.033333335,1.0829579830169678
2023-04-14,THETA-USD,25414950.0,19926851.5,1.1251189708709717
2023-04-15,THETA-USD,17972704.0,19844469.666666668,1.130537033081055
2023-04-16,THETA-USD,19109325.0,19659506.2,1.1341999769210815
2023-04-17,THETA-USD,17249971.0,19454408.633333333,1.1151570081710815
2023-04-18,THETA-USD,68730599.0,21023215.733333334,1.2235989570617676
2023-04-19,THETA-USD,51210711.0,21913145.6,1.0976370573043823
2023-04-20,THETA-USD,26297164.0,22058216.133333333,1.0338209867477417
2023-04-21,THETA-USD,19445358.0,21637740.433333334,0.99126398563385
2023-04-22,THETA-USD,10760591.0,21401233.833333332,1.040281057357788
2023-04-23,THETA-USD,9611572.0,21045074.366666667,1.019569993019104
2023-04-24,THETA-USD,11455950.0,21037500.166666668,1.0011800527572632
2023-04-25,THETA-USD,12896732.0,21189213.233333334,1.0296909809112549
2023-04-26,THETA-USD,23159839.0,21380102.4,0.9978439807891846
2023-04-27,THETA-USD,18143967.0,21360106.733333334,1.0102050304412842
2023-04-28,THETA-USD,10137964.0,20827064.833333332,1.006314992904663
2023-04-29,THETA-USD,9051347.0,20426313.566666666,1.0217339992523191
2023-04-30,THETA-USD,9261033.0,20249397.833333332,0.99270898103714
2023-05-01,THETA-USD,13295722.0,19966637.166666668,0.9874280095100404
2023-05-02,THETA-USD,7357567.0,19644081.766666666,0.9847440123558044
2023-05-03,THETA-USD,11274600.0,19008692.9,1.0059419870376587
2023-05-04,THETA-USD,9621810.0,18111324.733333334,0.9904699921607972
