date,symbol,volume,volume_ma_30,close
2022-12-11,SOL-USD,117436002.0,117436002.0,13.427809715270996
2022-12-12,SOL-USD,205298705.0,161367353.5,13.318544387817385
2022-12-13,SOL-USD,315949878.0,212894861.66666666,13.833986282348633
2022-12-14,SOL-USD,441479811.0,270041099.0,14.140525817871094
2022-12-15,SOL-USD,272679087.0,270568696.6,14.02151107788086
2022-12-16,SOL-USD,358747840.0,285265220.5,12.266606330871582
2022-12-17,SOL-USD,222801055.0,276341768.28571427,12.504404067993164
2022-12-18,SOL-USD,110722042.0,255639302.5,12.41312026977539
2022-12-19,SOL-USD,206060595.0,250130557.2222222,11.932655334472656
2022-12-20,SOL-USD,177388342.0,242856335.7,12.28051471710205
2022-12-21,SOL-USD,167974882.0,236048930.8181818,12.128985404968262
2022-12-22,SOL-USD,181200151.0,231478199.16666666,11.794829368591309
2022-12-23,SOL-USD,157181374.0,225763058.76923078,11.786166191101074
2022-12-24,SOL-USD,202780776.0,224121467.14285713,11.444275856018066
2022-12-25,SOL-USD,105389060.0,216205973.33333334,11.387903213500977
2022-12-26,SOL-USD,132410401.0,210968750.0625,11.306611061096191
2022-12-27,SOL-USD,223332961.0,211696056.5882353,11.085430145263672
2022-12-28,SOL-USD,468728777.0,225975652.16666666,9.755906105041504
2022-12-29,SOL-USD,772500177.0,254740100.84210527,9.651782989501951
2022-12-30,SOL-USD,837030648.0,283854628.2,9.880176544189451
2022-12-31,SOL-USD,285758573.0,283945292.2380952,9.96103858947754
2023-01-01,SOL-USD,194221164.0,279866922.77272725,9.982172966003418
2023-01-02,SOL-USD,558570124.0,291984453.26086956,11.272967338562012
2023-01-03,SOL-USD,1149255381.0,327704075.25,13.344045639038086
2023-01-04,SOL-USD,1142852070.0,360309995.04,13.435112953186035
2023-01-05,SOL-USD,564255825.0,368154065.4230769,13.419329643249512
2023-01-06,SOL-USD,517147909.0,373672355.9259259,13.52584171295166
2023-01-07,SOL-USD,210349250.0,367839387.85714287,13.092267990112305
2023-01-08,SOL-USD,535020165.0,373604242.2413793,14.31993293762207
2023-01-09,SOL-USD,2029272608.0,428793187.76666665,16.30246353149414
