date,symbol,volume,volume_ma_30,close
2022-12-11,ETH-USD,3362005848.0,3362005848.0,1263.8685302734375
2022-12-12,ETH-USD,5151109364.0,4256557606.0,1274.6190185546875
2022-12-13,ETH-USD,8812883119.0,5775332777.0,1320.5491943359375
2022-12-14,ETH-USD,7830915428.0,6289228439.75,1309.3287353515625
2022-12-15,ETH-USD,6032859783.0,6237954708.4,1266.3538818359375
2022-12-16,ETH-USD,9297811507.0,6747930841.5,1168.2593994140625
2022-12-17,ETH-USD,5077258586.0,6509263376.428572,1188.1495361328125
2022-12-18,ETH-USD,3350092519.0,6114367019.25,1184.7152099609375
2022-12-19,ETH-USD,4943628091.0,5984284916.111111,1167.60986328125
2022-12-20,ETH-USD,6684951715.0,6054351596.0,1217.70361328125
2022-12-21,ETH-USD,4217182733.0,5887336244.818182,1213.5999755859375
2022-12-22,ETH-USD,5297471739.0,5838180869.333333,1218.18212890625
2022-12-23,ETH-USD,4835831923.0,5761077104.230769,1220.159423828125
2022-12-24,ETH-USD,2626153345.0,5537153978.571428,1221.1485595703125
2022-12-25,ETH-USD,3942720070.0,5430858384.666667,1218.9620361328125
2022-12-26,ETH-USD,3282098400.0,5296560885.625,1226.974365234375
2022-12-27,ETH-USD,4091530737.0,5225676759.235294,1212.7916259765625
2022-12-28,ETH-USD,4991669631.0,5212676363.222222,1189.986083984375
2022-12-29,ETH-USD,4132233940.0,5155810972.526316,1201.5953369140625
2022-12-30,ETH-USD,4055668253.0,5100803836.55,1199.2327880859375
2022-12-31,ETH-USD,3018513333.0,5001647145.904762,1196.771240234375
2023-01-01,ETH-USD,2399674550.0,4883375664.272727,1200.96484375
2023-01-02,ETH-USD,3765758498.0,4834783613.565217,1214.6566162109375
2023-01-03,ETH-USD,3392972131.0,4774708135.125,1214.77880859375
2023-01-04,ETH-USD,6404416893.0,4839896485.44,1256.526611328125
2023-01-05,ETH-USD,4001786456.0,4807661484.307693,1250.4385986328125
2023-01-06,ETH-USD,4977252792.0,4813942643.851851,1269.3790283203125
2023-01-07,ETH-USD,2565213548.0,4733630890.428572,1264.2703857421875
2023-01-08,ETH-USD,3495088905.0,4690922546.103448,1287.3594970703125
2023-01-09,ETH-USD,7990438824.0,4800906422.033334,1321.5389404296875
2023-01-10,ETH-USD,5830173253.0,4883178668.866667,1336.5860595703125
2023-01-11,ETH-USD,6314904311.0,4921971833.766666,1387.9327392578125
2023-01-12,ETH-USD,12230193038.0,5035882164.4,1417.9384765625
2023-01-13,ETH-USD,7684148212.0,5030989923.866667,1451.6148681640625
2023-01-14,ETH-USD,15444626014.0,5344715464.9,1550.7069091796875
2023-01-15,ETH-USD,6774614499.0,5260608897.966666,1552.4794921875
2023-01-16,ETH-USD,8454485431.0,5373183126.133333,1576.83349609375
2023-01-17,ETH-USD,7599462786.0,5514828801.7,1567.8460693359375
2023-01-18,ETH-USD,10354880595.0,5695203885.166667,1515.5069580078125
2023-01-19,ETH-USD,6432638856.0,5686793456.533334,1552.5565185546875
2023-01-20,ETH-USD,8528894754.0,5830517190.566667,1659.754150390625
2023-01-21,ETH-USD,8859250310.0,5949243142.933333,1627.1181640625
2023-01-22,ETH-USD,7517988734.0,6038648369.966666,1628.382080078125
2023-01-23,ETH-USD,8264507375.0,6226593504.3,1628.2510986328125
2023-01-24,ETH-USD,8180274691.0,6367845325.0,1556.604248046875
2023-01-25,ETH-USD,10598973448.0,6611741159.933333,1611.7110595703125
2023-01-26,ETH-USD,8395315241.0,6755200643.4,1603.10595703125
2023-01-27,ETH-USD,8124465373.0,6859627168.133333,1598.156494140625
