date,symbol,volume,volume_ma_30,close
2022-12-11,SHIB-USD,73963284.0,73963284.0,9.000000318337698e-06
2022-12-12,SHIB-USD,146037825.0,110000554.5,9.000000318337698e-06
2022-12-13,SHIB-USD,172383732.0,130794947.0,9.000000318337698e-06
2022-12-14,SHIB-USD,105628211.0,124503263.0,9.000000318337698e-06
2022-12-15,SHIB-USD,95057599.0,118614130.2,9.000000318337698e-06
2022-12-16,SHIB-USD,163155373.0,126037670.66666667,7.999999979801942e-06
2022-12-17,SHIB-USD,133002793.0,127032688.14285715,7.999999979801942e-06
2022-12-18,SHIB-USD,249478668.0,142338435.625,9.000000318337698e-06
2022-12-19,SHIB-USD,201119488.0,148869663.66666666,7.999999979801942e-06
2022-12-20,SHIB-USD,110917856.0,145074482.9,7.999999979801942e-06
2022-12-21,SHIB-USD,87255813.0,139818240.1818182,7.999999979801942e-06
2022-12-22,SHIB-USD,92821341.0,135901831.91666666,7.999999979801942e-06
2022-12-23,SHIB-USD,78741855.0,131504910.61538461,7.999999979801942e-06
2022-12-24,SHIB-USD,44533809.0,125292689.07142857,7.999999979801942e-06
2022-12-25,SHIB-USD,59394204.0,120899456.73333333,7.999999979801942e-06
2022-12-26,SHIB-USD,54139505.0,116726959.75,7.999999979801942e-06
2022-12-27,SHIB-USD,81136271.0,114633389.8235294,7.999999979801942e-06
2022-12-28,SHIB-USD,114991994.0,114653312.27777778,7.999999979801942e-06
2022-12-29,SHIB-USD,149077179.0,116465094.73684211,7.999999979801942e-06
2022-12-30,SHIB-USD,92004615.0,115242070.75,7.999999979801942e-06
2022-12-31,SHIB-USD,63222219.0,112764934.95238096,7.999999979801942e-06
2023-01-01,SHIB-USD,54630954.0,110122481.27272727,7.999999979801942e-06
2023-01-02,SHIB-USD,87586024.0,109142635.30434783,7.999999979801942e-06
2023-01-03,SHIB-USD,80033128.0,107929739.16666667,7.999999979801942e-06
2023-01-04,SHIB-USD,143577598.0,109355653.52,7.999999979801942e-06
2023-01-05,SHIB-USD,262459409.0,115244259.5,7.999999979801942e-06
2023-01-06,SHIB-USD,145341328.0,116358965.74074075,7.999999979801942e-06
2023-01-07,SHIB-USD,122401278.0,116574762.60714285,7.999999979801942e-06
2023-01-08,SHIB-USD,117466939.0,116605527.31034483,9.000000318337698e-06
2023-01-09,SHIB-USD,391325052.0,125762844.8,9.000000318337698e-06
2023-01-10,SHIB-USD,415962114.0,137162805.8,9.000000318337698e-06
2023-01-11,SHIB-USD,262690632.0,141051232.7,9.000000318337698e-06
2023-01-12,SHIB-USD,400548956.0,148656740.16666666,9.000000318337698e-06
2023-01-13,SHIB-USD,363109913.0,157239463.56666666,9.999999747378752e-06
2023-01-14,SHIB-USD,587763520.0,173662994.26666668,9.999999747378752e-06
2023-01-15,SHIB-USD,400585139.0,181577319.8,1.1000000085914508e-05
2023-01-16,SHIB-USD,405517494.0,190661143.16666666,1.1000000085914508e-05
2023-01-17,SHIB-USD,250210750.0,190685545.9,1.1000000085914508e-05
2023-01-18,SHIB-USD,1460356847.0,232660124.53333333,1.1000000085914508e-05
2023-01-19,SHIB-USD,400204465.0,242303011.5,1.2000000424450263e-05
2023-01-20,SHIB-USD,387155910.0,252299681.4,1.2000000424450263e-05
2023-01-21,SHIB-USD,498671144.0,265828008.16666666,1.2000000424450263e-05
2023-01-22,SHIB-USD,379150200.0,275841619.6666667,1.2000000424450263e-05
2023-01-23,SHIB-USD,263047877.0,283125421.93333334,1.2000000424450263e-05
2023-01-24,SHIB-USD,275464907.0,290327778.7,1.1000000085914508e-05
2023-01-25,SHIB-USD,289308795.0,298166755.03333336,1.2000000424450263e-05
2023-01-26,SHIB-USD,224253546.0,302937330.8666667,1.2000000424450263e-05
2023-01-27,SHIB-USD,200955714.0,305802788.2,1.2000000424450263e-05
2023-01-28,SHIB-USD,320151728.0,311505273.1666667,1.2000000424450263e-05
2023-01-29,SHIB-USD,225732341.0,315962864.03333336,1.2000000424450263e-05
2023-01-30,SHIB-USD,300495992.0,323871989.8,1.2000000424450263e-05
2023-01-31,SHIB-USD,306240450.0,332258973.0,1.2000000424450263e-05
2023-02-01,SHIB-USD,300740434.0,339364120.0,1.2000000424450263e-05
2023-02-02,SHIB-USD,547280634.0,354939036.8666667,1.2000000424450263e-05
2023-02-03,SHIB-USD,444629769.0,364974109.23333335,1.2999999853491316e-05
2023-02-04,SHIB-USD,1728233566.0,413833247.8,1.4999999621068127e-05
2023-02-05,SHIB-USD,963577448.0,441107785.1333333,1.4000000192027072e-05
