date,symbol,volume,volume_ma_30,close
2022-12-11,DASH-USD,62251889.0,62251889.0,46.66819763183594
2022-12-12,DASH-USD,108848299.0,85550094.0,48.86445617675781
2022-12-13,DASH-USD,101144867.0,90748351.66666667,48.25510025024414
2022-12-14,DASH-USD,82020981.0,88566509.0,48.84358596801758
2022-12-15,DASH-USD,74286853.0,85710577.8,46.54599380493164
2022-12-16,DASH-USD,78084927.0,84439636.0,43.3486442565918
2022-12-17,DASH-USD,69717147.0,82336423.28571428,43.151458740234375
2022-12-18,DASH-USD,52751212.0,78638271.875,42.53326034545898
2022-12-19,DASH-USD,55862547.0,76107635.77777778,41.30797576904297
2022-12-20,DASH-USD,59688954.0,74465767.6,42.20294189453125
2022-12-21,DASH-USD,60325726.0,73180309.27272727,42.51985549926758
2022-12-22,DASH-USD,66993686.0,72664757.33333333,42.741825103759766
2022-12-23,DASH-USD,56570677.0,71426751.15384616,43.28707504272461
2022-12-24,DASH-USD,45913050.0,69604343.92857143,43.85197448730469
2022-12-25,DASH-USD,72628009.0,69805921.6,44.54528045654297
2022-12-26,DASH-USD,71038672.0,69882968.5,44.89340972900391
2022-12-27,DASH-USD,66935375.0,69709580.64705883,44.07754898071289
2022-12-28,DASH-USD,70086233.0,69730505.77777778,42.958438873291016
2022-12-29,DASH-USD,60278729.0,69233043.84210527,42.59868240356445
2022-12-30,DASH-USD,69834246.0,69263103.95,41.98278045654297
2022-12-31,DASH-USD,57472489.0,68701646.09523809,42.0158576965332
2023-01-01,DASH-USD,53897888.0,68028748.0,42.20969772338867
2023-01-02,DASH-USD,72125135.0,68206851.7826087,43.59601974487305
2023-01-03,DASH-USD,68951719.0,68237887.91666667,42.89097213745117
2023-01-04,DASH-USD,72210862.0,68396806.88,45.799442291259766
2023-01-05,DASH-USD,63070711.0,68191957.03846154,44.8953857421875
2023-01-06,DASH-USD,72444346.0,68349452.92592593,45.92698287963867
2023-01-07,DASH-USD,62719638.0,68148388.10714285,46.3560676574707
2023-01-08,DASH-USD,67009401.0,68109112.68965517,47.71683883666992
2023-01-09,DASH-USD,95930507.0,69036492.5,48.93963623046875
2023-01-10,DASH-USD,77674713.0,69550586.63333334,48.366943359375
2023-01-11,DASH-USD,88214666.0,68862798.86666666,49.05345916748047
2023-01-12,DASH-USD,108521411.0,69108683.66666667,49.35648727416992
2023-01-13,DASH-USD,104343748.0,69852775.9,51.55645751953125
2023-01-14,DASH-USD,117971492.0,71308930.53333333,51.570457458496094
2023-01-15,DASH-USD,95694026.0,71895900.5,51.69500732421875
2023-01-16,DASH-USD,101185236.0,72944836.8,49.22496795654297
2023-01-17,DASH-USD,88960731.0,74151820.76666667,49.34992218017578
