date,symbol,volume,volume_ma_30,close
2022-12-11,XTZ-USD,11249459.0,11249459.0,0.9894890189170836
2022-12-12,XTZ-USD,16132353.0,13690906.0,0.9602220058441162
2022-12-13,XTZ-USD,23686611.0,17022807.666666668,0.9698650240898132
2022-12-14,XTZ-USD,17450550.0,17129743.25,0.9514510035514832
2022-12-15,XTZ-USD,31461406.0,19996075.8,0.9554190039634703
2022-12-16,XTZ-USD,25809323.0,20964950.333333332,0.8382989764213562
2022-12-17,XTZ-USD,24721740.0,21501634.57142857,0.8442729711532593
2022-12-18,XTZ-USD,12370717.0,20360269.875,0.8376650214195251
2022-12-19,XTZ-USD,18698227.0,20175598.444444444,0.7772510051727295
2022-12-20,XTZ-USD,12710518.0,19429090.4,0.8068159818649292
2022-12-21,XTZ-USD,12636133.0,18811548.818181816,0.8059120178222656
2022-12-22,XTZ-USD,13033685.0,18330060.166666668,0.8046680092811584
2022-12-23,XTZ-USD,11132304.0,17776386.615384616,0.8027269840240479
2022-12-24,XTZ-USD,9007147.0,17150012.35714286,0.8004909753799438
2022-12-25,XTZ-USD,9409286.0,16633963.933333334,0.7859899997711182
2022-12-26,XTZ-USD,9268183.0,16173602.625,0.795760989189148
2022-12-27,XTZ-USD,12514171.0,15958341.94117647,0.7721959948539734
2022-12-28,XTZ-USD,15960079.0,15958438.444444444,0.7373300194740295
2022-12-29,XTZ-USD,12892517.0,15797074.157894736,0.7251449823379517
2022-12-30,XTZ-USD,15988278.0,15806634.35,0.7228630185127258
2022-12-31,XTZ-USD,11604767.0,15606545.42857143,0.7174100279808044
2023-01-01,XTZ-USD,11060139.0,15399890.590909092,0.7190589904785156
2023-01-02,XTZ-USD,14341386.0,15353868.652173912,0.7397950291633606
2023-01-03,XTZ-USD,18043246.0,15465926.041666666,0.7537440061569214
2023-01-04,XTZ-USD,15670693.0,15474116.72,0.7669900059700012
2023-01-05,XTZ-USD,13926951.0,15414610.346153846,0.7618510127067566
2023-01-06,XTZ-USD,12828989.0,15318846.592592593,0.7713009715080261
2023-01-07,XTZ-USD,11393270.0,15178647.42857143,0.7911059856414795
2023-01-08,XTZ-USD,12353601.0,15081232.034482758,0.8213850259780884
2023-01-09,XTZ-USD,20124399.0,15249337.6,0.8315969705581665
2023-01-10,XTZ-USD,18459569.0,15489674.6,0.8325679898262024
2023-01-11,XTZ-USD,20921038.0,15649297.433333334,0.8576210141181946
2023-01-12,XTZ-USD,27431853.0,15774138.833333334,0.8892300128936768
2023-01-13,XTZ-USD,22952261.0,15957529.2,0.9164689779281616
2023-01-14,XTZ-USD,53402330.0,16688893.333333334,1.006003975868225
2023-01-15,XTZ-USD,54561927.0,17647313.466666665,1.0272380113601685
2023-01-16,XTZ-USD,26576304.0,17709132.266666666,1.0110650062561035
2023-01-17,XTZ-USD,24561878.0,18115504.3,1.02006196975708
2023-01-18,XTZ-USD,28524845.0,18443058.233333334,0.9573559761047364
2023-01-19,XTZ-USD,43363827.0,19464835.2,0.9941239953041076
2023-01-20,XTZ-USD,23358752.0,19822255.833333332,1.0665279626846311
2023-01-21,XTZ-USD,72771591.0,21813519.366666667,1.101876974105835
2023-01-22,XTZ-USD,30636915.0,22463673.066666666,1.1083179712295532
2023-01-23,XTZ-USD,27659682.0,23085424.233333334,1.1149410009384155
2023-01-24,XTZ-USD,29523250.0,23755889.7,1.0592750310897827
2023-01-25,XTZ-USD,25643678.0,24301739.533333335,1.0928740501403809
2023-01-26,XTZ-USD,22858211.0,24646540.866666667,1.0934319496154783
2023-01-27,XTZ-USD,25898850.0,24977833.233333334,1.116809964179993
2023-01-28,XTZ-USD,21828710.0,25275706.333333332,1.098451018333435
2023-01-29,XTZ-USD,55702818.0,26599524.333333332,1.1604199409484863
2023-01-30,XTZ-USD,34855356.0,27374543.966666665,1.057494044303894
2023-01-31,XTZ-USD,23217577.0,27779791.9,1.061390042304993
2023-02-01,XTZ-USD,28346785.0,28246638.533333335,1.0955740213394165
2023-02-02,XTZ-USD,29943521.0,28643314.366666667,1.08951997756958
2023-02-03,XTZ-USD,31373037.0,29166725.833333332,1.1431759595870972
2023-02-04,XTZ-USD,30860821.0,29731188.166666668,1.165217041969299
2023-02-05,XTZ-USD,60582220.0,31322962.533333335,1.1811399459838867
2023-02-06,XTZ-USD,30020147.0,31943858.433333334,1.1469420194625854
2023-02-07,XTZ-USD,31063065.0,32567507.233333334,1.216467022895813
2023-02-08,XTZ-USD,36531664.0,33114416.066666666,1.2247309684753418
2023-02-09,XTZ-USD,41427119.0,33880001.06666667,1.0782190561294556
2023-02-10,XTZ-USD,28465296.0,34131476.333333336,1.0874110460281372
2023-02-11,XTZ-USD,19299760.0,33860406.56666667,1.0857739448547363
2023-02-12,XTZ-USD,19968446.0,33760946.06666667,1.0784629583358765
2023-02-13,XTZ-USD,27179041.0,32886836.433333334,1.0392800569534302
