date,symbol,volume,volume_ma_30,close
2022-12-11,VET-USD,27401701.0,27401701.0,0.0190570000559091
2022-12-12,VET-USD,28554051.0,27977876.0,0.0189219992607831
2022-12-13,VET-USD,38864883.0,31606878.333333332,0.0190740004181861
2022-12-14,VET-USD,31752772.0,31643351.75,0.0187449995428323
2022-12-15,VET-USD,29077923.0,31130266.0,0.0181779991835355
2022-12-16,VET-USD,47228265.0,33813265.833333336,0.0169569998979568
2022-12-17,VET-USD,32695832.0,33653632.428571425,0.0168849993497133
2022-12-18,VET-USD,24083005.0,32457304.0,0.0166609995067119
2022-12-19,VET-USD,32112207.0,32418959.888888888,0.0158329997211694
2022-12-20,VET-USD,24585086.0,31635572.5,0.0163199994713068
2022-12-21,VET-USD,23959511.0,30937748.727272727,0.0163780003786087
2022-12-22,VET-USD,27234436.0,30629139.333333332,0.0163790006190538
2022-12-23,VET-USD,20533304.0,29852536.615384616,0.0162770003080368
2022-12-24,VET-USD,19538744.0,29115837.14285714,0.0162669997662305
2022-12-25,VET-USD,20393807.0,28534368.466666665,0.0161589998751878
2022-12-26,VET-USD,22067660.0,28130199.1875,0.0161830000579357
2022-12-27,VET-USD,24690575.0,27927868.352941178,0.0159920006990432
2022-12-28,VET-USD,29225756.0,27999973.222222224,0.0156140001490712
2022-12-29,VET-USD,25939794.0,27891542.736842107,0.0157159995287656
2022-12-30,VET-USD,26870573.0,27840494.25,0.0156810004264116
2022-12-31,VET-USD,23729790.0,27644746.42857143,0.0157839991152286
2023-01-01,VET-USD,23140403.0,27440003.545454547,0.0160380005836486
2023-01-02,VET-USD,27336279.0,27435493.782608695,0.0161569993942976
2023-01-03,VET-USD,29813130.0,27534561.958333332,0.0160859990864992
2023-01-04,VET-USD,34939799.0,27830771.44,0.0165890008211135
2023-01-05,VET-USD,30731317.0,27942330.884615384,0.0162339992821216
2023-01-06,VET-USD,32954862.0,28127980.185185187,0.0164289996027946
2023-01-07,VET-USD,24210411.0,27988067.0,0.0163710005581378
2023-01-08,VET-USD,31583418.0,28112044.620689657,0.0171000007539987
2023-01-09,VET-USD,60910428.0,29205324.066666666,0.0175069998949766
2023-01-10,VET-USD,47281655.0,29867989.2,0.0181680005043745
2023-01-11,VET-USD,36472912.0,30131951.233333334,0.0183450002223253
2023-01-12,VET-USD,55526551.0,30687340.166666668,0.0188420005142688
2023-01-13,VET-USD,52298283.0,31372190.533333335,0.0201340001076459
2023-01-14,VET-USD,83525249.0,33187101.4,0.0207090005278587
2023-01-15,VET-USD,58422993.0,33560259.0,0.0211149994283914
2023-01-16,VET-USD,58814632.0,34430885.666666664,0.0213099997490644
2023-01-17,VET-USD,48184508.0,35234269.1,0.021306000649929
2023-01-18,VET-USD,63412771.0,36277621.233333334,0.0197110008448362
2023-01-19,VET-USD,36083386.0,36660897.9,0.0203419998288154
2023-01-20,VET-USD,47605853.0,37449109.3,0.0224409997463226
2023-01-21,VET-USD,58517436.0,38491875.96666667,0.0218070000410079
2023-01-22,VET-USD,55200759.0,39647457.8,0.0222249999642372
2023-01-23,VET-USD,54033223.0,40797273.766666666,0.0229080002754926
2023-01-24,VET-USD,57547619.0,42035734.166666664,0.021841999143362
2023-01-25,VET-USD,56179647.0,43172800.4,0.0230340007692575
