date,symbol,volume,volume_ma_30,close
2022-12-11,AXS-USD,76693881.0,76693881.0,8.061356544494629
2022-12-12,AXS-USD,65975048.0,71334464.5,7.713510990142822
2022-12-13,AXS-USD,78392016.0,73686981.66666667,7.685258865356445
2022-12-14,AXS-USD,102742126.0,80950767.75,7.719616889953613
2022-12-15,AXS-USD,50940533.0,74948720.8,7.490663051605225
2022-12-16,AXS-USD,67109165.0,73642128.16666667,6.676952838897705
2022-12-17,AXS-USD,56636559.0,71212761.14285715,6.948653221130371
2022-12-18,AXS-USD,24763019.0,65406543.375,6.850379943847656
2022-12-19,AXS-USD,68513123.0,65751718.88888889,6.525585174560547
2022-12-20,AXS-USD,64981526.0,65674699.6,6.97508716583252
2022-12-21,AXS-USD,41517563.0,63478596.27272727,6.837172031402588
2022-12-22,AXS-USD,97319412.0,66298664.25,7.060548782348633
2022-12-23,AXS-USD,53454197.0,65310628.307692304,7.082009792327881
2022-12-24,AXS-USD,33026403.0,63004612.21428572,6.988192081451416
2022-12-25,AXS-USD,33016829.0,61005426.666666664,6.892914772033691
2022-12-26,AXS-USD,48406357.0,60217984.8125,6.898086071014404
2022-12-27,AXS-USD,35966939.0,58791452.705882356,6.711637020111084
2022-12-28,AXS-USD,53900192.0,58519716.0,6.284946918487549
2022-12-29,AXS-USD,52703969.0,58213624.05263158,6.176821231842041
2022-12-30,AXS-USD,51545550.0,57880220.35,5.979893207550049
2022-12-31,AXS-USD,34211948.0,56753159.76190476,6.041957855224609
2023-01-01,AXS-USD,50346487.0,56461947.36363637,6.31391191482544
2023-01-02,AXS-USD,54460391.0,56374923.17391305,6.391839981079102
2023-01-03,AXS-USD,65070700.0,56737247.208333336,6.5116868019104
2023-01-04,AXS-USD,68408741.0,57204106.96,6.651638984680176
2023-01-05,AXS-USD,102902900.0,58961752.84615385,6.764761924743652
2023-01-06,AXS-USD,54852486.0,58809557.777777776,6.814990043640137
2023-01-07,AXS-USD,74801000.0,59380680.71428572,6.882874965667725
2023-01-08,AXS-USD,52179289.0,59132356.862068966,7.196571826934815
2023-01-09,AXS-USD,114664039.0,60983412.93333333,7.331281185150146
2023-01-10,AXS-USD,74970969.0,60925982.53333333,7.492781162261963
2023-01-11,AXS-USD,54205672.0,60533670.0,7.524004936218262
2023-01-12,AXS-USD,175920502.0,63784619.53333333,7.978806018829346
2023-01-13,AXS-USD,174792118.0,66186285.93333333,9.088521003723145
2023-01-14,AXS-USD,307360877.0,74733630.73333333,9.38166332244873
2023-01-15,AXS-USD,150447727.0,77511582.8,9.322072982788086
2023-01-16,AXS-USD,130859116.0,79985668.03333333,8.961734771728516
2023-01-17,AXS-USD,96573431.0,82379348.43333334,8.826655387878418
2023-01-18,AXS-USD,123519794.0,84212904.13333334,8.048253059387207
