date,symbol,volume,volume_ma_30,close
2022-12-11,BTC-USD,14122486832.0,14122486832.0,17104.193359375
2022-12-12,BTC-USD,19617581341.0,16870034086.5,17206.4375
2022-12-13,BTC-USD,26634741631.0,20124936601.333332,17781.318359375
2022-12-14,BTC-USD,25534481470.0,21477322818.5,17815.650390625
2022-12-15,BTC-USD,20964448341.0,21374747923.0,17364.865234375
2022-12-16,BTC-USD,24031608960.0,21817558095.833332,16647.484375
2022-12-17,BTC-USD,14463581825.0,20766990057.142857,16795.091796875
2022-12-18,BTC-USD,10924354698.0,19536660637.25,16757.9765625
2022-12-19,BTC-USD,17221074814.0,19279373323.555557,16439.6796875
2022-12-20,BTC-USD,22722096615.0,19623645652.7,16906.3046875
2022-12-21,BTC-USD,14882945045.0,19192672870.18182,16817.53515625
2022-12-22,BTC-USD,16441573050.0,18963414551.833332,16830.341796875
2022-12-23,BTC-USD,15329265213.0,18683864602.692307,16796.953125
2022-12-24,BTC-USD,9744636213.0,18045348289.142857,16847.755859375
2022-12-25,BTC-USD,11656379938.0,17619417065.733334,16841.986328125
2022-12-26,BTC-USD,11886957804.0,17261138361.875,16919.8046875
2022-12-27,BTC-USD,15748580239.0,17172164354.647058,16717.173828125
2022-12-28,BTC-USD,17005713920.0,17162917108.277779,16552.572265625
2022-12-29,BTC-USD,14472237479.0,17021302390.947369,16642.341796875
2022-12-30,BTC-USD,15929162910.0,16966695416.9,16602.5859375
2022-12-31,BTC-USD,11239186456.0,16693956894.952381,16547.49609375
2023-01-01,BTC-USD,9244361700.0,16355338931.545454,16625.080078125
2023-01-02,BTC-USD,12097775227.0,16170227466.130434,16688.470703125
2023-01-03,BTC-USD,13903079207.0,16075762955.333334,16679.857421875
2023-01-04,BTC-USD,18421743322.0,16169602170.0,16863.23828125
2023-01-05,BTC-USD,13692758566.0,16074338954.461538,16836.736328125
2023-01-06,BTC-USD,14413662913.0,16012832434.407408,16951.96875
2023-01-07,BTC-USD,7714767174.0,15716472960.821428,16955.078125
2023-01-08,BTC-USD,9768827914.0,15511381752.310345,17091.14453125
2023-01-09,BTC-USD,18624736866.0,15615160256.1,17196.5546875
2023-01-10,BTC-USD,15808338949.0,15671355326.666666,17446.29296875
2023-01-11,BTC-USD,18372283782.0,15629845408.033333,17934.896484375
2023-01-12,BTC-USD,34971338710.0,15907731977.333334,18869.587890625
2023-01-13,BTC-USD,29225029694.0,16030750251.466667,19909.57421875
2023-01-14,BTC-USD,38967784639.0,16630861461.4,20976.298828125
2023-01-15,BTC-USD,19298407543.0,16473088080.833334,20880.798828125
2023-01-16,BTC-USD,26792494050.0,16884051821.666666,21169.6328125
2023-01-17,BTC-USD,24999983362.0,17353239443.8,21161.51953125
2023-01-18,BTC-USD,30005625418.0,17779391130.6,20688.78125
2023-01-19,BTC-USD,21152848261.0,17727082852.133335,21086.79296875
