date,symbol,open,high,low,close,volume,name,lower_bound,upper_bound
2024-03-04,DOT-USD,9.792799949645996,10.26975917816162,9.64480972290039,9.911170959472656,857188708.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-06,DOT-USD,9.330403327941896,10.55788230895996,8.943414688110352,10.514226913452148,783733356.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-07,DOT-USD,10.514226913452148,10.989618301391602,10.267990112304688,10.42206573486328,585840471.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-08,DOT-USD,10.421942710876465,10.710165977478027,10.004076957702637,10.665131568908691,609067054.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-09,DOT-USD,10.665156364440918,10.965413093566896,10.44900608062744,10.522542953491213,449980303.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-10,DOT-USD,10.522547721862791,10.574631690979004,9.995622634887695,10.278813362121582,388874905.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-11,DOT-USD,10.278986930847168,11.238323211669922,9.95882511138916,11.036376953125,733295312.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-12,DOT-USD,11.036376953125,11.142626762390137,10.184982299804688,10.726625442504885,566762255.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-13,DOT-USD,10.727691650390623,11.32108211517334,10.658047676086426,11.32108211517334,569338750.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-14,DOT-USD,11.321287155151367,11.88243293762207,10.751774787902832,11.542901992797852,954859836.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-15,DOT-USD,11.542890548706056,11.678496360778809,10.075045585632324,10.838363647460938,916276315.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-17,DOT-USD,9.696842193603516,10.240716934204102,9.241060256958008,10.115609169006348,466294928.0,Polkadot,0.7359079122543335,9.872432112693787
2024-03-18,DOT-USD,10.078953742980955,10.442526817321776,9.614563941955566,9.907398223876951,461962142.0,Polkadot,0.7359079122543335,9.872432112693787
2024-12-02,DOT-USD,9.30880355834961,10.176344871520996,8.477810859680176,9.986504554748535,1740978849.0,Polkadot,0.7359079122543335,9.872432112693787
2024-12-04,DOT-USD,9.829697608947754,11.60030746459961,9.712268829345703,10.528636932373049,2522338803.0,Polkadot,0.7359079122543335,9.872432112693787
2024-12-05,DOT-USD,10.528653144836426,11.209031105041504,9.934617042541504,10.524624824523926,1683790657.0,Polkadot,0.7359079122543335,9.872432112693787
2024-12-06,DOT-USD,10.393248558044434,10.875263214111328,10.041525840759276,10.705370903015137,1099610157.0,Polkadot,0.7359079122543335,9.872432112693787
2024-12-07,DOT-USD,10.704195022583008,10.91306495666504,10.33354663848877,10.629205703735352,777967117.0,Polkadot,0.7359079122543335,9.872432112693787
2024-12-08,DOT-USD,10.738398551940918,10.801326751708984,10.220648765563965,10.412901878356934,647567269.0,Polkadot,0.7359079122543335,9.872432112693787
