date,symbol,open,high,low,close,volume,name,lower_bound,upper_bound
2024-12-02,ADA-USD,1.1552859544754028,1.2306849956512451,1.0615969896316528,1.2017760276794434,5544891690.0,Cardano,-0.1448926068842411,1.1800223551690578
2024-12-03,ADA-USD,1.2017910480499268,1.318681001663208,1.16982901096344,1.198125958442688,5770098588.0,Cardano,-0.1448926068842411,1.1800223551690578
2024-12-04,ADA-USD,1.1980830430984497,1.2401750087738037,1.149204969406128,1.1873199939727783,2838477436.0,Cardano,-0.1448926068842411,1.1800223551690578
2024-12-05,ADA-USD,1.1872349977493286,1.238353967666626,1.1262869834899902,1.184712052345276,3207578224.0,Cardano,-0.1448926068842411,1.1800223551690578
2024-12-06,ADA-USD,1.163156032562256,1.2346420288085938,1.1430219411849976,1.2311069965362549,2258465650.0,Cardano,-0.1448926068842411,1.1800223551690578
2024-12-07,ADA-USD,1.2310810089111328,1.2345750331878662,1.1930210590362549,1.214195966720581,1376386201.0,Cardano,-0.1448926068842411,1.1800223551690578
2024-12-08,ADA-USD,1.214480996131897,1.2221519947052002,1.176677942276001,1.1962909698486328,1699042879.0,Cardano,-0.1448926068842411,1.1800223551690578
