date,symbol,open,high,low,close,volume,name,lower_bound,upper_bound
2024-03-03,THETA-USD,2.1464788913726807,2.5370090007781982,2.1098549365997314,2.3806040287017822,284992601.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-04,THETA-USD,2.382972955703736,2.461090087890625,2.2233099937438965,2.351999998092652,127597828.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-05,THETA-USD,2.351717948913574,3.317245960235596,2.330756902694702,2.786640882492065,722360197.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-06,THETA-USD,2.786799907684326,3.2039029598236084,2.62296199798584,2.897270917892456,245558556.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-07,THETA-USD,2.897270917892456,3.0428919792175293,2.828371047973633,2.950159072875977,156904088.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-08,THETA-USD,2.9501149654388428,3.2901320457458496,2.949765920639038,3.058813095092773,235735738.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-09,THETA-USD,3.058813095092773,3.3243799209594727,2.98701810836792,3.178508043289185,145865635.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-10,THETA-USD,3.178514003753662,3.350481986999512,2.911336898803711,3.2252979278564453,172781195.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-11,THETA-USD,3.225316047668457,3.7845709323883057,3.1451539993286133,3.4741768836975098,382726171.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-12,THETA-USD,3.4741768836975098,3.5143930912017822,3.3259730339050293,3.417825937271118,151388151.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-13,THETA-USD,3.417825937271118,3.4432499408721924,3.273721933364868,3.372283935546875,92334093.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-14,THETA-USD,3.372283935546875,3.5566329956054688,3.1125919818878174,3.3534929752349854,145153375.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-15,THETA-USD,3.353382110595703,3.35705304145813,2.865417003631592,3.1032309532165527,148479110.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-16,THETA-USD,3.1032309532165527,3.1257669925689697,2.698446035385132,2.749095916748047,94151997.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-17,THETA-USD,2.749099969863892,3.1843929290771484,2.6518590450286865,3.1372170448303223,141494695.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-18,THETA-USD,3.13714599609375,3.347538948059082,2.9399359226226807,2.9956319332122803,162718647.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-19,THETA-USD,2.9956319332122803,3.025110960006714,2.517157077789306,2.565171003341675,155100396.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-20,THETA-USD,2.565171003341675,3.040963888168335,2.4119250774383545,3.039773941040039,140224673.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-21,THETA-USD,3.039773941040039,3.0607330799102783,2.761971950531006,2.85050106048584,95745830.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-22,THETA-USD,2.85050892829895,3.022602081298828,2.6935150623321533,2.8018040657043457,83610749.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-23,THETA-USD,2.8018040657043457,2.895915985107422,2.763067960739136,2.7846519947052,65468886.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-24,THETA-USD,2.7846519947052,2.955368995666504,2.707925081253052,2.91783094406128,49107312.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-25,THETA-USD,2.91783094406128,3.1350040435791016,2.862027883529663,3.084073066711426,92096611.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-26,THETA-USD,3.084073066711426,3.2151970863342285,3.055783987045288,3.0676069259643555,91126720.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-27,THETA-USD,3.067567110061645,3.121700048446656,2.925123929977417,2.9852049350738525,78944525.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-28,THETA-USD,2.985121965408325,3.004956007003784,2.901783943176269,2.9462790489196777,48119749.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-29,THETA-USD,2.9462790489196777,3.0256600379943848,2.8740179538726807,2.928523063659668,56309407.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-30,THETA-USD,2.928523063659668,2.928942918777466,2.7878379821777344,2.8102400302886963,49502560.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-03-31,THETA-USD,2.8102400302886963,3.136583089828491,2.8000359535217285,3.0869569778442383,79426453.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-04-01,THETA-USD,3.0869529247283936,3.1148829460144043,2.7560949325561523,2.8689138889312744,89537044.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-04-02,THETA-USD,2.8689138889312744,2.8691890239715576,2.541037082672119,2.580087900161743,65122827.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-04-03,THETA-USD,2.580087900161743,2.6352880001068115,2.458437919616699,2.5146069526672363,46058025.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-04-04,THETA-USD,2.5146069526672363,2.6382689476013184,2.458950996398926,2.564016103744507,40836101.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-04-05,THETA-USD,2.564016103744507,2.6277339458465576,2.468878030776977,2.589128017425537,52165141.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-04-06,THETA-USD,2.589128017425537,2.699239015579224,2.5826690196990967,2.6496729850769043,96852153.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-04-07,THETA-USD,2.6496729850769043,2.7018749713897705,2.630908966064453,2.683887004852295,30111402.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-04-08,THETA-USD,2.683887004852295,2.9225730895996094,2.626418113708496,2.9042139053344727,69061578.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-04-09,THETA-USD,2.9042139053344727,3.08811902999878,2.83249306678772,2.868446111679077,170197869.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-04-10,THETA-USD,2.868446111679077,3.088874101638794,2.6603329181671143,3.035095930099488,84187286.0,Theta Network,-0.11559199541807141,2.2068619206547733
2024-04-11,THETA-USD,3.035095930099488,3.094705104827881,2.867820978164673,2.901547908782959,79221689.0,Theta Network,-0.11559199541807141,2.2068619206547733
