date,symbol,open,high,low,close,volume,name,lower_bound,upper_bound
2025-05-10,XMR-USD,316.0386657714844,333.0515441894531,309.9524841308594,326.0809020996094,118677385.0,Monero,47.86826705932617,323.0543327331543
2025-05-11,XMR-USD,326.0663452148437,341.4976501464844,318.6452331542969,331.95758056640625,111272955.0,Monero,47.86826705932617,323.0543327331543
2025-05-12,XMR-USD,331.95758056640625,349.9527587890625,330.7635803222656,337.0721435546875,148507580.0,Monero,47.86826705932617,323.0543327331543
2025-05-13,XMR-USD,337.0721435546875,345.1044921875,332.33465576171875,341.8559265136719,145682891.0,Monero,47.86826705932617,323.0543327331543
2025-05-14,XMR-USD,341.8559265136719,349.1174011230469,336.934814453125,340.201904296875,117392350.0,Monero,47.86826705932617,323.0543327331543
2025-05-15,XMR-USD,340.20721435546875,349.0091857910156,332.00421142578125,335.2872314453125,112816803.0,Monero,47.86826705932617,323.0543327331543
2025-05-16,XMR-USD,335.38201904296875,343.38775634765625,332.1894836425781,333.8539123535156,102189336.0,Monero,47.86826705932617,323.0543327331543
2025-05-17,XMR-USD,333.8539123535156,339.9779968261719,332.460693359375,336.4286804199219,75251022.0,Monero,47.86826705932617,323.0543327331543
2025-05-18,XMR-USD,336.4286804199219,345.2675170898437,335.7917175292969,337.5039978027344,83084422.0,Monero,47.86826705932617,323.0543327331543
2025-05-19,XMR-USD,337.5039978027344,346.0531005859375,335.8852233886719,342.9606628417969,100517706.0,Monero,47.86826705932617,323.0543327331543
2025-05-20,XMR-USD,342.9606628417969,356.3671875,342.8246154785156,352.06494140625,100521124.0,Monero,47.86826705932617,323.0543327331543
2025-05-21,XMR-USD,352.06494140625,399.8681640625,350.253173828125,397.8631896972656,187171228.0,Monero,47.86826705932617,323.0543327331543
2025-05-22,XMR-USD,397.8631896972656,409.5287780761719,384.1321716308594,386.1973571777344,173065151.0,Monero,47.86826705932617,323.0543327331543
2025-05-23,XMR-USD,386.2142028808594,402.26849365234375,377.1741027832031,391.5948181152344,147847473.0,Monero,47.86826705932617,323.0543327331543
2025-05-24,XMR-USD,391.5948181152344,406.44921875,384.867431640625,403.90924072265625,111485433.0,Monero,47.86826705932617,323.0543327331543
2025-05-25,XMR-USD,403.90924072265625,418.2785034179688,395.5326232910156,417.71588134765625,118168433.0,Monero,47.86826705932617,323.0543327331543
2025-05-26,XMR-USD,417.71588134765625,420.3804931640625,394.9448547363281,402.3692626953125,123217921.0,Monero,47.86826705932617,323.0543327331543
2025-05-27,XMR-USD,402.3692626953125,404.4132995605469,370.28363037109375,371.484375,105968687.0,Monero,47.86826705932617,323.0543327331543
2025-05-28,XMR-USD,371.4825134277344,371.5734558105469,322.1752624511719,347.323486328125,171185601.0,Monero,47.86826705932617,323.0543327331543
2025-05-29,XMR-USD,347.323486328125,351.44073486328125,333.4545593261719,338.59051513671875,103347117.0,Monero,47.86826705932617,323.0543327331543
2025-05-30,XMR-USD,338.59051513671875,340.9776306152344,325.24835205078125,325.2522277832031,89658731.0,Monero,47.86826705932617,323.0543327331543
2025-05-31,XMR-USD,325.252197265625,330.3401794433594,313.9880676269531,324.1829833984375,77402615.0,Monero,47.86826705932617,323.0543327331543
2025-06-01,XMR-USD,324.1829833984375,349.0662536621094,320.7803649902344,348.7095947265625,80350783.0,Monero,47.86826705932617,323.0543327331543
2025-06-02,XMR-USD,348.7095947265625,368.3299560546875,341.41656494140625,358.12652587890625,115083746.0,Monero,47.86826705932617,323.0543327331543
2025-06-03,XMR-USD,358.1263427734375,370.4331665039063,341.7594909667969,344.4908752441406,98176571.0,Monero,47.86826705932617,323.0543327331543
2025-06-07,XMR-USD,322.715576171875,330.2895202636719,320.5008544921875,327.98175048828125,72814811.0,Monero,47.86826705932617,323.0543327331543
2025-06-08,XMR-USD,327.9819030761719,336.6078186035156,324.1224670410156,327.9027709960937,73039644.0,Monero,47.86826705932617,323.0543327331543
2025-06-09,XMR-USD,327.9027709960937,335.58282470703125,324.9434814453125,333.8913879394531,96251840.0,Monero,47.86826705932617,323.0543327331543
2025-06-10,XMR-USD,333.8642578125,342.2256774902344,328.9444885253906,338.2801208496094,100257081.0,Monero,47.86826705932617,323.0543327331543
2025-06-11,XMR-USD,338.2801208496094,345.0383605957031,325.4068298339844,330.0960998535156,106127365.0,Monero,47.86826705932617,323.0543327331543
2025-06-30,XMR-USD,313.69854736328125,326.22430419921875,311.6099548339844,325.0554504394531,103256661.0,Monero,47.86826705932617,323.0543327331543
2025-07-09,XMR-USD,316.8415222167969,327.0312194824219,314.08233642578125,326.1797180175781,120180923.0,Monero,47.86826705932617,323.0543327331543
2025-07-10,XMR-USD,326.1797180175781,329.3062438964844,321.03643798828125,325.7476501464844,124218639.0,Monero,47.86826705932617,323.0543327331543
2025-07-11,XMR-USD,325.7476501464844,331.3044128417969,322.9796447753906,329.8846740722656,145049886.0,Monero,47.86826705932617,323.0543327331543
2025-07-12,XMR-USD,329.8846740722656,335.194580078125,325.6888732910156,332.2317810058594,99831011.0,Monero,47.86826705932617,323.0543327331543
2025-07-13,XMR-USD,332.2317810058594,340.9085998535156,329.9195556640625,336.2216796875,102942298.0,Monero,47.86826705932617,323.0543327331543
2025-07-14,XMR-USD,336.2216796875,356.8652038574219,336.1071472167969,344.3134765625,163689891.0,Monero,47.86826705932617,323.0543327331543
2025-07-15,XMR-USD,344.3134765625,344.964599609375,331.8759460449219,333.9223937988281,131121305.0,Monero,47.86826705932617,323.0543327331543
2025-07-16,XMR-USD,333.9223937988281,337.805419921875,325.85821533203125,331.4091491699219,125562288.0,Monero,47.86826705932617,323.0543327331543
2025-07-17,XMR-USD,331.4091491699219,344.8263244628906,330.4153747558594,337.5318298339844,141737537.0,Monero,47.86826705932617,323.0543327331543
2025-07-20,XMR-USD,322.9974365234375,329.1605224609375,322.1165466308594,325.4388427734375,81642223.0,Monero,47.86826705932617,323.0543327331543
2025-07-22,XMR-USD,319.9029846191406,326.1836242675781,315.5713195800781,324.9308776855469,117921559.0,Monero,47.86826705932617,323.0543327331543
2025-07-24,XMR-USD,313.92694091796875,327.6640319824219,310.1770324707031,326.0834350585937,169671730.0,Monero,47.86826705932617,323.0543327331543
2025-07-27,XMR-USD,321.2524108886719,328.8507995605469,321.2074279785156,325.29327392578125,125253942.0,Monero,47.86826705932617,323.0543327331543
2025-10-02,XMR-USD,314.3159484863281,341.0205078125,310.2817077636719,333.6784973144531,314190052.0,Monero,47.86826705932617,323.0543327331543
2025-10-03,XMR-USD,333.6784973144531,339.56524658203125,322.7755432128906,324.615478515625,230072076.0,Monero,47.86826705932617,323.0543327331543
2025-10-04,XMR-USD,324.615478515625,329.9809265136719,319.3290100097656,329.9294128417969,170453911.0,Monero,47.86826705932617,323.0543327331543
2025-10-08,XMR-USD,318.23175048828125,341.7781982421875,313.1680908203125,333.1639099121094,247430882.0,Monero,47.86826705932617,323.0543327331543
2025-10-09,XMR-USD,333.2113952636719,345.9867553710937,328.8564147949219,342.2665100097656,246721176.0,Monero,47.86826705932617,323.0543327331543
2025-10-23,XMR-USD,311.8540954589844,339.4936218261719,310.452392578125,323.60601806640625,216083101.0,Monero,47.86826705932617,323.0543327331543
2025-10-24,XMR-USD,323.60601806640625,330.3811950683594,322.1019287109375,327.1253356933594,173791781.0,Monero,47.86826705932617,323.0543327331543
2025-10-25,XMR-USD,327.1253356933594,339.4529113769531,324.21630859375,333.85382080078125,141036560.0,Monero,47.86826705932617,323.0543327331543
2025-10-26,XMR-USD,333.85382080078125,351.68603515625,333.60205078125,348.1620178222656,175211914.0,Monero,47.86826705932617,323.0543327331543
2025-10-27,XMR-USD,348.1620178222656,350.4927673339844,337.97265625,340.6934814453125,174782475.0,Monero,47.86826705932617,323.0543327331543
2025-10-28,XMR-USD,340.6934814453125,345.4299011230469,333.4950561523437,335.29644775390625,159414537.0,Monero,47.86826705932617,323.0543327331543
2025-10-29,XMR-USD,335.29644775390625,345.2677307128906,331.2817687988281,336.3883972167969,165700456.0,Monero,47.86826705932617,323.0543327331543
2025-10-30,XMR-USD,336.3883972167969,339.5243835449219,318.942626953125,323.07598876953125,177517120.0,Monero,47.86826705932617,323.0543327331543
2025-10-31,XMR-USD,323.07598876953125,335.04296875,319.4454040527344,334.7686462402344,149009661.0,Monero,47.86826705932617,323.0543327331543
2025-11-01,XMR-USD,334.7686462402344,353.9198608398437,331.2908630371094,348.2116394042969,157620345.0,Monero,47.86826705932617,323.0543327331543
2025-11-02,XMR-USD,348.2116394042969,361.0074462890625,340.3350524902344,347.2256164550781,154444997.0,Monero,47.86826705932617,323.0543327331543
2025-11-03,XMR-USD,347.2256164550781,351.67193603515625,331.2237243652344,345.416259765625,223965471.0,Monero,47.86826705932617,323.0543327331543
2025-11-04,XMR-USD,345.4362487792969,350.29473876953125,328.0892028808594,338.5191650390625,219929443.0,Monero,47.86826705932617,323.0543327331543
2025-11-05,XMR-USD,338.5191650390625,378.5447082519531,326.7325439453125,344.18536376953125,220410448.0,Monero,47.86826705932617,323.0543327331543
2025-11-06,XMR-USD,344.18536376953125,360.8134765625,341.4366149902344,359.2898254394531,157384180.0,Monero,47.86826705932617,323.0543327331543
2025-11-07,XMR-USD,359.334228515625,375.0445556640625,353.6550598144531,368.1884765625,201945632.0,Monero,47.86826705932617,323.0543327331543
2025-11-08,XMR-USD,368.1884765625,372.6040649414063,355.6112060546875,366.3408203125,148618901.0,Monero,47.86826705932617,323.0543327331543
2025-11-09,XMR-USD,366.3408203125,470.0068054199219,365.8328552246094,416.0004577636719,410041115.0,Monero,47.86826705932617,323.0543327331543
2025-11-10,XMR-USD,416.17822265625,427.4021606445313,379.9626159667969,386.8298034667969,231918942.0,Monero,47.86826705932617,323.0543327331543
2025-11-11,XMR-USD,386.8298034667969,395.6323852539063,361.2232971191406,369.3407897949219,217950746.0,Monero,47.86826705932617,323.0543327331543
