date,symbol,open,high,low,close,volume,name,lower_bound,upper_bound
2024-11-12,DOGE-USD,0.3495210111141205,0.4358629882335663,0.333431988954544,0.3822210133075714,39936467957.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-13,DOGE-USD,0.3822180032730102,0.4316239953041076,0.3566089868545532,0.399522989988327,28286313456.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-14,DOGE-USD,0.399522989988327,0.4147039949893951,0.3558079898357391,0.3616459965705871,15564516841.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-15,DOGE-USD,0.3617129921913147,0.3842459917068481,0.3544690012931824,0.3791890144348144,11623194182.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-16,DOGE-USD,0.3791899979114532,0.3898789882659912,0.3613030016422272,0.3637480139732361,7524229950.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-17,DOGE-USD,0.363750010728836,0.3735580146312713,0.3416990041732788,0.3665600121021271,7832273719.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-18,DOGE-USD,0.3665699958801269,0.3799059987068176,0.3592349886894226,0.3717409968376159,8396330143.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-19,DOGE-USD,0.3717400133609772,0.4183340072631836,0.3680199980735779,0.3913559913635254,12889618537.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-20,DOGE-USD,0.3913399875164032,0.3955990076065063,0.3665690124034881,0.377496987581253,8029529786.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-21,DOGE-USD,0.377496987581253,0.3949440121650696,0.3700119853019714,0.3876169919967651,8052510566.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-22,DOGE-USD,0.3876259922981262,0.4191919863224029,0.381520003080368,0.4129239916801452,13591947495.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-23,DOGE-USD,0.4129239916801452,0.4774599969387054,0.40556600689888,0.4300119876861572,20873625275.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-24,DOGE-USD,0.4300119876861572,0.4524280130863189,0.400967001914978,0.4298819899559021,12213185937.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-25,DOGE-USD,0.4298950135707855,0.4370419979095459,0.3815149962902069,0.393339991569519,9773285006.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-26,DOGE-USD,0.3933109939098358,0.408372014760971,0.3673189878463745,0.3876180052757263,8847260920.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-27,DOGE-USD,0.3876149952411651,0.408051997423172,0.3816910088062286,0.4015249907970428,6388400976.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-28,DOGE-USD,0.4015150070190429,0.4273050129413605,0.3922590017318725,0.4020180106163025,5955119388.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-29,DOGE-USD,0.4020189940929413,0.4370859861373901,0.3999919891357422,0.4258390069007873,6768739922.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-11-30,DOGE-USD,0.4258390069007873,0.43470099568367,0.4153609871864319,0.4219709932804107,5601447294.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-12-01,DOGE-USD,0.421968013048172,0.4492810070514679,0.4176940023899078,0.4400230050086975,8333397829.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-12-02,DOGE-USD,0.4400489926338196,0.4602450132369995,0.4051119983196258,0.42467001080513,13072433718.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-12-03,DOGE-USD,0.42467200756073,0.4280489981174469,0.3914720118045807,0.4078820049762726,9362620939.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-12-04,DOGE-USD,0.4078510105609894,0.4356260001659393,0.4019590020179748,0.4319570064544678,8065078709.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-12-05,DOGE-USD,0.4319030046463012,0.4634039998054504,0.4090110063552856,0.4305860102176666,15284058219.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-12-06,DOGE-USD,0.4278939962387085,0.441781997680664,0.4212599992752075,0.435708999633789,6668459793.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-12-07,DOGE-USD,0.4357120096683502,0.4660390019416809,0.4321280121803283,0.4538869857788086,8127914572.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-12-08,DOGE-USD,0.4538910090923309,0.4835099875926971,0.4482400119304657,0.4672969877719879,8171222257.0,Dogecoin,-0.0868727546185256,0.3556432593613863
2024-12-09,DOGE-USD,0.4672990143299103,0.4672990143299103,0.3847210109233856,0.4147189855575561,11830538830.0,Dogecoin,-0.0868727546185256,0.3556432593613863
