date,symbol,open,high,low,close,volume,name,lower_bound,upper_bound
2024-03-17,MKR-USD,2845.17724609375,3280.34130859375,2845.17724609375,3280.3056640625,288645149.0,Maker,-80.7645263671875,3147.3924560546875
2024-03-21,MKR-USD,3042.097900390625,3457.1005859375,2975.720703125,3379.858642578125,185471203.0,Maker,-80.7645263671875,3147.3924560546875
2024-03-24,MKR-USD,3052.82470703125,3155.968017578125,3033.25146484375,3154.928955078125,69730743.0,Maker,-80.7645263671875,3147.3924560546875
2024-03-25,MKR-USD,3154.927490234375,3371.19677734375,3123.233154296875,3296.4052734375,99791955.0,Maker,-80.7645263671875,3147.3924560546875
2024-03-26,MKR-USD,3296.4052734375,3345.5888671875,3198.911865234375,3216.686279296875,92599250.0,Maker,-80.7645263671875,3147.3924560546875
2024-03-27,MKR-USD,3216.686279296875,3318.92236328125,3134.4189453125,3291.867431640625,123680973.0,Maker,-80.7645263671875,3147.3924560546875
2024-03-28,MKR-USD,3291.867431640625,3675.618408203125,3291.750244140625,3632.307373046875,170555704.0,Maker,-80.7645263671875,3147.3924560546875
2024-03-29,MKR-USD,3632.26220703125,3881.5400390625,3488.230712890625,3668.589111328125,216053322.0,Maker,-80.7645263671875,3147.3924560546875
2024-03-30,MKR-USD,3668.589111328125,3801.169189453125,3667.411376953125,3750.667724609375,108282274.0,Maker,-80.7645263671875,3147.3924560546875
2024-03-31,MKR-USD,3750.667724609375,4046.05908203125,3718.931396484375,3934.06396484375,142524737.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-01,MKR-USD,3934.06396484375,3962.52783203125,3616.9853515625,3749.494873046875,140975805.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-02,MKR-USD,3749.493408203125,3908.734375,3566.380615234375,3751.9931640625,229650966.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-03,MKR-USD,3751.9931640625,3872.06005859375,225.61358642578125,3801.458740234375,137684038.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-04,MKR-USD,3801.458740234375,4064.8349609375,3738.1474609375,3958.494140625,139286035.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-05,MKR-USD,3958.494140625,3981.563720703125,3656.873291015625,3682.49951171875,113082706.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-06,MKR-USD,3682.49951171875,3777.09423828125,3666.5068359375,3707.854736328125,66133662.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-07,MKR-USD,3707.854736328125,3736.849365234375,3591.3671875,3637.387939453125,69982639.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-08,MKR-USD,3637.387939453125,3824.138427734375,3521.16650390625,3737.759033203125,104148315.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-09,MKR-USD,3737.759033203125,3742.818115234375,3392.397705078125,3394.293212890625,100862751.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-10,MKR-USD,3394.293212890625,3433.455078125,3312.920166015625,3338.572998046875,100824129.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-11,MKR-USD,3338.572998046875,3424.499755859375,3306.81103515625,3361.753173828125,81499535.0,Maker,-80.7645263671875,3147.3924560546875
2024-04-16,MKR-USD,3076.67822265625,3323.211181640625,3011.794189453125,3260.7470703125,149983866.0,Maker,-80.7645263671875,3147.3924560546875
2024-05-20,MKR-USD,2775.1669921875,3173.878662109375,2742.210205078125,3163.939697265625,129709575.0,Maker,-80.7645263671875,3147.3924560546875
