date,symbol,open,high,low,close,volume,name,lower_bound,upper_bound
2024-03-17,SHIB-USD,2.499999936844688e-05,2.999999924213625e-05,2.4000000848900527e-05,2.999999924213625e-05,2627232341.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-18,SHIB-USD,2.9000000722589903e-05,2.999999924213625e-05,2.5999999706982635e-05,2.700000004551839e-05,1577662766.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-20,SHIB-USD,2.499999936844688e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.8000000384054147e-05,1862892532.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-21,SHIB-USD,2.8000000384054147e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,1459423178.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-23,SHIB-USD,2.5999999706982635e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,1011495913.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-24,SHIB-USD,2.700000004551839e-05,2.8000000384054147e-05,2.700000004551839e-05,2.8000000384054147e-05,888240413.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-25,SHIB-USD,2.8000000384054147e-05,2.999999924213625e-05,2.700000004551839e-05,2.9000000722589903e-05,1480936800.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-26,SHIB-USD,2.9000000722589903e-05,3.199999991920777e-05,2.9000000722589903e-05,3.099999958067201e-05,1888428341.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-27,SHIB-USD,3.099999958067201e-05,3.199999991920777e-05,2.9000000722589903e-05,2.999999924213625e-05,1624061483.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-28,SHIB-USD,2.999999924213625e-05,3.300000025774352e-05,2.999999924213625e-05,3.199999991920777e-05,1817914900.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-29,SHIB-USD,3.199999991920777e-05,3.199999991920777e-05,2.999999924213625e-05,3.099999958067201e-05,930868109.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-30,SHIB-USD,3.099999958067201e-05,3.099999958067201e-05,2.999999924213625e-05,2.999999924213625e-05,712109187.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-03-31,SHIB-USD,2.999999924213625e-05,3.099999958067201e-05,2.999999924213625e-05,3.099999958067201e-05,522754836.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-04-01,SHIB-USD,3.099999958067201e-05,3.099999958067201e-05,2.8000000384054147e-05,2.9000000722589903e-05,902462630.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-04-04,SHIB-USD,2.5999999706982635e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.8000000384054147e-05,668734668.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-04-05,SHIB-USD,2.8000000384054147e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,564855707.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-04-06,SHIB-USD,2.700000004551839e-05,2.8000000384054147e-05,2.700000004551839e-05,2.700000004551839e-05,359741666.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-04-07,SHIB-USD,2.700000004551839e-05,2.9000000722589903e-05,2.700000004551839e-05,2.8000000384054147e-05,662412529.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-04-08,SHIB-USD,2.8000000384054147e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.9000000722589903e-05,682426370.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-04-09,SHIB-USD,2.9000000722589903e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,677622295.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-04-10,SHIB-USD,2.700000004551839e-05,2.8000000384054147e-05,2.700000004551839e-05,2.8000000384054147e-05,622344416.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-04-11,SHIB-USD,2.8000000384054147e-05,2.8000000384054147e-05,2.700000004551839e-05,2.8000000384054147e-05,416488304.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-04-22,SHIB-USD,2.5999999706982635e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,769398910.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-04-23,SHIB-USD,2.700000004551839e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,707789821.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-05-28,SHIB-USD,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.700000004551839e-05,1425220892.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-05-29,SHIB-USD,2.700000004551839e-05,2.9000000722589903e-05,2.700000004551839e-05,2.8000000384054147e-05,2117328124.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-11-11,SHIB-USD,2.5999999706982635e-05,2.8000000384054147e-05,2.499999936844688e-05,2.8000000384054147e-05,4777568884.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-11-12,SHIB-USD,2.8000000384054147e-05,2.999999924213625e-05,2.499999936844688e-05,2.700000004551839e-05,5471041398.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-11-30,SHIB-USD,2.5999999706982635e-05,2.700000004551839e-05,2.5999999706982635e-05,2.700000004551839e-05,1535195878.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-01,SHIB-USD,2.700000004551839e-05,3.300000025774352e-05,2.700000004551839e-05,3.099999958067201e-05,7612039739.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-02,SHIB-USD,3.099999958067201e-05,3.300000025774352e-05,2.8000000384054147e-05,2.999999924213625e-05,3831551872.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-03,SHIB-USD,2.999999924213625e-05,3.099999958067201e-05,2.700000004551839e-05,2.9000000722589903e-05,2900059944.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-04,SHIB-USD,2.9000000722589903e-05,3.300000025774352e-05,2.9000000722589903e-05,3.300000025774352e-05,3807525567.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-05,SHIB-USD,3.300000025774352e-05,3.300000025774352e-05,2.999999924213625e-05,3.099999958067201e-05,4580121098.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-06,SHIB-USD,3.099999958067201e-05,3.099999958067201e-05,2.999999924213625e-05,3.099999958067201e-05,1679209912.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-07,SHIB-USD,3.099999958067201e-05,3.300000025774352e-05,2.999999924213625e-05,3.199999991920777e-05,2288806089.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-08,SHIB-USD,3.199999991920777e-05,3.300000025774352e-05,3.099999958067201e-05,3.199999991920777e-05,1800907777.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-09,SHIB-USD,3.199999991920777e-05,3.199999991920777e-05,2.499999936844688e-05,2.700000004551839e-05,2849905286.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-10,SHIB-USD,2.700000004551839e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.700000004551839e-05,2598973280.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-11,SHIB-USD,2.700000004551839e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.9000000722589903e-05,1628747541.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-12,SHIB-USD,2.9000000722589903e-05,2.999999924213625e-05,2.8000000384054147e-05,2.8000000384054147e-05,1274687473.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-13,SHIB-USD,2.8000000384054147e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.9000000722589903e-05,851561548.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-14,SHIB-USD,2.9000000722589903e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,763111815.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-15,SHIB-USD,2.700000004551839e-05,2.8000000384054147e-05,2.700000004551839e-05,2.8000000384054147e-05,580380067.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
2024-12-16,SHIB-USD,2.8000000384054147e-05,2.8000000384054147e-05,2.700000004551839e-05,2.700000004551839e-05,811792426.0,Shiba Inu,-1.4999991435615811e-06,2.6499999421503162e-05
