date,symbol,open,high,low,close,volume,name,lower_bound,upper_bound
2024-03-12,AVAX-USD,49.00715255737305,57.29952621459961,46.59808349609375,55.59136962890625,2700412078.0,Avalanche,-5.811239004135132,54.07527565956116
2024-03-13,AVAX-USD,55.59136962890625,55.615718841552734,52.53631591796875,54.94824600219727,1263536738.0,Avalanche,-5.811239004135132,54.07527565956116
2024-03-15,AVAX-USD,54.05936813354492,58.600582122802734,49.03160095214844,58.48988723754883,2858368931.0,Avalanche,-5.811239004135132,54.07527565956116
2024-03-17,AVAX-USD,53.49848937988281,58.32952499389648,50.31002807617188,58.115814208984375,1531363097.0,Avalanche,-5.811239004135132,54.07527565956116
2024-03-18,AVAX-USD,58.11303329467773,65.25045013427734,55.45546340942383,60.68994522094727,3107201148.0,Avalanche,-5.811239004135132,54.07527565956116
2024-03-20,AVAX-USD,53.52589416503906,58.02031707763672,50.54281234741211,57.03071975708008,2192493076.0,Avalanche,-5.811239004135132,54.07527565956116
2024-03-24,AVAX-USD,53.412357330322266,55.79951095581055,52.52367401123047,55.6641960144043,580230389.0,Avalanche,-5.811239004135132,54.07527565956116
2024-03-25,AVAX-USD,55.66429138183594,59.18506240844727,54.98978042602539,57.823333740234375,962007743.0,Avalanche,-5.811239004135132,54.07527565956116
2024-03-26,AVAX-USD,57.82259750366211,59.25717926025391,55.447227478027344,55.81808853149414,907482590.0,Avalanche,-5.811239004135132,54.07527565956116
2024-03-27,AVAX-USD,55.81808853149414,56.70896530151367,53.213008880615234,54.114627838134766,860804976.0,Avalanche,-5.811239004135132,54.07527565956116
2024-03-28,AVAX-USD,54.11201858520508,55.01533889770508,53.23323059082031,54.621883392333984,484017125.0,Avalanche,-5.811239004135132,54.07527565956116
2024-03-31,AVAX-USD,53.00242614746094,54.24649810791016,52.9383544921875,54.11042785644531,343450748.0,Avalanche,-5.811239004135132,54.07527565956116
