Date,Day_Number,Forecast_Close,Symbol
2026-04-04,102,87473.90038828929,BTC-USD
2026-04-05,103,87473.90038828929,BTC-USD
2026-04-06,104,87473.90038828929,BTC-USD
2026-04-07,105,87473.90038828929,BTC-USD
2026-04-08,106,87473.90038828929,BTC-USD
2026-04-09,107,87473.90038828929,BTC-USD
2026-04-10,108,87473.90038828929,BTC-USD
2026-04-11,109,87473.90038828929,BTC-USD
2026-04-12,110,87473.90038828929,BTC-USD
2026-04-13,111,87473.90038828929,BTC-USD
2026-04-14,112,87473.90038828929,BTC-USD
2026-04-15,113,87473.90038828929,BTC-USD
2026-04-16,114,87473.90038828929,BTC-USD
2026-04-17,115,87473.90038828929,BTC-USD
2026-04-18,116,87473.90038828929,BTC-USD
2026-04-19,117,87473.90038828929,BTC-USD
2026-04-20,118,87473.90038828929,BTC-USD
2026-04-21,119,87473.90038828929,BTC-USD
2026-04-22,120,87473.90038828929,BTC-USD
2026-04-23,121,87473.90038828929,BTC-USD
2026-04-24,122,87473.90038828929,BTC-USD
2026-04-25,123,87473.90038828929,BTC-USD
2026-04-26,124,87473.90038828929,BTC-USD
2026-04-27,125,87473.90038828929,BTC-USD
2026-04-28,126,87473.90038828929,BTC-USD
2026-04-29,127,87473.90038828929,BTC-USD
2026-04-30,128,87473.90038828929,BTC-USD
2026-05-01,129,87473.90038828929,BTC-USD
2026-05-02,130,87473.90038828929,BTC-USD
2026-05-03,131,87473.90038828929,BTC-USD
2026-05-04,132,87473.90038828929,BTC-USD
2026-05-05,133,87473.90038828929,BTC-USD
2026-05-06,134,87473.90038828929,BTC-USD
2026-05-07,135,87473.90038828929,BTC-USD
2026-05-08,136,87473.90038828929,BTC-USD
2026-05-09,137,87473.90038828929,BTC-USD
2026-05-10,138,87473.90038828929,BTC-USD
2026-05-11,139,87473.90038828929,BTC-USD
2026-05-12,140,87473.90038828929,BTC-USD
2026-05-13,141,87473.90038828929,BTC-USD
2026-05-14,142,87473.90038828929,BTC-USD
2026-05-15,143,87473.90038828929,BTC-USD
2026-05-16,144,87473.90038828929,BTC-USD
2026-05-17,145,87473.90038828929,BTC-USD
2026-05-18,146,87473.90038828929,BTC-USD
2026-05-19,147,87473.90038828929,BTC-USD
2026-05-20,148,87473.90038828929,BTC-USD
2026-05-21,149,87473.90038828929,BTC-USD
2026-05-22,150,87473.90038828929,BTC-USD
2026-05-23,151,87473.90038828929,BTC-USD
2026-05-24,152,87473.90038828929,BTC-USD
2026-05-25,153,87473.90038828929,BTC-USD
2026-05-26,154,87473.90038828929,BTC-USD
2026-05-27,155,87473.90038828929,BTC-USD
2026-05-28,156,87473.90038828929,BTC-USD
2026-05-29,157,87473.90038828929,BTC-USD
2026-05-30,158,87473.90038828929,BTC-USD
2026-05-31,159,87473.90038828929,BTC-USD
2026-06-01,160,87473.90038828929,BTC-USD
2026-06-02,161,87473.90038828929,BTC-USD
2026-06-03,162,87473.90038828929,BTC-USD
2026-06-04,163,87473.90038828929,BTC-USD
2026-06-05,164,87473.90038828929,BTC-USD
2026-06-06,165,87473.90038828929,BTC-USD
2026-06-07,166,87473.90038828929,BTC-USD
2026-06-08,167,87473.90038828929,BTC-USD
2026-06-09,168,87473.90038828929,BTC-USD
2026-06-10,169,87473.90038828929,BTC-USD
2026-06-11,170,87473.90038828929,BTC-USD
2026-06-12,171,87473.90038828929,BTC-USD
2026-06-13,172,87473.90038828929,BTC-USD
2026-06-14,173,87473.90038828929,BTC-USD
2026-06-15,174,87473.90038828929,BTC-USD
2026-06-16,175,87473.90038828929,BTC-USD
2026-06-17,176,87473.90038828929,BTC-USD
2026-06-18,177,87473.90038828929,BTC-USD
2026-06-19,178,87473.90038828929,BTC-USD
2026-06-20,179,87473.90038828929,BTC-USD
2026-06-21,180,87473.90038828929,BTC-USD
