Date,Day_Number,Forecast_Close,Symbol
2026-02-27,45,13.893473571472885,AVAX-USD
2026-02-28,46,13.918971501190557,AVAX-USD
2026-03-01,47,13.917532352628182,AVAX-USD
2026-03-02,48,13.922328894536363,AVAX-USD
2026-03-03,49,13.643868103927622,AVAX-USD
2026-03-04,50,13.717770474968377,AVAX-USD
2026-03-05,51,13.575850995176964,AVAX-USD
2026-03-06,52,13.633843122871603,AVAX-USD
2026-03-07,53,13.659341052589118,AVAX-USD
2026-03-08,54,13.657901904027343,AVAX-USD
2026-03-09,55,13.662698445935144,AVAX-USD
2026-03-10,56,13.384237655326416,AVAX-USD
2026-03-11,57,13.458140026367314,AVAX-USD
2026-03-12,58,13.31622054657582,AVAX-USD
2026-03-13,59,13.374212674270323,AVAX-USD
2026-03-14,60,13.399710603988627,AVAX-USD
2026-03-15,61,13.39827145542561,AVAX-USD
2026-03-16,62,13.403067997333638,AVAX-USD
2026-03-17,63,13.124607206725143,AVAX-USD
2026-03-18,64,13.198509577766247,AVAX-USD
2026-03-19,65,13.056590097974343,AVAX-USD
2026-03-20,66,13.114582225669048,AVAX-USD
2026-03-21,67,13.14008015538711,AVAX-USD
2026-03-22,68,13.138641006824775,AVAX-USD
2026-03-23,69,13.143437548732878,AVAX-USD
2026-03-24,70,12.864976758124179,AVAX-USD
2026-03-25,71,12.938879129164855,AVAX-USD
2026-03-26,72,12.79695964937359,AVAX-USD
2026-03-27,73,12.854951777068257,AVAX-USD
2026-03-28,74,12.880449706785672,AVAX-USD
2026-03-29,75,12.87901055822393,AVAX-USD
2026-03-30,76,12.88380710013138,AVAX-USD
2026-03-31,77,12.605346309522904,AVAX-USD
2026-04-01,78,12.679248680563786,AVAX-USD
2026-04-02,79,12.537329200772119,AVAX-USD
2026-04-03,80,12.595321328466797,AVAX-USD
2026-04-04,81,12.62081925818415,AVAX-USD
2026-04-05,82,12.619380109622195,AVAX-USD
2026-04-06,83,12.624176651530446,AVAX-USD
2026-04-07,84,12.345715860921636,AVAX-USD
2026-04-08,85,12.41961823196252,AVAX-USD
2026-04-09,86,12.277698752170647,AVAX-USD
2026-04-10,87,12.335690879865515,AVAX-USD
2026-04-11,88,12.361188809583146,AVAX-USD
2026-04-12,89,12.359749661021356,AVAX-USD
2026-04-13,90,12.36454620292894,AVAX-USD
2026-04-14,91,12.086085412320362,AVAX-USD
2026-04-15,92,12.159987783361444,AVAX-USD
2026-04-16,93,12.018068303569903,AVAX-USD
2026-04-17,94,12.076060431263755,AVAX-USD
2026-04-18,95,12.10155836098215,AVAX-USD
2026-04-19,96,12.100119212419983,AVAX-USD
2026-04-20,97,12.104915754328463,AVAX-USD
2026-04-21,98,11.826454963719158,AVAX-USD
2026-04-22,99,11.900357334760216,AVAX-USD
2026-04-23,100,11.75843785496843,AVAX-USD
2026-04-24,101,11.816429982662788,AVAX-USD
2026-04-25,102,11.841927912381138,AVAX-USD
2026-04-26,103,11.840488763819149,AVAX-USD
2026-04-27,104,11.845285305726955,AVAX-USD
2026-04-28,105,11.566824515117812,AVAX-USD
2026-04-29,106,11.640726886158985,AVAX-USD
2026-04-30,107,11.498807406367272,AVAX-USD
2026-05-01,108,11.556799534061508,AVAX-USD
2026-05-02,109,11.582297463779616,AVAX-USD
2026-05-03,110,11.580858315217862,AVAX-USD
2026-05-04,111,11.585654857125457,AVAX-USD
2026-05-05,112,11.307194066516919,AVAX-USD
2026-05-06,113,11.381096437557764,AVAX-USD
2026-05-07,114,11.23917695776616,AVAX-USD
2026-05-08,115,11.297169085460716,AVAX-USD
2026-05-09,116,11.322667015179132,AVAX-USD
2026-05-10,117,11.321227866616574,AVAX-USD
2026-05-11,118,11.326024408524523,AVAX-USD
2026-05-12,119,11.047563617915651,AVAX-USD
2026-05-13,120,11.121465988956693,AVAX-USD
2026-05-14,121,10.979546509165054,AVAX-USD
2026-05-15,122,11.037538636859928,AVAX-USD
2026-05-16,123,11.063036566577173,AVAX-USD
2026-05-17,124,11.06159741801528,AVAX-USD
2026-05-18,125,11.066393959923019,AVAX-USD
2026-05-19,126,10.787933169314448,AVAX-USD
2026-05-20,127,10.861835540355303,AVAX-USD
2026-05-21,128,10.719916060563904,AVAX-USD
2026-05-22,129,10.777908188258154,AVAX-USD
2026-05-23,130,10.803406117976177,AVAX-USD
2026-05-24,131,10.801966969413908,AVAX-USD
2026-05-25,132,10.8067635113218,AVAX-USD
2026-05-26,133,10.528302720713242,AVAX-USD
2026-05-27,134,10.602205091754184,AVAX-USD
2026-05-28,135,10.460285611962792,AVAX-USD
2026-05-29,136,10.518277739657362,AVAX-USD
2026-05-30,137,10.543775669374654,AVAX-USD
2026-05-31,138,10.542336520812627,AVAX-USD
2026-06-01,139,10.547133062721034,AVAX-USD
2026-06-02,140,10.268672272111905,AVAX-USD
2026-06-03,141,10.342574643152792,AVAX-USD
2026-06-04,142,10.20065516336132,AVAX-USD
2026-06-05,143,10.25864729105608,AVAX-USD
2026-06-06,144,10.284145220773125,AVAX-USD
2026-06-07,145,10.282706072211788,AVAX-USD
2026-06-08,146,10.287502614119822,AVAX-USD
2026-06-09,147,10.0090418235107,AVAX-USD
2026-06-10,148,10.082944194551732,AVAX-USD
2026-06-11,149,9.941024714760202,AVAX-USD
2026-06-12,150,9.999016842454628,AVAX-USD
2026-06-13,151,10.02451477217264,AVAX-USD
2026-06-14,152,10.023075623610055,AVAX-USD
2026-06-15,153,10.027872165518316,AVAX-USD
2026-06-16,154,9.749411374909425,AVAX-USD
2026-06-17,155,9.823313745950458,AVAX-USD
2026-06-18,156,9.681394266158737,AVAX-USD
2026-06-19,157,9.739386393853353,AVAX-USD
2026-06-20,158,9.764884323571717,AVAX-USD
2026-06-21,159,9.763445175009213,AVAX-USD
2026-06-22,160,9.768241716917096,AVAX-USD
2026-06-23,161,9.489780926308462,AVAX-USD
2026-06-24,162,9.563683297349229,AVAX-USD
2026-06-25,163,9.421763817557984,AVAX-USD
2026-06-26,164,9.479755945252561,AVAX-USD
2026-06-27,165,9.505253874970203,AVAX-USD
2026-06-28,166,9.503814726407834,AVAX-USD
2026-06-29,167,9.508611268315597,AVAX-USD
2026-06-30,168,9.230150477707188,AVAX-USD
2026-07-01,169,9.304052848748,AVAX-USD
2026-07-02,170,9.162133368956514,AVAX-USD
2026-07-03,171,9.220125496651274,AVAX-USD
2026-07-04,172,9.24562342636868,AVAX-USD
2026-07-05,173,9.244184277806553,AVAX-USD
2026-07-06,174,9.248980819714664,AVAX-USD
2026-07-07,175,8.97052002910592,AVAX-USD
2026-07-08,176,9.044422400146923,AVAX-USD
2026-07-09,177,8.902502920355362,AVAX-USD
2026-07-10,178,8.96049504805048,AVAX-USD
2026-07-11,179,8.985992977767676,AVAX-USD
2026-07-12,180,8.984553829205266,AVAX-USD
