Date,Day_Number,Forecast_Close,Symbol
2026-02-28,46,3312.175666087319,ETH-USD
2026-03-01,47,3312.175666087319,ETH-USD
2026-03-02,48,3312.175666087319,ETH-USD
2026-03-03,49,3312.175666087319,ETH-USD
2026-03-04,50,3312.175666087319,ETH-USD
2026-03-05,51,3312.175666087319,ETH-USD
2026-03-06,52,3312.175666087319,ETH-USD
2026-03-07,53,3312.175666087319,ETH-USD
2026-03-08,54,3312.175666087319,ETH-USD
2026-03-09,55,3312.175666087319,ETH-USD
2026-03-10,56,3312.175666087319,ETH-USD
2026-03-11,57,3312.175666087319,ETH-USD
2026-03-12,58,3312.175666087319,ETH-USD
2026-03-13,59,3312.175666087319,ETH-USD
2026-03-14,60,3312.175666087319,ETH-USD
2026-03-15,61,3312.175666087319,ETH-USD
2026-03-16,62,3312.175666087319,ETH-USD
2026-03-17,63,3312.175666087319,ETH-USD
2026-03-18,64,3312.175666087319,ETH-USD
2026-03-19,65,3312.175666087319,ETH-USD
2026-03-20,66,3312.175666087319,ETH-USD
2026-03-21,67,3312.175666087319,ETH-USD
2026-03-22,68,3312.175666087319,ETH-USD
2026-03-23,69,3312.175666087319,ETH-USD
2026-03-24,70,3312.175666087319,ETH-USD
2026-03-25,71,3312.175666087319,ETH-USD
2026-03-26,72,3312.175666087319,ETH-USD
2026-03-27,73,3312.175666087319,ETH-USD
2026-03-28,74,3312.175666087319,ETH-USD
2026-03-29,75,3312.175666087319,ETH-USD
2026-03-30,76,3312.175666087319,ETH-USD
2026-03-31,77,3312.175666087319,ETH-USD
2026-04-01,78,3312.175666087319,ETH-USD
2026-04-02,79,3312.175666087319,ETH-USD
2026-04-03,80,3312.175666087319,ETH-USD
2026-04-04,81,3312.175666087319,ETH-USD
2026-04-05,82,3312.175666087319,ETH-USD
2026-04-06,83,3312.175666087319,ETH-USD
2026-04-07,84,3312.175666087319,ETH-USD
2026-04-08,85,3312.175666087319,ETH-USD
2026-04-09,86,3312.175666087319,ETH-USD
2026-04-10,87,3312.175666087319,ETH-USD
2026-04-11,88,3312.175666087319,ETH-USD
2026-04-12,89,3312.175666087319,ETH-USD
2026-04-13,90,3312.175666087319,ETH-USD
2026-04-14,91,3312.175666087319,ETH-USD
2026-04-15,92,3312.175666087319,ETH-USD
2026-04-16,93,3312.175666087319,ETH-USD
2026-04-17,94,3312.175666087319,ETH-USD
2026-04-18,95,3312.175666087319,ETH-USD
2026-04-19,96,3312.175666087319,ETH-USD
2026-04-20,97,3312.175666087319,ETH-USD
2026-04-21,98,3312.175666087319,ETH-USD
2026-04-22,99,3312.175666087319,ETH-USD
2026-04-23,100,3312.175666087319,ETH-USD
2026-04-24,101,3312.175666087319,ETH-USD
2026-04-25,102,3312.175666087319,ETH-USD
2026-04-26,103,3312.175666087319,ETH-USD
2026-04-27,104,3312.175666087319,ETH-USD
2026-04-28,105,3312.175666087319,ETH-USD
2026-04-29,106,3312.175666087319,ETH-USD
2026-04-30,107,3312.175666087319,ETH-USD
2026-05-01,108,3312.175666087319,ETH-USD
2026-05-02,109,3312.175666087319,ETH-USD
2026-05-03,110,3312.175666087319,ETH-USD
2026-05-04,111,3312.175666087319,ETH-USD
2026-05-05,112,3312.175666087319,ETH-USD
2026-05-06,113,3312.175666087319,ETH-USD
2026-05-07,114,3312.175666087319,ETH-USD
2026-05-08,115,3312.175666087319,ETH-USD
2026-05-09,116,3312.175666087319,ETH-USD
2026-05-10,117,3312.175666087319,ETH-USD
2026-05-11,118,3312.175666087319,ETH-USD
2026-05-12,119,3312.175666087319,ETH-USD
2026-05-13,120,3312.175666087319,ETH-USD
2026-05-14,121,3312.175666087319,ETH-USD
2026-05-15,122,3312.175666087319,ETH-USD
2026-05-16,123,3312.175666087319,ETH-USD
2026-05-17,124,3312.175666087319,ETH-USD
2026-05-18,125,3312.175666087319,ETH-USD
2026-05-19,126,3312.175666087319,ETH-USD
2026-05-20,127,3312.175666087319,ETH-USD
2026-05-21,128,3312.175666087319,ETH-USD
2026-05-22,129,3312.175666087319,ETH-USD
2026-05-23,130,3312.175666087319,ETH-USD
2026-05-24,131,3312.175666087319,ETH-USD
2026-05-25,132,3312.175666087319,ETH-USD
2026-05-26,133,3312.175666087319,ETH-USD
2026-05-27,134,3312.175666087319,ETH-USD
2026-05-28,135,3312.175666087319,ETH-USD
2026-05-29,136,3312.175666087319,ETH-USD
2026-05-30,137,3312.175666087319,ETH-USD
2026-05-31,138,3312.175666087319,ETH-USD
2026-06-01,139,3312.175666087319,ETH-USD
2026-06-02,140,3312.175666087319,ETH-USD
2026-06-03,141,3312.175666087319,ETH-USD
2026-06-04,142,3312.175666087319,ETH-USD
2026-06-05,143,3312.175666087319,ETH-USD
2026-06-06,144,3312.175666087319,ETH-USD
2026-06-07,145,3312.175666087319,ETH-USD
2026-06-08,146,3312.175666087319,ETH-USD
2026-06-09,147,3312.175666087319,ETH-USD
2026-06-10,148,3312.175666087319,ETH-USD
2026-06-11,149,3312.175666087319,ETH-USD
2026-06-12,150,3312.175666087319,ETH-USD
2026-06-13,151,3312.175666087319,ETH-USD
2026-06-14,152,3312.175666087319,ETH-USD
2026-06-15,153,3312.175666087319,ETH-USD
2026-06-16,154,3312.175666087319,ETH-USD
2026-06-17,155,3312.175666087319,ETH-USD
2026-06-18,156,3312.175666087319,ETH-USD
2026-06-19,157,3312.175666087319,ETH-USD
2026-06-20,158,3312.175666087319,ETH-USD
2026-06-21,159,3312.175666087319,ETH-USD
2026-06-22,160,3312.175666087319,ETH-USD
2026-06-23,161,3312.175666087319,ETH-USD
2026-06-24,162,3312.175666087319,ETH-USD
2026-06-25,163,3312.175666087319,ETH-USD
2026-06-26,164,3312.175666087319,ETH-USD
2026-06-27,165,3312.175666087319,ETH-USD
2026-06-28,166,3312.175666087319,ETH-USD
2026-06-29,167,3312.175666087319,ETH-USD
2026-06-30,168,3312.175666087319,ETH-USD
2026-07-01,169,3312.175666087319,ETH-USD
2026-07-02,170,3312.175666087319,ETH-USD
2026-07-03,171,3312.175666087319,ETH-USD
2026-07-04,172,3312.175666087319,ETH-USD
2026-07-05,173,3312.175666087319,ETH-USD
2026-07-06,174,3312.175666087319,ETH-USD
2026-07-07,175,3312.175666087319,ETH-USD
2026-07-08,176,3312.175666087319,ETH-USD
2026-07-09,177,3312.175666087319,ETH-USD
2026-07-10,178,3312.175666087319,ETH-USD
2026-07-11,179,3312.175666087319,ETH-USD
2026-07-12,180,3312.175666087319,ETH-USD
