Date,Symbol,Open,High,Low,Close,Volume,Name
2023-01-05,AAVE-USD,56.782325744628906,56.8618392944336,55.06221771240234,55.38762664794922,41324775.0,Aave
2023-01-06,AAVE-USD,55.388145446777344,56.66023254394531,54.18183135986328,56.4559326171875,41674593.0,Aave
2023-01-07,AAVE-USD,56.45280456542969,56.66752624511719,55.82219314575195,56.04744338989258,32505515.0,Aave
2023-01-08,AAVE-USD,56.043731689453125,59.34706878662109,55.654273986816406,59.30512237548828,62062341.0,Aave
2023-01-09,AAVE-USD,59.29736328125,62.85829162597656,59.15159606933594,61.26544570922852,85994888.0,Aave
2023-01-10,AAVE-USD,61.23897933959961,62.66559600830078,59.98255157470703,61.843017578125,61098186.0,Aave
2023-01-11,AAVE-USD,61.83297348022461,64.29336547851562,60.174224853515625,64.17884826660156,56247189.0,Aave
2023-01-12,AAVE-USD,64.37467193603516,68.45040893554688,64.16056823730469,67.86113739013672,153046549.0,Aave
2023-01-13,AAVE-USD,67.85578155517578,72.66130065917969,66.95294952392578,71.24146270751953,101540639.0,Aave
2023-01-14,AAVE-USD,71.24015045166016,80.1316146850586,71.22486877441406,75.84661865234375,193578098.0,Aave
2023-01-15,AAVE-USD,75.84537506103516,82.54735565185547,73.0403060913086,79.047119140625,191139275.0,Aave
2023-01-16,AAVE-USD,79.03668975830078,82.34735870361328,77.01347351074219,80.3924560546875,127505366.0,Aave
2023-01-17,AAVE-USD,80.4072265625,90.53107452392578,79.5166015625,85.47111511230469,256908039.0,Aave
2023-01-18,AAVE-USD,85.45418548583984,88.83810424804688,78.5745620727539,82.24076080322266,209922103.0,Aave
2023-01-19,AAVE-USD,82.21237182617188,83.32161712646484,78.04164123535156,81.31410217285156,111102694.0,Aave
2023-01-20,AAVE-USD,81.3082504272461,87.87120819091797,79.96426391601562,87.74554443359375,115111786.0,Aave
2023-01-21,AAVE-USD,87.75019836425781,88.91246795654297,84.49720764160156,84.57622528076172,110654974.0,Aave
2023-01-22,AAVE-USD,84.57400512695312,89.79117584228516,83.86788177490234,85.43814086914062,124366515.0,Aave
2023-01-23,AAVE-USD,85.44059753417969,89.4960708618164,85.37889862060547,86.59729766845703,113289637.0,Aave
2023-01-24,AAVE-USD,86.5750732421875,88.33821868896484,79.3516616821289,79.9421157836914,106941166.0,Aave
2023-01-25,AAVE-USD,79.94164276123047,87.25464630126953,78.57491302490234,85.790283203125,114762694.0,Aave
2023-01-26,AAVE-USD,85.76443481445312,89.69599151611328,85.34102630615234,88.98280334472656,135196490.0,Aave
2023-01-27,AAVE-USD,88.97496795654297,89.41650390625,85.97088623046875,87.13981628417969,101131276.0,Aave
2023-01-28,AAVE-USD,87.14781951904297,88.07878875732422,83.58784484863281,84.21823120117188,84014968.0,Aave
2023-01-29,AAVE-USD,84.23189544677734,88.37205505371094,83.660888671875,87.79725646972656,83863621.0,Aave
2023-01-30,AAVE-USD,87.78752136230469,88.15493774414062,79.93177032470703,81.04397583007812,91209901.0,Aave
2023-01-31,AAVE-USD,81.05532836914062,83.26971435546875,80.4659652709961,83.01890563964844,66248248.0,Aave
2023-02-01,AAVE-USD,83.02094268798828,88.26962280273438,80.5318374633789,88.26962280273438,96009709.0,Aave
2023-02-02,AAVE-USD,88.24968719482422,93.03536224365234,88.15799713134766,88.196533203125,150528044.0,Aave
2023-02-03,AAVE-USD,88.19957733154297,93.76172637939452,87.72076416015625,90.6985855102539,135897553.0,Aave
2023-02-04,AAVE-USD,90.77664184570312,91.7362060546875,88.63595581054688,88.7489242553711,78674062.0,Aave
2023-02-05,AAVE-USD,88.76140594482422,89.065673828125,84.10961151123047,85.6467056274414,75744010.0,Aave
2023-02-06,AAVE-USD,85.64336395263672,87.56015014648438,83.71403503417969,84.13943481445312,58402082.0,Aave
2023-02-07,AAVE-USD,84.13533782958984,89.03038787841797,84.06768798828125,88.83464050292969,78306944.0,Aave
2023-02-08,AAVE-USD,88.81492614746094,89.88800048828125,85.12730407714844,86.92668151855469,87589522.0,Aave
2023-02-09,AAVE-USD,86.9442138671875,89.17394256591797,77.3471908569336,77.74617767333984,210160246.0,Aave
2023-02-10,AAVE-USD,77.7658920288086,80.19012451171875,77.135009765625,78.78968811035156,100501651.0,Aave
2023-02-11,AAVE-USD,78.77849578857422,79.4158706665039,77.91473388671875,79.40477752685547,48626956.0,Aave
2023-02-12,AAVE-USD,79.40520477294922,80.36152648925781,76.7393569946289,77.40818786621094,54262661.0,Aave
2023-02-13,AAVE-USD,77.4020767211914,83.46675872802734,73.99576568603516,82.39447021484375,246734335.0,Aave
2023-02-14,AAVE-USD,82.39969635009766,83.36243438720703,80.0693359375,83.06468963623047,154763608.0,Aave
2023-02-15,AAVE-USD,83.0562973022461,89.3731689453125,82.38054656982422,89.33313751220703,117937422.0,Aave
2023-02-16,AAVE-USD,89.3381576538086,90.2448272705078,83.94146728515625,84.03482055664062,131840765.0,Aave
2023-02-17,AAVE-USD,84.07905578613281,88.11421203613281,83.6739730834961,86.51129913330078,109764048.0,Aave
2023-02-18,AAVE-USD,86.49417877197266,91.10065460205078,86.447265625,91.0904541015625,103984579.0,Aave
2023-02-19,AAVE-USD,91.08767700195312,95.06683349609376,89.36821746826172,90.24676513671876,137985550.0,Aave
2023-02-20,AAVE-USD,90.30168151855467,92.63673400878906,87.64656066894531,91.89459991455078,100268603.0,Aave
2023-02-21,AAVE-USD,91.91095733642578,92.52304077148438,86.39212036132812,87.56884002685547,103522514.0,Aave
2023-02-22,AAVE-USD,87.59767150878906,87.7051773071289,82.29922485351562,85.07740020751953,82577523.0,Aave
2023-02-23,AAVE-USD,85.06768035888672,87.43630981445312,84.26771545410156,85.5428237915039,73347860.0,Aave
2023-02-24,AAVE-USD,85.54744720458984,86.57325744628906,80.18199920654297,81.4905014038086,94424850.0,Aave
2023-02-25,AAVE-USD,81.50270080566406,82.72825622558594,77.65990447998047,79.94512939453125,76959423.0,Aave
2023-02-26,AAVE-USD,79.93860626220703,82.30565643310547,79.75891876220703,82.17124938964844,51609296.0,Aave
2023-02-27,AAVE-USD,82.1625747680664,83.39768981933594,79.68595123291016,80.26961517333984,58899842.0,Aave
2023-02-28,AAVE-USD,80.27127838134766,80.27127838134766,77.11152648925781,77.55482482910156,63588522.0,Aave
2023-03-01,AAVE-USD,77.56090545654297,82.95478057861328,77.21853637695312,82.82593536376953,80876045.0,Aave
2023-03-02,AAVE-USD,82.83004760742188,82.97391510009766,78.59937286376953,79.82691955566406,60202701.0,Aave
2023-03-03,AAVE-USD,79.83602142333984,79.87016296386719,73.6755599975586,76.8449935913086,72909384.0,Aave
2023-03-04,AAVE-USD,76.84473419189453,77.32109069824219,74.2142562866211,75.35516357421875,46390894.0,Aave
2023-03-05,AAVE-USD,75.35094451904297,77.05036163330078,74.90830993652344,75.08818054199219,45428488.0,Aave
2023-03-06,AAVE-USD,75.0867919921875,77.33738708496094,74.3578872680664,76.70159912109375,50983337.0,Aave
2023-03-07,AAVE-USD,76.69522857666016,77.65431213378906,73.93785095214844,75.19499969482422,59893208.0,Aave
2023-03-08,AAVE-USD,75.19827270507812,75.34941864013672,71.51119232177734,71.60791015625,59112455.0,Aave
2023-03-09,AAVE-USD,71.60385131835938,73.87966918945312,67.5513687133789,68.68196105957031,74652007.0,Aave
2023-03-10,AAVE-USD,68.68571472167969,68.68571472167969,65.00064086914062,68.34651184082031,73567683.0,Aave
2023-03-11,AAVE-USD,68.34893035888672,70.7987289428711,64.80950927734375,67.39131164550781,88051180.0,Aave
2023-03-12,AAVE-USD,67.38224792480469,72.97124481201172,66.6236572265625,72.97100830078125,69587249.0,Aave
2023-03-13,AAVE-USD,72.97936248779297,77.21347045898438,71.17249298095703,76.14396667480469,93444168.0,Aave
2023-03-14,AAVE-USD,76.14459228515625,81.51749420166016,74.77417755126953,79.33430480957031,115506512.0,Aave
2023-03-15,AAVE-USD,79.34431457519531,80.68163299560547,72.03230285644531,74.01226043701172,92071978.0,Aave
2023-03-16,AAVE-USD,74.03809356689453,75.60789489746094,73.57609558105469,75.06269073486328,58920757.0,Aave
2023-03-17,AAVE-USD,75.06370544433594,80.65516662597656,74.06800842285156,80.65516662597656,76908698.0,Aave
2023-03-18,AAVE-USD,80.66053771972656,81.85889434814453,77.66201782226562,77.7930908203125,79006655.0,Aave
2023-03-19,AAVE-USD,77.80268859863281,81.6585693359375,77.80268859863281,79.60066986083984,63342139.0,Aave
2023-03-20,AAVE-USD,79.59871673583984,80.1307373046875,76.04361724853516,76.16152954101562,68782996.0,Aave
2023-03-21,AAVE-USD,76.1709976196289,79.33370971679688,74.83914184570312,79.04020690917969,67754141.0,Aave
2023-03-22,AAVE-USD,79.0584716796875,79.2339096069336,73.34504699707031,75.31539154052734,72497294.0,Aave
2023-03-23,AAVE-USD,75.30908966064453,80.37833404541016,74.64390563964844,77.26307678222656,84330280.0,Aave
2023-03-24,AAVE-USD,77.25904083251953,77.3083267211914,72.48077392578125,73.0860595703125,71395515.0,Aave
2023-03-25,AAVE-USD,73.08657836914062,73.50967407226562,70.35861206054688,71.37751770019531,53187377.0,Aave
2023-03-26,AAVE-USD,71.38201141357422,73.35770416259766,71.06887817382812,72.92498016357422,53254101.0,Aave
2023-03-27,AAVE-USD,72.92652130126953,73.56974029541016,68.62396240234375,69.77041625976562,62337407.0,Aave
2023-03-28,AAVE-USD,69.76065826416016,71.40155029296875,68.9023666381836,70.67874908447266,53691539.0,Aave
2023-03-29,AAVE-USD,70.67125701904297,73.40099334716797,70.59859466552734,72.83439636230469,54656545.0,Aave
2023-03-30,AAVE-USD,72.84114837646484,74.15646362304688,70.34928131103516,71.31591033935547,56653592.0,Aave
2023-03-31,AAVE-USD,71.32207489013672,74.33975219726562,71.0623779296875,74.19947814941406,71453377.0,Aave
2023-04-01,AAVE-USD,74.18572235107422,74.72319793701172,73.57896423339844,73.94157409667969,40462752.0,Aave
2023-04-02,AAVE-USD,74.19010925292969,74.65654754638672,71.96272277832031,73.05827331542969,40895808.0,Aave
2023-04-03,AAVE-USD,73.0601577758789,74.83049774169922,71.12345886230469,73.70553588867188,63630103.0,Aave
2023-04-04,AAVE-USD,73.70259857177734,76.8206787109375,73.09973907470703,76.40062713623047,55204843.0,Aave
2023-04-05,AAVE-USD,76.39620971679688,79.19930267333984,76.09480285644531,78.30919647216797,60760869.0,Aave
2023-04-06,AAVE-USD,78.3016586303711,80.8934097290039,77.60528564453125,80.447021484375,78873787.0,Aave
2023-04-07,AAVE-USD,80.4488525390625,80.81559753417969,77.67695617675781,78.36397552490234,57915493.0,Aave
2023-04-08,AAVE-USD,78.35830688476562,78.83641815185547,76.15896606445312,76.33924865722656,38961869.0,Aave
2023-04-09,AAVE-USD,76.34741973876953,77.3909912109375,74.95454406738281,76.33765411376953,41062379.0,Aave
2023-04-10,AAVE-USD,76.33697509765625,78.48689270019531,75.23738098144531,78.4019775390625,46450318.0,Aave
2023-04-11,AAVE-USD,78.40325927734375,80.29798889160156,78.18805694580078,79.12886047363281,57450615.0,Aave
2023-04-12,AAVE-USD,79.1274642944336,79.51820373535156,75.84246826171875,78.91651916503906,50430886.0,Aave
2023-04-13,AAVE-USD,78.95083618164062,81.6126937866211,77.14957427978516,81.19037628173828,84267709.0,Aave
2023-04-14,AAVE-USD,81.1931381225586,83.75130462646484,80.4013442993164,82.65309143066406,84217603.0,Aave
2023-04-15,AAVE-USD,82.65072631835938,83.8484115600586,81.28710174560547,82.6897201538086,60016678.0,Aave
2023-04-16,AAVE-USD,82.67459106445312,83.59249877929688,81.30604553222656,83.36431121826172,59715173.0,Aave
2023-04-17,AAVE-USD,83.35977172851562,84.0395736694336,80.54334259033203,81.02398681640625,71136630.0,Aave
2023-04-18,AAVE-USD,81.03303527832031,83.8494873046875,79.95735931396484,81.88467407226562,66572964.0,Aave
2023-04-19,AAVE-USD,81.88275146484375,82.00030517578125,73.3123550415039,74.03285217285156,90000854.0,Aave
2023-04-20,AAVE-USD,74.02792358398438,74.96100616455078,71.8898696899414,72.40896606445312,57649972.0,Aave
2023-04-21,AAVE-USD,72.41194152832031,73.24234008789062,68.5514907836914,69.10818481445312,55231048.0,Aave
2023-04-22,AAVE-USD,69.11024475097656,70.90235137939453,68.75159454345703,70.81204986572266,35813143.0,Aave
2023-04-23,AAVE-USD,70.80966186523438,70.92208862304688,68.72368621826172,70.27293395996094,36569988.0,Aave
2023-04-24,AAVE-USD,70.27531433105469,71.34439086914062,68.33013916015625,69.86111450195312,38936533.0,Aave
2023-04-25,AAVE-USD,69.85343170166016,71.31832885742188,68.49813842773438,71.21302795410156,39353748.0,Aave
2023-04-26,AAVE-USD,71.21671295166016,74.36737060546875,66.97846221923828,69.41936492919922,71160098.0,Aave
2023-04-27,AAVE-USD,69.41291809082031,71.96735382080078,69.08665466308594,71.41261291503906,47385524.0,Aave
2023-04-28,AAVE-USD,71.41748809814453,72.18804931640625,70.32386016845703,72.12617492675781,34763377.0,Aave
2023-04-29,AAVE-USD,72.12754821777344,72.69895935058594,71.58705139160156,71.83302307128906,27380037.0,Aave
2023-04-30,AAVE-USD,71.83245849609375,72.4895248413086,70.46240234375,70.58737182617188,32587125.0,Aave
2023-05-01,AAVE-USD,70.57916259765625,70.7531509399414,67.9568099975586,68.92102813720703,38773136.0,Aave
2023-05-02,AAVE-USD,68.92005920410156,69.56121826171875,68.13528442382812,69.18663024902344,33390458.0,Aave
2023-05-03,AAVE-USD,69.18938446044922,71.7210922241211,67.67887878417969,71.70386505126953,41027604.0,Aave
2023-05-04,AAVE-USD,71.70610809326172,71.94001770019531,70.39035034179688,70.83146667480469,34253363.0,Aave
2023-05-05,AAVE-USD,70.83514404296875,74.13458251953125,70.59783172607422,73.48530578613281,49425839.0,Aave
2023-05-06,AAVE-USD,73.48068237304688,74.07328033447266,69.05742645263672,69.91590881347656,45599145.0,Aave
2023-05-07,AAVE-USD,69.919677734375,70.24073028564453,68.75585174560547,68.83363342285156,29573393.0,Aave
2023-05-08,AAVE-USD,68.82002258300781,69.18136596679688,63.76173400878906,64.61923217773438,64791313.0,Aave
2023-05-09,AAVE-USD,64.61729431152344,64.83719635009766,63.90459060668945,64.48516845703125,35630152.0,Aave
2023-05-10,AAVE-USD,64.476806640625,65.77303314208984,62.40195846557617,64.75016021728516,49445034.0,Aave
2023-05-11,AAVE-USD,64.75096130371094,64.77420043945312,61.223426818847656,62.36529541015625,39702228.0,Aave
2023-05-12,AAVE-USD,62.36183166503906,63.22269821166992,60.55194854736328,63.185306549072266,42948587.0,Aave
2023-05-13,AAVE-USD,63.18391036987305,63.18527603149414,62.03668212890625,62.1947021484375,26427530.0,Aave
2023-05-14,AAVE-USD,62.19726943969727,63.31892776489258,61.82705307006836,62.25667572021485,27982279.0,Aave
2023-05-15,AAVE-USD,62.254676818847656,64.4295654296875,61.635066986083984,62.8201789855957,39141385.0,Aave
2023-05-16,AAVE-USD,62.82004928588867,63.19181060791016,62.10530090332031,62.84452438354492,30725765.0,Aave
2023-05-17,AAVE-USD,62.83678436279297,64.82535552978516,62.04824066162109,64.82263946533203,35478964.0,Aave
2023-05-18,AAVE-USD,64.81880950927734,67.00494384765625,64.7106704711914,65.12115478515625,57238351.0,Aave
2023-05-19,AAVE-USD,65.11797332763672,65.57035064697266,64.22797393798828,65.34812927246094,30533433.0,Aave
2023-05-20,AAVE-USD,65.35678100585938,65.35907745361328,64.72848510742188,65.22281646728516,24604348.0,Aave
2023-05-21,AAVE-USD,65.2243423461914,65.43232727050781,63.5645637512207,63.9402961730957,26330107.0,Aave
2023-05-22,AAVE-USD,63.93391418457031,64.70995330810547,63.16114044189453,64.35025787353516,27213542.0,Aave
2023-05-23,AAVE-USD,64.34960174560547,66.1694564819336,64.16818237304688,65.4327621459961,29571458.0,Aave
2023-05-24,AAVE-USD,65.43958282470703,65.44944763183594,62.49222946166992,63.98150253295898,34245866.0,Aave
2023-05-25,AAVE-USD,63.9730224609375,64.1153793334961,62.55119323730469,63.49483489990234,34956239.0,Aave
2023-05-26,AAVE-USD,63.4957389831543,65.44485473632812,62.90370178222656,64.64385986328125,38651727.0,Aave
2023-05-27,AAVE-USD,64.64348602294922,65.65706634521484,64.4939193725586,65.65706634521484,31793195.0,Aave
2023-05-28,AAVE-USD,65.658935546875,69.3632583618164,65.4984359741211,69.09027099609375,40014827.0,Aave
2023-05-29,AAVE-USD,69.08932495117188,69.33740997314453,66.99876403808594,67.3821792602539,36198593.0,Aave
2023-05-30,AAVE-USD,67.3893814086914,67.8414077758789,66.34637451171875,66.70425415039062,36094219.0,Aave
2023-05-31,AAVE-USD,66.70016479492188,66.9001693725586,63.37678146362305,63.8609504699707,38580750.0,Aave
2023-06-01,AAVE-USD,63.85654830932617,64.20242309570312,62.566062927246094,62.711891174316406,35296832.0,Aave
2023-06-02,AAVE-USD,62.71006774902344,64.43254852294922,62.34466171264648,63.72745513916016,42146681.0,Aave
2023-06-03,AAVE-USD,63.72760009765625,64.28868103027344,63.11847686767578,63.53456497192383,30996746.0,Aave
2023-06-04,AAVE-USD,63.52976608276367,64.60730743408203,62.768798828125,62.80410003662109,43491849.0,Aave
2023-06-05,AAVE-USD,62.80280685424805,62.84909057617188,57.60540008544922,59.97867202758789,56316804.0,Aave
2023-06-06,AAVE-USD,59.975372314453125,62.68746566772461,59.61029052734375,61.85242462158203,44897388.0,Aave
2023-06-07,AAVE-USD,61.85725402832031,61.87734222412109,58.6865463256836,59.10087585449219,39228067.0,Aave
2023-06-08,AAVE-USD,59.10905838012695,60.34439468383789,58.49734115600586,59.83379364013672,34907085.0,Aave
2023-06-09,AAVE-USD,59.83772659301758,60.59656524658203,59.33489227294922,59.99696731567383,29628736.0,Aave
2023-06-10,AAVE-USD,60.00672912597656,60.00859069824219,49.94919204711914,52.74972915649414,86361971.0,Aave
2023-06-11,AAVE-USD,52.75029754638672,53.3348388671875,51.810543060302734,52.17977523803711,37116674.0,Aave
2023-06-12,AAVE-USD,52.17779159545898,53.8799934387207,51.21471786499024,53.71510314941406,39601215.0,Aave
2023-06-13,AAVE-USD,53.71711349487305,55.61726760864258,53.25690460205078,55.04844284057617,35998812.0,Aave
2023-06-14,AAVE-USD,55.04806900024414,55.90128707885742,51.71009063720703,52.083744049072266,38669298.0,Aave
2023-06-15,AAVE-USD,52.08281326293945,52.470008850097656,49.12092590332031,50.13833618164063,60150294.0,Aave
2023-06-16,AAVE-USD,50.1363639831543,51.06199264526367,49.25015258789063,50.66421890258789,35523488.0,Aave
2023-06-17,AAVE-USD,50.66609191894531,52.087215423583984,50.376197814941406,51.123138427734375,35990176.0,Aave
2023-06-18,AAVE-USD,51.12358093261719,51.89547729492188,50.85624694824219,50.94014739990234,28274453.0,Aave
2023-06-19,AAVE-USD,50.939979553222656,52.07406234741211,50.73004531860352,51.82290649414063,29878245.0,Aave
2023-06-20,AAVE-USD,51.82757568359375,53.117923736572266,50.35223007202149,53.07868194580078,35287085.0,Aave
2023-06-21,AAVE-USD,53.080223083496094,55.420654296875,52.907814025878906,55.07840347290039,45780699.0,Aave
2023-06-22,AAVE-USD,55.0717658996582,57.14884948730469,54.92647552490234,55.535621643066406,48274775.0,Aave
2023-06-23,AAVE-USD,55.540035247802734,57.574005126953125,55.4059944152832,57.05362319946289,39032023.0,Aave
2023-06-24,AAVE-USD,57.06029510498047,58.27521514892578,56.279083251953125,57.11919403076172,37808585.0,Aave
2023-06-25,AAVE-USD,57.11765670776367,76.12866973876953,56.99839019775391,68.89068603515625,684269861.0,Aave
2023-06-26,AAVE-USD,68.88750457763672,68.8908462524414,63.29863739013672,63.37263488769531,163783739.0,Aave
2023-06-27,AAVE-USD,63.37864303588867,66.32280731201172,63.02266311645508,64.92048645019531,114966956.0,Aave
2023-06-28,AAVE-USD,64.93012237548828,65.12117767333984,58.35394287109375,59.47410583496094,86811050.0,Aave
2023-06-29,AAVE-USD,59.46371841430664,66.32734680175781,59.16095733642578,63.10277557373047,157208078.0,Aave
2023-06-30,AAVE-USD,63.09558868408203,71.30720520019531,61.731895446777344,70.4219741821289,225783282.0,Aave
2023-07-01,AAVE-USD,70.4261703491211,70.49369049072266,66.88352966308594,68.14192962646484,75510443.0,Aave
2023-07-02,AAVE-USD,68.1420669555664,72.84980773925781,67.545654296875,70.69767761230469,124203709.0,Aave
2023-07-03,AAVE-USD,70.69175720214844,74.31014251708984,69.16619873046875,72.89274597167969,122145341.0,Aave
2023-07-04,AAVE-USD,72.8875961303711,80.07709503173828,71.85905456542969,77.06547546386719,229675696.0,Aave
2023-07-05,AAVE-USD,77.07212829589844,80.27525329589844,72.23274993896484,74.71778869628906,169884130.0,Aave
2023-07-06,AAVE-USD,74.70399475097656,77.6784896850586,70.76668548583984,70.76668548583984,113044548.0,Aave
2023-07-07,AAVE-USD,70.73530578613281,74.78521728515625,69.91219329833984,74.78521728515625,79361227.0,Aave
2023-07-08,AAVE-USD,74.7803726196289,76.95149230957031,72.94670104980469,73.57691955566406,83534198.0,Aave
2023-07-09,AAVE-USD,73.5791015625,74.16719818115234,71.79113006591797,71.97830200195312,72940708.0,Aave
2023-07-10,AAVE-USD,71.9789047241211,72.00408935546875,69.15821075439453,69.3715591430664,78410271.0,Aave
2023-07-11,AAVE-USD,69.37449645996094,74.26908111572266,69.14344787597656,73.38097381591797,94132204.0,Aave
2023-07-12,AAVE-USD,73.37994384765625,76.88540649414062,73.275634765625,75.68138122558594,105359527.0,Aave
2023-07-13,AAVE-USD,75.66793060302734,79.11297607421875,74.77883911132812,79.11297607421875,112004380.0,Aave
2023-07-14,AAVE-USD,79.10603332519531,87.36946868896484,78.63334655761719,81.32061004638672,206483471.0,Aave
2023-07-15,AAVE-USD,81.31703186035156,82.1900863647461,78.53630065917969,78.92781829833984,100387932.0,Aave
2023-07-16,AAVE-USD,78.92813873291016,79.3914794921875,76.60546112060547,76.7879638671875,76153987.0,Aave
2023-07-17,AAVE-USD,76.80372619628906,79.2352066040039,73.82957458496094,75.1045913696289,82744423.0,Aave
2023-07-18,AAVE-USD,75.10897827148438,75.55646514892578,71.07221221923828,72.01964569091797,74416889.0,Aave
2023-07-19,AAVE-USD,72.02015686035156,73.47044372558594,71.4244155883789,71.79879760742188,58213137.0,Aave
2023-07-20,AAVE-USD,71.79632568359375,73.24803924560547,71.4244155883789,72.43560791015625,78207290.0,Aave
2023-07-21,AAVE-USD,72.44107055664062,75.16764831542969,71.94781494140625,74.34434509277344,74249147.0,Aave
2023-07-22,AAVE-USD,74.34114074707031,74.84308624267578,71.25140380859375,71.69112396240234,46733626.0,Aave
2023-07-23,AAVE-USD,71.69474792480469,73.2813949584961,71.51667022705078,72.3389892578125,40201364.0,Aave
2023-07-24,AAVE-USD,72.33454132080078,72.60769653320312,69.14564514160156,70.2786865234375,60297534.0,Aave
2023-07-25,AAVE-USD,70.2825698852539,71.34140014648438,69.85397338867188,70.1322021484375,45395115.0,Aave
2023-07-26,AAVE-USD,70.13078308105469,72.71322631835938,69.32890319824219,72.00818634033203,67331125.0,Aave
2023-07-27,AAVE-USD,72.00692749023438,74.98599243164062,71.78273010253906,72.36713409423828,70569450.0,Aave
2023-07-28,AAVE-USD,72.3674545288086,73.75389862060547,72.3674545288086,72.86422729492188,52114127.0,Aave
2023-07-29,AAVE-USD,72.86341857910156,74.78564453125,72.21094512939453,74.43269348144531,51070103.0,Aave
2023-07-30,AAVE-USD,74.43159484863281,74.9201889038086,70.2087173461914,70.9088363647461,79120939.0,Aave
2023-07-31,AAVE-USD,70.90747833251953,72.06620788574219,64.34778594970703,65.32415771484375,138200104.0,Aave
2023-08-01,AAVE-USD,65.32902526855469,65.45803833007812,61.71183013916016,65.45803833007812,159109066.0,Aave
2023-08-02,AAVE-USD,65.45964050292969,66.8282699584961,62.695987701416016,64.62614440917969,130905415.0,Aave
2023-08-03,AAVE-USD,64.6137924194336,64.83626556396484,63.02620315551758,63.02620315551758,87465520.0,Aave
2023-08-04,AAVE-USD,63.015926361083984,66.5130615234375,62.85041046142578,64.11710357666016,90207052.0,Aave
2023-08-05,AAVE-USD,64.11811828613281,65.37973022460938,63.28736114501953,64.36886596679688,73059994.0,Aave
2023-08-06,AAVE-USD,64.3761215209961,66.00888061523438,64.18840789794922,65.79864501953125,66285633.0,Aave
2023-08-07,AAVE-USD,65.80103302001953,66.9085693359375,63.41374206542969,64.84290313720703,83372176.0,Aave
2023-08-08,AAVE-USD,64.84407043457031,66.88096618652344,64.65121459960938,66.29135131835938,75167404.0,Aave
2023-08-09,AAVE-USD,66.28773498535156,67.82833099365234,65.93565368652344,67.33766174316406,78864391.0,Aave
2023-08-10,AAVE-USD,67.33368682861328,69.04676818847656,66.84513092041016,67.01690673828125,76376865.0,Aave
2023-08-11,AAVE-USD,67.01771545410156,67.03333282470703,65.3921127319336,65.91248321533203,69377508.0,Aave
2023-08-12,AAVE-USD,65.91416931152344,66.53691101074219,65.81494140625,66.11673736572266,57877396.0,Aave
