date,symbol,returns,returns_squared
2022-12-11,CRV-USD,,
2022-12-12,CRV-USD,-0.015499327193832957,0.0002402291434614898
2022-12-13,CRV-USD,0.0550638968100694,0.003032032731909971
2022-12-14,CRV-USD,-0.010290799937074602,0.00010590056334489463
2022-12-15,CRV-USD,-0.04520130718170867,0.002043158170935188
2022-12-16,CRV-USD,-0.1175363469055678,0.013814792843905977
2022-12-17,CRV-USD,0.028578359796418873,0.0008167226486535706
2022-12-18,CRV-USD,-0.018356927635381437,0.0003369767922106307
2022-12-19,CRV-USD,-0.05820782377672551,0.0033881507488223313
2022-12-20,CRV-USD,0.01962434117477696,0.0003851147665440464
2022-12-21,CRV-USD,-0.021863326418999574,0.00047800504210372474
2022-12-22,CRV-USD,0.01493614987170444,0.00022308857299001657
2022-12-23,CRV-USD,0.0051533863405022196,2.655739077447486e-05
2022-12-24,CRV-USD,-0.0058896989983350245,3.4688554290988594e-05
2022-12-25,CRV-USD,-0.004277456989361106,1.8296638295834176e-05
2022-12-26,CRV-USD,0.028030996535272745,0.0007857367667604727
2022-12-27,CRV-USD,-0.014091078480699792,0.00019855849274924076
2022-12-28,CRV-USD,-0.03610111070628508,0.001303290194227451
2022-12-29,CRV-USD,0.003053034977571034,9.321022574272165e-06
2022-12-30,CRV-USD,0.032572065452877386,0.0010609394478665285
2022-12-31,CRV-USD,-0.005747760465791951,3.3036750372120905e-05
2023-01-01,CRV-USD,0.0034907165406654617,1.2185101967275448e-05
2023-01-02,CRV-USD,0.012222429082579422,0.00014938777267868325
2023-01-03,CRV-USD,-0.00606464813613905,3.677995701517486e-05
2023-01-04,CRV-USD,0.04676531198004308,0.0021869944045907605
2023-01-05,CRV-USD,-0.021327456814312584,0.00045486041416636827
2023-01-06,CRV-USD,0.004854381725176715,2.3565021933729663e-05
2023-01-07,CRV-USD,0.008329005952552704,6.937234015765837e-05
2023-01-08,CRV-USD,0.041511821884979705,0.00172323135621028
2023-01-09,CRV-USD,0.12453701974269049,0.015509469286391282
2023-01-10,CRV-USD,0.009353271285396092,8.748368373821507e-05
2023-01-11,CRV-USD,0.02935339528666936,0.000861621814855463
2023-01-12,CRV-USD,0.029660941097322535,0.000879771426778837
2023-01-13,CRV-USD,0.16598076642302928,0.027549614822376205
2023-01-14,CRV-USD,0.014402067115683037,0.0002074195372046387
2023-01-15,CRV-USD,0.021611718450859074,0.00046706637439920254
2023-01-16,CRV-USD,0.046850907255300944,0.002195007510644811
2023-01-17,CRV-USD,0.04781144666030546,0.0022859344317512336
2023-01-18,CRV-USD,-0.018549920812924392,0.00034409956216576554
2023-01-19,CRV-USD,0.0051660341912405094,2.6687909265065985e-05
2023-01-20,CRV-USD,0.14561298667656963,0.021203141888870847
2023-01-21,CRV-USD,-0.03505587938944088,0.0012289146797670259
2023-01-22,CRV-USD,0.07762332530070881,0.0060253806307396605
2023-01-23,CRV-USD,-0.0065875083223987385,4.339526589767264e-05
2023-01-24,CRV-USD,-0.06818541846678794,0.004649251291490986
2023-01-25,CRV-USD,0.03914977185883206,0.0015327046365985987
2023-01-26,CRV-USD,0.016333854688799,0.00026679480899480105
2023-01-27,CRV-USD,0.07820584897813454,0.006116154814390787
2023-01-28,CRV-USD,-0.052718029245076625,0.0027791906074847543
2023-01-29,CRV-USD,0.01727549409717155,0.0002984426963014091
2023-01-30,CRV-USD,-0.08942970941040751,0.00799767292522993
2023-01-31,CRV-USD,0.025871967680392682,0.0006693587116552835
2023-02-01,CRV-USD,0.09103782876660471,0.00828788626653764
2023-02-02,CRV-USD,-0.046585686980460506,0.0021702262314414475
2023-02-03,CRV-USD,0.052160915567125654,0.0027207611128008116
2023-02-04,CRV-USD,-0.005012129293001877,2.5121440049767494e-05
2023-02-05,CRV-USD,-0.05258087662488431,0.002764748586641305
2023-02-06,CRV-USD,-0.005142695272842945,2.6447314669321178e-05
2023-02-07,CRV-USD,0.04420194489971574,0.0019538119329175064
2023-02-08,CRV-USD,0.04354377408642218,0.001896060261689372
2023-02-09,CRV-USD,-0.1470914828650799,0.021635904331448092
2023-02-10,CRV-USD,-0.011853826608032247,0.0001405132052532933
2023-02-11,CRV-USD,-0.0011030378395929796,1.2166924755739479e-06
2023-02-12,CRV-USD,-0.03211944534495892,0.001031658769267803
2023-02-13,CRV-USD,0.13349241432807757,0.017820224683139128
2023-02-14,CRV-USD,0.025115983636183614,0.000630812634013043
2023-02-15,CRV-USD,0.06477248976317496,0.004195475430120605
2023-02-16,CRV-USD,-0.044832667964981865,0.0020099681168583112
2023-02-17,CRV-USD,0.10836271676222053,0.011742478384089232
2023-02-18,CRV-USD,0.03206488417623099,0.0010281567972351086
2023-02-19,CRV-USD,-0.04173442115467729,0.0017417619091159755
2023-02-20,CRV-USD,0.05240519420982315,0.0027463043801692817
2023-02-21,CRV-USD,-0.08233841684137944,0.0067796148879447566
2023-02-22,CRV-USD,-0.04584397176517163,0.0021016697472058536
2023-02-23,CRV-USD,-0.023940733676391046,0.0005731587289638843
2023-02-24,CRV-USD,-0.0770219278442883,0.005932377368850753
2023-02-25,CRV-USD,-0.01072768134707891,0.00011508314708446477
2023-02-26,CRV-USD,0.03417267337834473,0.0011677716058230308
2023-02-27,CRV-USD,-0.004347781423270636,1.8903203304537236e-05
2023-02-28,CRV-USD,-0.023496244017458645,0.0005520734829279612
2023-03-01,CRV-USD,0.04320412007075691,0.0018665959910883804
2023-03-02,CRV-USD,-0.0445400636947586,0.001983817273933153
2023-03-03,CRV-USD,-0.05653211686613535,0.003195880237366385
