date,symbol,returns,returns_squared
2022-12-11,DOT-USD,,
2022-12-12,DOT-USD,0.0003666974493212738,1.3446701933872816e-07
2022-12-13,DOT-USD,0.020784603540958235,0.0004319997443548136
2022-12-14,DOT-USD,-0.011700908058562276,0.00013691124939492762
2022-12-15,DOT-USD,0.0021920825726189364,4.805226005179654e-06
2022-12-16,DOT-USD,-0.10920683513998597,0.011926132841292075
2022-12-17,DOT-USD,0.011700894301948761,0.00013691092746537698
2022-12-18,DOT-USD,-0.009903234244638348,9.807404850417767e-05
2022-12-19,DOT-USD,-0.04008164850307161,0.0016065385467237826
2022-12-20,DOT-USD,0.030144398794944127,0.0009086847787086289
2022-12-21,DOT-USD,-0.02852766797295092,0.0008138278399749297
2022-12-22,DOT-USD,0.010594271819560408,0.0001122385953867318
2022-12-23,DOT-USD,-0.012264235992336281,0.00015041148447571669
2022-12-24,DOT-USD,-0.004096117154751,1.677817574544543e-05
2022-12-25,DOT-USD,0.008819276458311265,7.777963724812329e-05
2022-12-26,DOT-USD,0.01758368925081788,0.00030918612766932827
2022-12-27,DOT-USD,-0.020064391110814483,0.0004025797906477313
2022-12-28,DOT-USD,-0.044160765065857976,0.0019501731712019022
2022-12-29,DOT-USD,0.006554416690318643,4.2960378150327595e-05
2022-12-30,DOT-USD,0.0030038168850927693,9.022915879168428e-06
2022-12-31,DOT-USD,-0.0020013265709246664,4.005308043489084e-06
2023-01-01,DOT-USD,0.012976911957775839,0.00016840024395986555
2023-01-02,DOT-USD,0.02712489469539725,0.0007357599122363898
2023-01-03,DOT-USD,0.007793922399600639,6.074522637099658e-05
2023-01-04,DOT-USD,0.023390437823339827,0.0005471125815675263
2023-01-05,DOT-USD,-0.002705913587486286,7.321968342942903e-06
2023-01-06,DOT-USD,0.014822274283222914,0.00021969981492709134
2023-01-07,DOT-USD,-0.004300188135774818,1.8491618003058507e-05
2023-01-08,DOT-USD,0.028943660626023826,0.0008377354904344419
2023-01-09,DOT-USD,0.01955199203212965,0.00038228039242446134
2023-01-10,DOT-USD,0.00488919217616246,2.3904200135448213e-05
2023-01-11,DOT-USD,0.04293177130612591,0.001843136987481496
2023-01-12,DOT-USD,0.01939554649013897,0.00037618722365114214
2023-01-13,DOT-USD,0.03294170425667531,0.0010851558793342601
2023-01-14,DOT-USD,0.11531519077650088,0.013297593223820793
2023-01-15,DOT-USD,-0.01602598577478287,0.0002568322200535429
2023-01-16,DOT-USD,-0.01979139041658451,0.00039169913462167315
2023-01-17,DOT-USD,0.02502815919220569,0.0006264087525503902
2023-01-18,DOT-USD,-0.051728398906450646,0.0026758272534248844
2023-01-19,DOT-USD,0.027879110430913734,0.000777244798419083
2023-01-20,DOT-USD,0.07745636358379748,0.005999488259625429
2023-01-21,DOT-USD,-0.0009325978154769432,8.697386854323666e-07
2023-01-22,DOT-USD,-0.007063579694766342,4.989415810431537e-05
2023-01-23,DOT-USD,0.05990946553033938,0.0035891440601309222
2023-01-24,DOT-USD,-0.05933635520192071,0.003520803048648503
2023-01-25,DOT-USD,0.0354469939074733,0.0012564893770764492
2023-01-26,DOT-USD,0.010732670690835056,0.00011519022015790983
2023-01-27,DOT-USD,0.014333202589176253,0.00020544069646236883
2023-01-28,DOT-USD,-0.025778919632088337,0.0006645526973976695
2023-01-29,DOT-USD,0.03398394738150223,0.0011549086796287125
2023-01-30,DOT-USD,-0.06463461958165384,0.00417763404846511
2023-01-31,DOT-USD,0.012316629673138069,0.00015169936650522516
2023-02-01,DOT-USD,0.032202119547238395,0.001036976503334633
2023-02-02,DOT-USD,0.010738781438637712,0.00011532142678682985
2023-02-03,DOT-USD,0.07285572470929891,0.0053079566229171475
2023-02-04,DOT-USD,-0.018337636191531503,0.000336268901092966
2023-02-05,DOT-USD,-0.03463295951761425,0.0011994418849487073
2023-02-06,DOT-USD,-0.02256297741312574,0.0005090879497452223
2023-02-07,DOT-USD,0.06885954424411111,0.004741636833506696
2023-02-08,DOT-USD,-0.02776627627814099,0.000770966098354055
2023-02-09,DOT-USD,-0.07674407119895343,0.005889652464190034
2023-02-10,DOT-USD,-0.0066786817690054345,4.460479017164556e-05
2023-02-11,DOT-USD,0.014395887562794085,0.00020724157872060943
2023-02-12,DOT-USD,-0.01629007282274131,0.00026536647257021495
2023-02-13,DOT-USD,-0.008943426544818722,7.998487836256814e-05
2023-02-14,DOT-USD,0.01736548748313882,0.000301560155527051
2023-02-15,DOT-USD,0.06133190160096702,0.003761602153990701
2023-02-16,DOT-USD,-0.04170462040228329,0.0017392753628985434
2023-02-17,DOT-USD,0.1491169342334946,0.022235860075196352
2023-02-18,DOT-USD,-0.0049018483822609316,2.402811756267411e-05
2023-02-19,DOT-USD,0.027754667139991307,0.0007703215480517132
2023-02-20,DOT-USD,0.013227119890940608,0.0001749567006093167
2023-02-21,DOT-USD,-0.03889508683723941,0.0015128277800763945
2023-02-22,DOT-USD,-0.009048500393636139,8.187535937363335e-05
2023-02-23,DOT-USD,-0.01303651506720993,0.00016995072509759155
2023-02-24,DOT-USD,-0.06702136331682262,0.004491863140845537
2023-02-25,DOT-USD,-0.011163434415787044,0.0001246222679555786
2023-02-26,DOT-USD,0.02278415306422632,0.0005191176308540936
2023-02-27,DOT-USD,-0.015183208977671891,0.00023052983485965633
2023-02-28,DOT-USD,-0.03689996944870655,0.0013616077453154768
2023-03-01,DOT-USD,0.029826183772417414,0.0008896012384260159
2023-03-02,DOT-USD,-0.03172032225241883,0.0010061788437972972
2023-03-03,DOT-USD,-0.04630733748240756,0.0021443695047095885
