date,symbol,returns,returns_squared
2022-12-11,VET-USD,,
2022-12-12,VET-USD,-0.007084052827304399,5.0183804460039447e-05
2022-12-13,VET-USD,0.00803303896740104,6.452971505178358e-05
2022-12-14,VET-USD,-0.017248656188562972,0.0002975161403112517
2022-12-15,VET-USD,-0.03024808605629503,0.0009149467100690299
2022-12-16,VET-USD,-0.06716906922763011,0.004511683860906166
2022-12-17,VET-USD,-0.004246066443166829,1.802908023978741e-05
2022-12-18,VET-USD,-0.01326620382755328,0.0001759921639941893
2022-12-19,VET-USD,-0.049696885544528224,0.0024697804328259383
2022-12-20,VET-USD,0.03075852704565274,0.000946086986018151
2022-12-21,VET-USD,0.00355397727823914,1.2630754494240084e-05
2022-12-22,VET-USD,6.107219574902345e-05,3.729813093607038e-09
2022-12-23,VET-USD,-0.006227505168925895,3.878182062899874e-05
2022-12-24,VET-USD,-0.0006143971012498861,3.774837980242628e-07
2022-12-25,VET-USD,-0.006639201610299517,4.407899802220369e-05
2022-12-26,VET-USD,0.0014852517441226176,2.2059727434192775e-06
2022-12-27,VET-USD,-0.011802469147173866,0.000139298277969991
2022-12-28,VET-USD,-0.023636851766434597,0.0005587007614284023
2022-12-29,VET-USD,0.006532559159765805,4.267432917584012e-05
2022-12-30,VET-USD,-0.0022269727286474694,4.959407534139555e-06
2022-12-31,VET-USD,0.006568374849573955,4.3143548164515675e-05
2023-01-01,VET-USD,0.016092339245947773,0.00025896338240667097
2023-01-02,VET-USD,0.007419803361918165,5.50534819295321e-05
2023-01-03,VET-USD,-0.004394399360035717,1.9310745735482318e-05
2023-01-04,VET-USD,0.03126953644032371,0.0009777839091927322
2023-01-05,VET-USD,-0.0213998144204125,0.0004579520572280948
2023-01-06,VET-USD,0.012011847314035151,0.0001442844758956935
2023-01-07,VET-USD,-0.00353028462225613,1.2462909514138108e-05
2023-01-08,VET-USD,0.04452997196304698,0.00198291840302975
2023-01-09,VET-USD,0.023801118305958102,0.0005664932326142139
2023-01-10,VET-USD,0.03775636107632385,0.0014255428017257428
2023-01-11,VET-USD,0.009742388432242732,9.491413236469701e-05
2023-01-12,VET-USD,0.027091866226235606,0.0007339692156202455
2023-01-13,VET-USD,0.06857019202386128,0.004701871234189209
2023-01-14,VET-USD,0.028558677716229885,0.0008155980728994854
2023-01-15,VET-USD,0.01960494906485377,0.00038435402783551075
2023-01-16,VET-USD,0.009235156332081162,8.52881124779788e-05
2023-01-17,VET-USD,-0.0001876630306190119,3.52174130611122e-08
2023-01-18,VET-USD,-0.07486152991824468,0.005604248661700244
2023-01-19,VET-USD,0.03201252888914086,0.001024802005878078
2023-01-20,VET-USD,0.10318552429313588,0.010647252423649334
2023-01-21,VET-USD,-0.02825184762183308,0.0007981668940472756
2023-01-22,VET-USD,0.019168153457296055,0.0003674181069624507
2023-01-23,VET-USD,0.03073117265936709,0.0009444049730198313
2023-01-24,VET-USD,-0.04653401079582775,0.0021654141607462137
2023-01-25,VET-USD,0.05457383356128198,0.0029783033095745074
2023-01-26,VET-USD,0.035860001609213654,0.0012859397154128059
2023-01-27,VET-USD,0.04233028929548954,0.0017918533918398366
2023-01-28,VET-USD,-0.02899075642713611,0.0008404639582175337
2023-01-29,VET-USD,0.01904835950863104,0.00036283999997005457
2023-01-30,VET-USD,-0.0646104529144158,0.004174510625805942
2023-01-31,VET-USD,0.005821221029028711,3.388661426880609e-05
2023-02-01,VET-USD,0.0717401979634733,0.00514665600383834
2023-02-02,VET-USD,-0.030547259909707747,0.0009331350879912382
2023-02-03,VET-USD,0.032133338010078116,0.001032551411669931
2023-02-04,VET-USD,0.0032622733978073803,1.064242772204171e-05
2023-02-05,VET-USD,-0.026816482862245472,0.0007191237531011051
2023-02-06,VET-USD,-0.012952767324952208,0.00016777418137434958
2023-02-07,VET-USD,0.08529759703359208,0.007275680059705056
2023-02-08,VET-USD,-0.009780877221283513,9.566555921782268e-05
2023-02-09,VET-USD,-0.09562514903333574,0.009144169127647673
2023-02-10,VET-USD,0.015522843753577042,0.0002409586781979658
2023-02-11,VET-USD,0.012279325008994757,0.00015078182267652408
2023-02-12,VET-USD,-0.014305444974446191,0.00020464575591690778
2023-02-13,VET-USD,-0.023127547601000553,0.0005348834580365464
2023-02-14,VET-USD,0.035490916246669,0.0012596051360280738
2023-02-15,VET-USD,0.07572261598300845,0.005733914571310166
2023-02-16,VET-USD,-0.04956712132777419,0.0024568995167222867
2023-02-17,VET-USD,0.13507857372634513,0.018246221079943656
2023-02-18,VET-USD,-0.01756857574945525,0.0003086548538643471
2023-02-19,VET-USD,0.05482572579042966,0.003005860208447384
2023-02-20,VET-USD,0.11113832851715322,0.012351728065586673
2023-02-21,VET-USD,-0.05293068513737742,0.002801657429112187
2023-02-22,VET-USD,-0.020916923755159744,0.000437517699379166
2023-02-23,VET-USD,0.0075162929425749425,5.649465959860189e-05
2023-02-24,VET-USD,-0.06814978901434876,0.004644393742700251
2023-02-25,VET-USD,-0.028344717657783236,0.0008034230190994487
2023-02-26,VET-USD,0.04739458502846605,0.0022462466900204986
2023-02-27,VET-USD,-0.0035080114004127916,1.2306143985426115e-05
2023-02-28,VET-USD,-0.04256457394956681,0.0018117429555081414
2023-03-01,VET-USD,0.04438256303990484,0.0019698119019911273
2023-03-02,VET-USD,-0.03157892296452336,0.0009972283755993008
2023-03-03,VET-USD,-0.06727382750382349,0.004525767867014198
2023-03-04,VET-USD,-0.03811023354123888,0.001452389900567769
2023-03-05,VET-USD,-0.0035609213506584414,1.2680160865575139e-05
