date,symbol,returns,returns_squared
2022-12-11,FIL-USD,,
2022-12-12,FIL-USD,-0.006457500558272544,4.169931346009022e-05
2022-12-13,FIL-USD,0.013777544062777203,0.00018982072040176734
2022-12-14,FIL-USD,-0.02052589773751834,0.00042131247793106047
2022-12-15,FIL-USD,-0.020049053436412168,0.00040196454369611053
2022-12-16,FIL-USD,-0.27181264295518237,0.07388211287028146
2022-12-17,FIL-USD,0.06242319231061777,0.0038966549382483695
2022-12-18,FIL-USD,-0.04668367011253216,0.0021793650551757285
2022-12-19,FIL-USD,-0.08193428446898432,0.006713226971444445
2022-12-20,FIL-USD,0.06195358995767131,0.003838247308643271
2022-12-21,FIL-USD,-0.0021297015010376397,4.535628483521976e-06
2022-12-22,FIL-USD,0.00600506912675125,3.6060855217061025e-05
2022-12-23,FIL-USD,-0.006921730375223478,4.7910351387291355e-05
2022-12-24,FIL-USD,-0.012238456450857305,0.00014977981629953077
2022-12-25,FIL-USD,0.009626629575725687,9.267199698823652e-05
2022-12-26,FIL-USD,0.013501965902262159,0.00018230308322585
2022-12-27,FIL-USD,0.022399352987317434,0.0005017310142504465
2022-12-28,FIL-USD,-0.025007657734777977,0.0006253829453798008
2022-12-29,FIL-USD,-0.004812194066476372,2.31572117334304e-05
2022-12-30,FIL-USD,-0.0021597821044727628,4.6646587388007956e-06
2022-12-31,FIL-USD,0.012154078854395234,0.00014772163279885736
2023-01-01,FIL-USD,0.03399320730092348,0.0011555381426035572
2023-01-02,FIL-USD,0.011719407615174315,0.00013734451485060574
2023-01-03,FIL-USD,-0.01746792097112404,0.00030512826305343504
2023-01-04,FIL-USD,0.08620692844933542,0.0074316345126688365
2023-01-05,FIL-USD,-0.022876168354462267,0.0005233190785817009
2023-01-06,FIL-USD,0.01779189048641383,0.000316551367080543
2023-01-07,FIL-USD,-0.01279346012926974,0.00016367262207921452
2023-01-08,FIL-USD,0.04290502520310713,0.0018408411876792577
2023-01-09,FIL-USD,0.10194171459971213,0.01039211317552916
2023-01-10,FIL-USD,-0.008897160779705926,7.915946993993737e-05
2023-01-11,FIL-USD,-0.008245360838220028,6.798597535245248e-05
2023-01-12,FIL-USD,0.034208667206750976,0.0011702329120622395
2023-01-13,FIL-USD,0.04247797192942748,0.0018043780992372293
2023-01-14,FIL-USD,0.19087866752483507,0.036434665716056525
2023-01-15,FIL-USD,-0.018295415002056892,0.00033472221009748837
2023-01-16,FIL-USD,-0.02771625458225535,0.0007681907680683908
2023-01-17,FIL-USD,0.013241540524308482,0.00017533839545690375
2023-01-18,FIL-USD,-0.0786289481004685,0.006182511479386169
2023-01-19,FIL-USD,0.035138767952849426,0.0012347330132441979
2023-01-20,FIL-USD,0.07682674904999676,0.005902349369591177
2023-01-21,FIL-USD,0.0407676991905328,0.001662005297289769
2023-01-22,FIL-USD,0.0983610445969858,0.00967489509421023
2023-01-23,FIL-USD,-0.001585125385647812,2.512622488225125e-06
2023-01-24,FIL-USD,-0.08110506424911768,0.006578031446853506
2023-01-25,FIL-USD,0.0955291286132669,0.009125814413610088
2023-01-26,FIL-USD,-0.0022854860889836015,5.223446662937559e-06
2023-01-27,FIL-USD,-0.011398278605872836,0.0001299207551770984
2023-01-28,FIL-USD,-0.019572271767818394,0.00038307382215334095
2023-01-29,FIL-USD,0.039434177437224216,0.0015550543501504834
2023-01-30,FIL-USD,-0.07017106481877744,0.004923978337801065
2023-01-31,FIL-USD,0.025852464148704124,0.0006683499025600321
2023-02-01,FIL-USD,0.08659622961764968,0.007498906983992707
2023-02-02,FIL-USD,-0.040118021502462686,0.0016094556492720585
2023-02-03,FIL-USD,0.04021156867374276,0.00161697025520313
2023-02-04,FIL-USD,-0.027227268647270875,0.0007413241579906595
2023-02-05,FIL-USD,-0.04114631108631328,0.0016930189160116673
2023-02-06,FIL-USD,-0.032931403629052,0.0010844773449795394
2023-02-07,FIL-USD,0.08299882106591827,0.006888804298332319
2023-02-08,FIL-USD,-0.01974327663562281,0.00038979697231072947
2023-02-09,FIL-USD,-0.12013636495161206,0.014432746183786923
2023-02-10,FIL-USD,0.014517310753263901,0.0002107523115068317
2023-02-11,FIL-USD,0.05133018874689377,0.0026347882767917396
2023-02-12,FIL-USD,-0.036042060391480724,0.0012990301172631437
2023-02-13,FIL-USD,-0.010174226159609612,0.00010351487794688454
2023-02-14,FIL-USD,0.044159751165335326,0.0019500836229843347
2023-02-15,FIL-USD,0.07761357098277277,0.006023866400697908
2023-02-16,FIL-USD,-0.015243534695450478,0.00023236535001140249
2023-02-17,FIL-USD,0.4215458216369712,0.17770087973958912
2023-02-18,FIL-USD,-0.02033977353114569,0.00041370638729829474
2023-02-19,FIL-USD,0.12258527313599221,0.015027149189825813
2023-02-20,FIL-USD,0.018850720518438724,0.0003553496640642867
2023-02-21,FIL-USD,-0.048156324711446374,0.002319031609714261
2023-02-22,FIL-USD,-0.017043450159959783,0.00029047919335503316
2023-02-23,FIL-USD,-0.02229177022071893,0.0004969230195733314
2023-02-24,FIL-USD,-0.12848644869154746,0.01650876749736566
2023-02-25,FIL-USD,-0.01880564893254688,0.00035365243177420166
2023-02-26,FIL-USD,0.02734572325961815,0.000747788580591621
2023-02-27,FIL-USD,-0.006159333938866918,3.793739457047786e-05
2023-02-28,FIL-USD,-0.05711218971220733,0.0032618022137231605
2023-03-01,FIL-USD,0.12078719774043112,0.014589547137986008
2023-03-02,FIL-USD,-0.05053292139423404,0.002553576144635837
2023-03-03,FIL-USD,-0.09182147614577019,0.008431183481588243
