date,monthly_return
2023-01-31,0.5971583187399283
2023-02-28,-0.06581730713560885
2023-03-31,-0.0432641900369356
2023-04-30,-0.04868102058573187
2023-05-31,-0.09529213487032251
2023-06-30,0.10273921173853173
2023-07-31,-0.07238957053519857
2023-08-31,-0.1501380841861547
2023-09-30,0.21680941415364918
2023-10-31,0.20566291508462142
2023-11-30,0.20619444190483605
2023-12-31,0.11009760259424506
2024-01-31,-0.21177348197944146
2024-02-29,0.2304393511449805
2024-03-31,0.21258119750843574
2024-04-30,-0.3500143957474249
2024-05-31,0.24684613579563086
2024-06-30,-0.06480556356442513
2024-07-31,0.10666078429233372
2024-08-31,0.20660589056329726
2024-09-30,0.2055236746125746
2024-10-31,-0.08323093370228085
2024-11-30,0.4770518667529531
2024-12-31,0.4566426558885217
2025-01-31,0.07736740797825803
2025-02-28,-0.4208595045842881
2025-03-31,-0.17111038778180587
2025-04-30,0.029172855052260527
2025-05-31,0.5052975439124454
2025-06-30,0.11063573257643533
2025-07-31,-0.049512436944144866
2025-08-31,0.2099467639074748
2025-09-30,-0.1309221177774813
2025-10-31,-0.16764048296485723
2025-11-30,-0.22181840134749242
2025-12-31,0.10820530221659741
