dow,avg_return
Monday,-0.0031500124913706974
Tuesday,-0.00424954935077535
Wednesday,0.0036107459302473924
Thursday,-0.0035287519120938936
Friday,0.003569625264761758
Saturday,0.008661944910837573
Sunday,-0.002794995639284686
