date,monthly_return
2023-01-31,0.5000000568434191
2023-02-28,0.0
2023-03-31,-0.08333335859707414
2023-04-30,-0.09090912097503123
2023-05-31,-0.09999994543031654
2023-06-30,-0.11111114479609885
2023-07-31,0.0
2023-08-31,0.0
2023-09-30,-0.12499998578914528
2023-10-31,0.14285712429602682
2023-11-30,0.0
2023-12-31,0.24999997157829057
2024-01-31,-0.09999994543031654
2024-02-29,0.4444443770744688
2024-03-31,1.3846153792337592
2024-04-30,-0.29032256550268953
2024-05-31,0.13636359878121107
2024-06-30,-0.31999997089616883
2024-07-31,-0.058823548294007266
2024-08-31,-0.1249999857891454
2024-09-30,0.2857143135559601
2024-10-31,0.0
2024-11-30,0.49999994947251825
2024-12-31,-0.22222222970777528
2025-01-31,-0.09523812823563571
2025-02-28,-0.2631578519074499
2025-03-31,-0.1428571242960266
2025-04-30,0.0833332828058515
2025-05-31,0.0
2025-06-30,-0.1538461377012772
2025-07-31,0.09090912097503123
2025-08-31,0.0
2025-09-30,0.0
2025-10-31,-0.16666671719414827
2025-11-30,-0.19999998181010548
2025-12-31,0.12500004263256415
