dow,avg_return
Monday,0.002624259051303208
Tuesday,0.0006795909316081434
Wednesday,0.0018754585254355692
Thursday,-0.004480613256255136
Friday,0.003937029417267313
Saturday,0.0012608300208178337
Sunday,-0.0016671049482922906
