date,monthly_return
2023-01-31,0.19551135902859218
2023-02-28,-0.071948303304334
2023-03-31,0.4277927221804032
2023-04-30,-0.12286165861429377
2023-05-31,0.09538633509396788
2023-06-30,-0.08378469077728556
2023-07-31,0.47355803536794383
2023-08-31,-0.26874213152766413
2023-09-30,0.009017262393397285
2023-10-31,0.1646802306587174
2023-11-30,0.010121872958569034
2023-12-31,0.01415501957682297
2024-01-31,-0.18172146587602322
2024-02-29,0.16520890699058932
2024-03-31,0.07316765717170481
2024-04-30,-0.2052683599068037
2024-05-31,0.03546527712138414
2024-06-30,-0.08172455653934818
2024-07-31,0.3122214198045674
2024-08-31,-0.09235830977175208
2024-09-30,0.07977734498833611
2024-10-31,-0.16722212296107286
2024-11-30,2.8177136303181607
2024-12-31,0.06995806902536317
2025-01-31,0.4592467422047941
2025-02-28,-0.293147203536684
2025-03-31,-0.025959304735335254
2025-04-30,0.04864355383044017
2025-05-31,-0.007527478074546123
2025-06-30,0.029281926079565146
2025-07-31,0.35127643264673747
2025-08-31,-0.08215379253768951
2025-09-30,0.025314792725034563
2025-10-31,-0.11879386920275814
2025-11-30,-0.13862213229334142
2025-12-31,-0.05443032262684122
