date,monthly_return
2023-01-31,0.36806836803837206
2023-02-28,-0.16032527599076307
2023-03-31,-0.04599431977292412
2023-04-30,0.03549033445934291
2023-05-31,-0.10165607270557664
2023-06-30,-0.07229974666361427
2023-07-31,0.17056516778628827
2023-08-31,-0.1803309954325485
2023-09-30,-0.02577409059933755
2023-10-31,0.09874318140180893
2023-11-30,0.22174373067434372
2023-12-31,0.07258718261099428
2024-01-31,-0.11967994281493066
2024-02-29,0.48779896940129364
2024-03-31,0.8779195773428587
2024-04-30,-0.3941443956272396
2024-05-31,0.19357660931235676
2024-06-30,-0.21887565036206047
2024-07-31,-0.018430484175346096
2024-08-31,-0.16950513426542857
2024-09-30,0.1292385139396195
2024-10-31,0.41024930809246296
2024-11-30,1.614895878772523
2024-12-31,-0.2518893110860889
2025-01-31,0.04132963171950865
2025-02-28,-0.3856227234827473
2025-03-31,-0.17452706708846155
2025-04-30,0.033740273330822745
2025-05-31,0.11743643315635355
2025-06-30,-0.1425025909646409
2025-07-31,0.2709101145099997
2025-08-31,0.01878277709731324
2025-09-30,0.08928277478342928
2025-10-31,-0.19953198946384487
2025-11-30,-0.21328842781973167
2025-12-31,-0.021504167009557262
