date,monthly_return
2023-01-31,0.4015091027296982
2023-02-28,0.01131678824572413
2023-03-31,-0.0797682702669984
2023-04-30,-0.19724675453456197
2023-05-31,-0.18389366579407573
2023-06-30,-0.17684463325294397
2023-07-31,-0.09699974943463452
2023-08-31,-0.15102124595869126
2023-09-30,0.10843553239882042
2023-10-31,0.058783662820077964
2023-11-30,0.22154969024834092
2023-12-31,0.6675423591563903
2024-01-31,-0.2851326637954219
2024-02-29,0.3292561049653473
2024-03-31,0.26562178622185395
2024-04-30,-0.33570970362418306
2024-05-31,0.057720672668000184
2024-06-30,-0.2340067461332982
2024-07-31,-0.05889078995406716
2024-08-31,-0.09143229660498342
2024-09-30,0.0891653783644506
2024-10-31,-0.14874197356465124
2024-11-30,2.8718837459662097
2024-12-31,-0.24608808580410102
2025-01-31,0.13551048892092887
2025-02-28,-0.37238104683644546
2025-03-31,-0.24271082607087247
2025-04-30,0.22057561141492665
2025-05-31,-0.11805459664635443
2025-06-30,-0.04338969335680076
2025-07-31,0.31728845295209873
2025-08-31,-0.051943723708663736
2025-09-30,-0.1023862716279087
2025-10-31,-0.14691267820376142
2025-11-30,-0.22768329446083724
2025-12-31,-0.012965940717151403
