dow,avg_return
Monday,0.0001459209173686478
Tuesday,-7.825488020015073e-05
Wednesday,0.0028603719339708165
Thursday,-0.0061018969338868705
Friday,0.003129845142960563
Saturday,0.0049921237579237205
Sunday,-0.0018666765097888032
