date,monthly_return
2023-01-31,0.20581543304946082
2023-02-28,-0.15382395409670768
2023-03-31,0.04942668120258209
2023-04-30,-0.00793004846017098
2023-05-31,-0.06640186698502182
2023-06-30,0.15206154847078923
2023-07-31,-0.04172648236540111
2023-08-31,-0.11339594348943105
2023-09-30,0.02506125555803873
2023-10-31,0.1760807864581273
2023-11-30,-0.014921968079709913
2023-12-31,-0.02803219172609983
2024-01-31,-0.007063705290483724
2024-02-29,-0.16287380140090812
2024-03-31,-0.06479238097102635
2024-04-30,-0.06947991611135806
2024-05-31,0.243106429022925
2024-06-30,0.13159296432393663
2024-07-31,-0.0610465565342585
2024-08-31,0.0710003321394892
2024-09-30,-0.08581807239857031
2024-10-31,0.008463728543899096
2024-11-30,0.04266055499975829
2024-12-31,0.19146854474746222
2025-01-31,0.23364266025889857
2025-02-28,-0.0896953027533286
2025-03-31,-0.01066808979057543
2025-04-30,0.29605446300542426
2025-05-31,0.16410968604692822
2025-06-30,0.002691279572633487
2025-07-31,-0.05773917216836033
2025-08-31,-0.14464420704887293
2025-09-30,0.12726612356116163
2025-10-31,0.13355586909746875
2025-11-30,0.3032948306056529
2025-12-31,-0.08063761615225618
