date,monthly_return
2023-01-31,0.47947477858978615
2023-02-28,0.07461342818651095
2023-03-31,-0.019477708407016903
2023-04-30,-0.10161859163799247
2023-05-31,-0.09947544028026822
2023-06-30,-0.10918282418363245
2023-07-31,0.024099581519904767
2023-08-31,-0.1662923326431569
2023-09-30,-0.008887506509137721
2023-10-31,0.10796028104907762
2023-11-30,0.10225739655985122
2023-12-31,0.20996736837668606
2024-01-31,-0.040674350064044074
2024-02-29,0.2772272985553159
2024-03-31,0.13458264242174778
2024-04-30,-0.3474051833625499
2024-05-31,0.04968549724056737
2024-06-30,-0.17344960139052656
2024-07-31,-0.07788455773217895
2024-08-31,-0.09752223181086805
2024-09-30,0.06819791393171615
2024-10-31,-0.10657285860293053
2024-11-30,1.6669234254344252
2024-12-31,-0.23565588963065698
2025-01-31,-0.14860632606269997
2025-02-28,-0.2987263136675544
2025-03-31,-0.14809469178964663
2025-04-30,-0.1548478429572706
2025-05-31,0.033724696356275397
2025-06-30,-0.057246595908562736
2025-07-31,0.44487548447690894
2025-08-31,-0.07460557481051977
2025-09-30,-0.07117631175297623
2025-10-31,-0.13219979843748908
2025-11-30,-0.16399017392679982
2025-12-31,0.019180342210271872
