date,monthly_return
2023-01-31,1.4046234595122242
2023-02-28,-0.08500805818873036
2023-03-31,-0.03403350890157153
2023-04-30,0.07848271943883267
2023-05-31,-0.08792527595429822
2023-06-30,-0.09254392524956634
2023-07-31,0.2552549603391887
2023-08-31,-0.16803136030686172
2023-09-30,0.08411691958690515
2023-10-31,0.8003856392569317
2023-11-30,0.5379638450888622
2023-12-31,0.7134206697353405
2024-01-31,-0.044106946402104996
2024-02-29,0.2956115576131526
2024-03-31,0.6138070285957737
2024-04-30,-0.3741799047336032
2024-05-31,0.30461703131061757
2024-06-30,-0.11558489808555927
2024-07-31,0.17293489569119713
2024-08-31,-0.21214409386048005
2024-09-30,0.12738180727504766
2024-10-31,0.10360163823169843
2024-11-30,0.41152855331489824
2024-12-31,-0.20391393906361788
2025-01-31,0.22388473638820616
2025-02-28,-0.3609421932777195
2025-03-31,-0.15764292292936144
2025-04-30,0.1840429361176692
2025-05-31,0.060928932522869905
2025-06-30,-0.012153048709803382
2025-07-31,0.11431806754008811
2025-08-31,0.1649372274447387
2025-09-30,0.03922851111378001
2025-10-31,-0.10315858940252942
2025-11-30,-0.28654881913381414
2025-12-31,0.021743789545067838
