dow,avg_return
Monday,0.0035803138655799436
Tuesday,0.0014390299391777688
Wednesday,0.005290338115892903
Thursday,-0.002435166145308634
Friday,0.001485905901325662
Saturday,0.0006514361420442697
Sunday,0.002800641107244477
