dow,avg_return
Monday,-0.004420039779531369
Tuesday,-0.003966145394404174
Wednesday,0.003406156273676419
Thursday,-0.0031013077112241405
Friday,0.002672007733050302
Saturday,0.005573397586748947
Sunday,0.00023665241701693125
