date,monthly_return
2023-01-31,0.5861255099968543
2023-02-28,-0.09841247817767373
2023-03-31,0.1318441614578374
2023-04-30,-0.003933096935632818
2023-05-31,-0.05775959597353564
2023-06-30,-0.2335638006571742
2023-07-31,0.07155097404141753
2023-08-31,-0.16948627028514895
2023-09-30,-0.005192384176444631
2023-10-31,0.15375106033818442
2023-11-30,0.28244971880640235
2023-12-31,0.5807739716258133
2024-01-31,-0.1614746096590809
2024-02-29,0.3158818537114467
2024-03-31,-0.007960152419359656
2024-04-30,-0.32227290280355647
2024-05-31,0.015083567278805665
2024-06-30,-0.12351691387543862
2024-07-31,-0.008717698928097706
2024-08-31,-0.1116872850766385
2024-09-30,0.0806771435154543
2024-10-31,-0.0840509737934666
2024-11-30,2.1562314005203826
2024-12-31,-0.21796994990841168
2025-01-31,0.11669594041492437
2025-02-28,-0.328134671737608
2025-03-31,0.044855803683195195
2025-04-30,0.030966981967316398
2025-05-31,0.006076888968486349
2025-06-30,-0.16609431530339658
2025-07-31,0.2935374520320573
2025-08-31,0.09634495277359023
2025-09-30,-0.00512474711437283
2025-10-31,-0.24533851243987592
2025-11-30,-0.317286789856022
2025-12-31,0.09140749929146175
