date,monthly_return
2023-01-31,1.5276266962121503
2023-02-28,-0.16550387787692766
2023-03-31,-0.06041933933380805
2023-04-30,-0.07312494044709661
2023-05-31,-0.1504494175188439
2023-06-30,-0.16986978764138672
2023-07-31,-0.00645575496990658
2023-08-31,-0.2300543279934597
2023-09-30,0.050370148368163115
2023-10-31,0.1769658402130032
2023-11-30,0.18745522534321513
2023-12-31,0.20480214035418087
2024-01-31,-0.17080460772941597
2024-02-29,0.5219185994410216
2024-03-31,0.019051450365874745
2024-04-30,-0.37753762110455324
2024-05-31,0.06742125956096112
2024-06-30,-0.23889266054695502
2024-07-31,-0.07844518949392787
2024-08-31,-0.13551093612479348
2024-09-30,0.11982894585930048
2024-10-31,-0.04569956290823818
2024-11-30,1.2582267476546192
2024-12-31,-0.28412812297109324
2025-01-31,-0.03922646396492191
2025-02-28,-0.33907922439657323
2025-03-31,-0.17403501505713148
2025-04-30,0.2923412631729394
2025-05-31,-0.13349097864333836
2025-06-30,-0.07394590970954629
2025-07-31,0.10541126948679214
2025-08-31,0.02746729149725735
2025-09-30,0.002761916979111545
2025-10-31,-0.21396824118486124
2025-11-30,-0.28905459089438534
2025-12-31,-0.05275269615858591
