date,monthly_return
2023-01-31,0.26796050800691074
2023-02-28,-0.03485143345473818
2023-03-31,0.05163013412558115
2023-04-30,0.06499346842604137
2023-05-31,-0.09115725107328121
2023-06-30,-0.21669642842935855
2023-07-31,0.0031238109312623497
2023-08-31,-0.10170368045782308
2023-09-30,-0.008201788339841865
2023-10-31,0.05408512494451667
2023-11-30,0.005493138529678809
2023-12-31,0.3722350441504285
2024-01-31,-0.03867875938926102
2024-02-29,0.33103807962361764
2024-03-31,0.518111406387918
2024-04-30,-0.04682845462972074
2024-05-31,0.025988958791502093
2024-06-30,-0.01979912116796423
2024-07-31,-0.009287078599936383
2024-08-31,-0.07542261026328323
2024-09-30,0.06448356794606425
2024-10-31,0.015468062206658528
2024-11-30,0.13592012247835794
2024-12-31,0.071306182745273
2025-01-31,-0.033683242854203654
2025-02-28,-0.13275322897089403
2025-03-31,0.029996030050264855
2025-04-30,-0.008909858694894579
2025-05-31,0.0980846671080493
2025-06-30,-0.002241380828510109
2025-07-31,0.19274976745758798
2025-08-31,0.09461924700596125
2025-09-30,0.1756397075094258
2025-10-31,0.07979504681748639
2025-11-30,-0.19411139657626408
2025-12-31,0.019455679417296423
