dow,avg_return
Monday,-0.0027621530462441724
Tuesday,-0.0013127609323547332
Wednesday,0.0037733970326054374
Thursday,-0.007890848678034917
Friday,0.006208551697750824
Saturday,0.009237938096461581
Sunday,0.0004011318546618581
