date,monthly_return
2023-01-31,0.283386841354595
2023-02-28,0.20790888675689412
2023-03-31,-0.1320708051850219
2023-04-30,0.012240400412041552
2023-05-31,-0.0859250508450563
2023-06-30,0.30709035189109724
2023-07-31,0.4757685271179888
2023-08-31,-0.05694252925522403
2023-09-30,0.3260721452809159
2023-10-31,-0.10779502198617996
2023-11-30,0.11657998860236551
2023-12-31,0.11172686519807451
2024-01-31,0.154560695204081
2024-02-29,0.06781828085511665
2024-03-31,0.879252405375988
2024-04-30,-0.3223977198356254
2024-05-31,0.021079450523695975
2024-06-30,-0.06933261075705832
2024-07-31,0.10729898312520403
2024-08-31,-0.3738666670380253
2024-09-30,-0.10616727320242536
2024-10-31,-0.19167377839328503
2024-11-30,0.4677788862969998
2024-12-31,-0.19983881165508266
2025-01-31,-0.22882484528988556
2025-02-28,0.3760979674829561
2025-03-31,-0.17964110124525579
2025-04-30,0.1384159781286085
2025-05-31,0.06419315003531456
2025-06-30,0.23499551822198828
2025-07-31,0.018700236679380255
2025-08-31,-0.219581507474086
2025-09-30,0.07968079937310901
2025-10-31,0.024860132769840115
2025-11-30,0.046205453245382166
2025-12-31,0.03515013406492651
