date,monthly_return
2023-01-31,0.49606224410835
2023-02-28,-0.015009572269928384
2023-03-31,-0.10279849518959117
2023-04-30,0.23790500266396908
2023-05-31,-0.2722133554339986
2023-06-30,-0.12525075911449224
2023-07-31,0.028180082570875564
2023-08-31,-0.20650089744912448
2023-09-30,-0.053105431671497505
2023-10-31,0.24784027622759663
2023-11-30,0.15332445728307698
2023-12-31,1.925648238721935
2024-01-31,-0.1389809689884408
2024-02-29,0.09974573673732445
2024-03-31,0.4888276376429117
2024-04-30,-0.31515702858591554
2024-05-31,-0.07820182455128688
2024-06-30,-0.31176109238300076
2024-07-31,0.09784233191609926
2024-08-31,-0.15581674575518312
2024-09-30,0.18934702728827246
2024-10-31,-0.12737029747487816
2024-11-30,0.5872686045687816
2024-12-31,-0.20804673144265584
2025-01-31,-0.0593098358593902
2025-02-28,-0.2981249070587654
2025-03-31,-0.18399232408401367
2025-04-30,-0.07495111308568747
2025-05-31,-0.0012758569554377486
2025-06-30,-0.0010914233873998702
2025-07-31,0.06774062996077412
2025-08-31,-0.09213215728674673
2025-09-30,-0.11118632753886026
2025-10-31,-0.3044018761166354
2025-11-30,0.31333519282070244
2025-12-31,-0.1054307984962991
