dow,avg_return
Monday,0.0005419329082489323
Tuesday,-0.005352964731526064
Wednesday,0.006701966963815347
Thursday,-0.005406623066824853
Friday,0.004862972850136496
Saturday,0.005580565234732804
Sunday,0.0013358705495771649
