dow,avg_return
Monday,0.0007384125497704178
Tuesday,-0.003192860592260484
Wednesday,0.005063841819660867
Thursday,-0.004569408307506057
Friday,0.005226060556869652
Saturday,0.0068342965590203406
Sunday,5.781423194640159e-05
