dow,avg_return
Monday,-0.0015506137456086945
Tuesday,-0.002197431532620827
Wednesday,0.006408565667497434
Thursday,-0.004447835522728186
Friday,0.005199599566324699
Saturday,0.003259159788701503
Sunday,0.0016714134441980287
