dow,avg_return
Monday,0.0015254803778259147
Tuesday,-0.001487219469643122
Wednesday,0.006438989327667755
Thursday,-0.0016996558803186834
Friday,0.000923886905791505
Saturday,0.0017122688626670514
Sunday,0.0025754349971248702
