date,monthly_return
2023-01-31,0.27548590775614556
2023-02-28,-0.040915918874574686
2023-03-31,0.2878185398355326
2023-04-30,-0.1555618778940766
2023-05-31,-0.021870532706102286
2023-06-30,0.19569439212194872
2023-07-31,0.35836307586521343
2023-08-31,-0.23528903728431916
2023-09-30,-0.02308121706535149
2023-10-31,0.07964853577798814
2023-11-30,-0.024456220913352422
2023-12-31,0.08999086121234523
2024-01-31,-0.1478687106929143
2024-02-29,0.10964605097528834
2024-03-31,0.15728356723565406
2024-04-30,-0.23670262164675593
2024-05-31,-0.01255168422958075
2024-06-30,-0.14361198671878295
2024-07-31,0.10488765236032171
2024-08-31,-0.08031438692247761
2024-09-30,0.06444531898303008
2024-10-31,-0.061660052389401865
2024-11-30,4.66943903251817
2024-12-31,-0.36722479046760514
2025-01-31,0.24852944599015747
2025-02-28,-0.3084576896007397
2025-03-31,-0.0781190352788862
2025-04-30,0.02743315706640126
2025-05-31,-0.02576044375055009
2025-06-30,-0.09837536107723854
2025-07-31,0.6852649517439136
2025-08-31,-0.12133421077672901
2025-09-30,0.032239768835464755
2025-10-31,-0.1626336700915344
2025-11-30,-0.18437609825338863
2025-12-31,0.006493368774002972
