date,monthly_return
2023-01-31,0.8201566639745717
2023-02-28,-0.13925197561415614
2023-03-31,0.03722102239056713
2023-04-30,-0.031079413996690453
2023-05-31,-0.17747712682932038
2023-06-30,-0.07837247426077709
2023-07-31,-0.014421877569590236
2023-08-31,-0.22128846270960623
2023-09-30,-0.07444169255771149
2023-10-31,0.22508077364838952
2023-11-30,0.8885643651738988
2023-12-31,0.8022705149214631
2024-01-31,-0.13965555514538985
2024-02-29,0.2344101873730402
2024-03-31,0.3218496824982948
2024-04-30,-0.3955615209714338
2024-05-31,0.1024091670979228
2024-06-30,-0.18568371112974125
2024-07-31,-0.12403535115832565
2024-08-31,-0.11359323238068841
2024-09-30,0.2167499756327027
2024-10-31,-0.09812284753325917
2024-11-30,0.7944855582167305
2024-12-31,-0.2049755123807866
2025-01-31,-0.03623568764246621
2025-02-28,-0.3496998381747819
2025-03-31,-0.1609315218939109
2025-04-30,0.11404398325870013
2025-05-31,-0.005194769180865255
2025-06-30,-0.135857775322774
2025-07-31,0.2517391491197214
2025-08-31,0.04027450417907308
2025-09-30,0.2818849218799022
2025-10-31,-0.39365415439602636
2025-11-30,-0.24285056929462734
2025-12-31,0.02664435751070915
