date,monthly_return
2023-01-31,0.9406523674033673
2023-02-28,-0.025164479132150808
2023-03-31,-0.0582121242355883
2023-04-30,-0.02577769306991584
2023-05-31,-0.10285211371971104
2023-06-30,-0.06894879840858437
2023-07-31,-0.25354738343606575
2023-08-31,-0.2033334729022711
2023-09-30,0.1460019465977811
2023-10-31,-0.07481197653685123
2023-11-30,0.16244797566875446
2023-12-31,0.08356855389239581
2024-01-31,-0.24807178039674893
2024-02-29,0.31658677786497047
2024-03-31,0.15844919785030687
2024-04-30,-0.4099212618876249
2024-05-31,0.1313414204012151
2024-06-30,-0.3832148259388356
2024-07-31,-0.08319780319509629
2024-08-31,0.08305751458756139
2024-09-30,-0.019410276771299473
2024-10-31,-0.09070168288052538
2024-11-30,1.71285251910875
2024-12-31,0.30367677329150355
2025-01-31,-0.12626053112187863
2025-02-28,-0.4238667299508947
2025-03-31,0.11640972283140605
2025-04-30,0.4189019248036947
2025-05-31,-0.06519310673090029
2025-06-30,-0.21495223148521503
2025-07-31,0.7924394527347247
2025-08-31,-0.19140231538495034
2025-09-30,-0.09172076332541068
2025-10-31,-0.3036000230326661
2025-11-30,-0.13389485196599182
2025-12-31,-0.018793859798664547
