date,monthly_return
2023-01-31,0.4518252063247885
2023-02-28,0.012861133012223025
2023-03-31,-0.0006165502869130979
2023-04-30,-0.06935048045617975
2023-05-31,-0.09886745666685681
2023-06-30,-0.027478208067005405
2023-07-31,-0.012247360671785223
2023-08-31,-0.16422343889404045
2023-09-30,-0.0383731348184424
2023-10-31,0.08416807925106595
2023-11-30,0.22794272743468236
2023-12-31,0.499139331465869
2024-01-31,-0.18772923892850313
2024-02-29,0.24028731724756036
2024-03-31,0.16809166706041956
2024-04-30,-0.333974168397945
2024-05-31,0.08796139172785744
2024-06-30,-0.11142945841732288
2024-07-31,-0.1325977293493763
2024-08-31,-0.20924368081193878
2024-09-30,0.04194032979318063
2024-10-31,-0.10832268342452922
2024-11-30,1.2664939995359923
2024-12-31,-0.260094373393973
2025-01-31,-0.04771158580989954
2025-02-28,-0.25408442498366113
2025-03-31,-0.1464755407173789
2025-04-30,0.011318412574944592
2025-05-31,0.003357064827534506
2025-06-30,-0.1671481195359782
2025-07-31,0.08502086331636582
2025-08-31,0.01448712178636069
2025-09-30,0.04427683603796373
2025-10-31,-0.26239779281597475
2025-11-30,-0.23028417078288088
2025-12-31,-0.011019741137154093
