date,symbol,open,high,low,close,volume,name,sma_7,sma_30,sma_100,returns,volatility_30,volume_ma_30
2022-12-11,LTC-USD,76.37084197998047,78.26119232177734,76.37084197998047,76.6280517578125,286405662.0,Litecoin,76.6280517578125,76.6280517578125,76.6280517578125,,,286405662.0
2022-12-12,LTC-USD,76.625244140625,76.625244140625,73.81819915771484,76.22152709960938,463127138.0,Litecoin,76.42478942871094,76.42478942871094,76.42478942871094,-0.005305167610002326,,374766400.0
2022-12-13,LTC-USD,76.2125244140625,79.5179672241211,74.82292938232422,77.344482421875,680106244.0,Litecoin,76.73135375976562,76.73135375976562,76.73135375976562,0.014732784358913564,0.014168971718310757,476546348.0
2022-12-14,LTC-USD,77.35295867919922,78.9631576538086,75.3160400390625,75.47586059570312,583539478.0,Litecoin,76.41748046875,76.41748046875,76.41748046875,-0.024159730179322825,0.019449257637486367,503294630.5
2022-12-15,LTC-USD,75.47409057617188,75.47409057617188,72.1849136352539,72.3354721069336,471322636.0,Litecoin,75.60107879638672,75.60107879638672,75.60107879638672,-0.04160785268274658,0.024266284979612744,496900231.6
2022-12-16,LTC-USD,72.34021759033203,73.45869445800781,65.80487823486328,66.32679748535156,725577784.0,Litecoin,74.05536524454753,74.05536524454753,74.05536524454753,-0.0830667782564466,0.03732742718264444,535013157.0
2022-12-17,LTC-USD,66.33074188232422,67.53433227539062,63.48716735839844,64.9578857421875,688308693.0,Litecoin,72.75572531563895,72.75572531563895,72.75572531563895,-0.020638894007605102,0.03351733354761785,556912519.2857143
2022-12-18,LTC-USD,64.9636459350586,65.63925170898438,63.55735397338867,64.55413055419922,335700601.0,Litecoin,71.03087942940849,71.73052597045898,71.73052597045898,-0.00621564546590625,0.031558992509073756,529261029.5
2022-12-19,LTC-USD,64.56124114990234,64.83087158203125,61.86080932617188,63.3414306640625,461264127.0,Litecoin,69.19086565290179,70.79840426974826,70.79840426974826,-0.018785783027757463,0.02927065101072292,521705818.1111111
2022-12-20,LTC-USD,63.351200103759766,65.95455169677734,63.235496520996094,65.74638366699219,519783204.0,Litecoin,67.53399440220424,70.29320220947265,70.29320220947265,0.03796808783313699,0.03412421100289144,521513556.7
2022-12-21,LTC-USD,65.7381362915039,66.65327453613281,64.90047454833984,65.39140319824219,375489125.0,Litecoin,66.09335763113839,69.84758411754261,69.84758411754261,-0.005399239455480709,0.03235817939313684,508238608.3636364
2022-12-22,LTC-USD,65.39942169189453,66.5145492553711,64.51705169677734,66.15167236328125,368489876.0,Litecoin,65.20995766775948,69.53959147135417,69.53959147135417,0.011626439070808958,0.031749070793881194,496592880.6666667
2022-12-23,LTC-USD,66.15280151367188,66.59639739990234,65.45034790039062,65.77222442626953,306694378.0,Litecoin,65.13073294503349,69.24979400634766,69.24979400634766,-0.0057360293920905026,0.030340248273789196,481985303.53846157
