date,symbol,open,high,low,close,volume,name,sma_7,sma_30,sma_100,returns,volatility_30,volume_ma_30
2022-12-11,SOL-USD,13.576213836669922,13.778305053710938,13.413359642028809,13.427809715270996,117436002.0,Solana,13.427809715270996,13.427809715270996,13.427809715270996,,,117436002.0
2022-12-12,SOL-USD,13.426751136779783,13.458085060119627,12.951156616210938,13.318544387817385,205298705.0,Solana,13.37317705154419,13.37317705154419,13.37317705154419,-0.008137241275421703,,161367353.5
2022-12-13,SOL-USD,13.318246841430664,14.057649612426758,12.828971862792969,13.833986282348633,315949878.0,Solana,13.526780128479004,13.526780128479004,13.526780128479004,0.03870106818900787,0.0331196862416122,212894861.66666666
2022-12-14,SOL-USD,13.836177825927734,14.887666702270508,13.831062316894531,14.140525817871094,441479811.0,Solana,13.680216550827026,13.680216550827026,13.680216550827026,0.022158438592178475,0.023753294670086238,270041099.0
2022-12-15,SOL-USD,14.140317916870115,14.467164039611816,13.909064292907717,14.02151107788086,272679087.0,Solana,13.748475456237793,13.748475456237793,13.748475456237793,-0.008416571033010745,0.023345761947039193,270568696.6
2022-12-16,SOL-USD,14.021939277648926,14.145011901855469,12.147680282592772,12.266606330871582,358747840.0,Solana,13.501497268676758,13.501497268676758,13.501497268676758,-0.12515803305805362,0.06419294266381659,285265220.5
2022-12-17,SOL-USD,12.265798568725586,12.511940956115724,11.987808227539062,12.504404067993164,222801055.0,Solana,13.359055382864815,13.359055382864815,13.359055382864815,0.01938578044386352,0.059222418960099596,276341768.28571427
2022-12-18,SOL-USD,12.504684448242188,12.568931579589844,12.31215763092041,12.41312026977539,110722042.0,Solana,13.214099747794014,13.240813493728638,13.240813493728638,-0.0073001318352649,0.05407387693027799,255639302.5
2022-12-19,SOL-USD,12.415849685668944,12.566923141479492,11.737709999084473,11.932655334472656,206060595.0,Solana,13.016115597316197,13.09546258714464,13.09546258714464,-0.03870621768425253,0.05109350551798669,250130557.2222222
2022-12-20,SOL-USD,11.934520721435549,12.436450004577637,11.875389099121094,12.28051471710205,177388342.0,Solana,12.794191087995257,13.013967800140382,13.013967800140382,0.02915188387486989,0.049857150751444645,242856335.7
