lag,value
0,1.0
1,0.9900271036799208
2,0.07381131194811448
3,-0.006794775579046949
4,-0.023868641175635558
5,0.022824543557793578
6,-0.011211088929736825
7,0.042562759979913246
8,-0.00578306711520957
9,0.04666044482487047
10,-0.03799469582271382
11,-0.06690786244017356
12,-0.005339785692269509
13,-0.027092267158181572
14,-0.10086569629734786
15,-0.05376752465921385
16,0.030488478503356384
17,0.052697681510552936
18,-0.0039785494203163855
19,0.006083807164033656
20,-0.06673571236843963
21,-0.006428488761217193
22,-0.01387862619679634
23,-0.006825129795687641
24,0.025161844335171466
25,0.053512231044692236
26,0.01050950150735399
27,0.013074792968747466
28,-0.011177560027695176
29,0.042161023340536466
30,0.035511742691983615
31,0.006949515508020118
32,-0.047643102766181916
33,0.01210385797993564
34,0.023473530418397788
35,0.0034767244671195406
36,-0.006541476905699099
37,-0.026168545599528158
38,0.03436873944557886
39,-0.016101431696869645
40,0.04808845144460773
