lag,value
0,1.0
1,0.9835726621831199
2,-0.1942810450922359
3,-0.00841035127827913
4,-0.09919611781606082
5,0.1538402469228195
6,0.07424029117885358
7,0.08152579182344315
8,0.13196714168853077
9,-0.07059541116345994
10,-0.0008360255925844903
11,0.10729595479206216
12,-0.16891512327914296
13,-0.04822610416501417
14,-0.006893118026885665
15,-0.06884133264931949
16,0.10198506887429393
17,0.01689101805307908
18,0.030707025368881508
19,0.022809231572129413
20,-0.04424386193213854
21,-0.025282053677423075
22,0.0084339468730216
23,-0.06752065423933744
24,-0.06283773115477329
25,0.0007290291551363112
26,0.0003816308395200391
27,0.07449037707875586
28,0.029414974130930298
29,-0.005194194554126306
30,-0.08244735296096871
31,-0.0593139034398881
32,0.012217365343227541
33,-0.011014167236377518
34,-0.05653922030302957
35,0.013303174560236247
36,6.284040493180302e-05
37,0.013757514063016901
38,-0.004696698357281301
39,0.017826010686551725
40,0.034623539396800004
