date,symbol,close,lag_1,lag_7,lag_30
2022-12-11,EOS-USD,1.0035500526428225,,,
2022-12-12,EOS-USD,0.9809330105781556,1.0035500526428225,,
2022-12-13,EOS-USD,0.9985060095787048,0.9809330105781556,,
2022-12-14,EOS-USD,0.9780210256576538,0.9985060095787048,,
2022-12-15,EOS-USD,0.9546120166778564,0.9780210256576538,,
2022-12-16,EOS-USD,0.8732799887657166,0.9546120166778564,,
2022-12-17,EOS-USD,0.8907120227813721,0.8732799887657166,,
2022-12-18,EOS-USD,0.8846150040626526,0.8907120227813721,1.0035500526428225,
2022-12-19,EOS-USD,0.8456259965896606,0.8846150040626526,0.9809330105781556,
2022-12-20,EOS-USD,0.8907399773597717,0.8456259965896606,0.9985060095787048,
2022-12-21,EOS-USD,0.8879510164260864,0.8907399773597717,0.9780210256576538,
2022-12-22,EOS-USD,0.8866479992866516,0.8879510164260864,0.9546120166778564,
2022-12-23,EOS-USD,0.8856989741325378,0.8866479992866516,0.8732799887657166,
2022-12-24,EOS-USD,0.8804280161857605,0.8856989741325378,0.8907120227813721,
2022-12-25,EOS-USD,0.8776810169219971,0.8804280161857605,0.8846150040626526,
2022-12-26,EOS-USD,0.8876209855079651,0.8776810169219971,0.8456259965896606,
2022-12-27,EOS-USD,0.8958219885826111,0.8876209855079651,0.8907399773597717,
2022-12-28,EOS-USD,0.8710560202598572,0.8958219885826111,0.8879510164260864,
2022-12-29,EOS-USD,0.8655949831008911,0.8710560202598572,0.8866479992866516,
2022-12-30,EOS-USD,0.8629019856452942,0.8655949831008911,0.8856989741325378,
2022-12-31,EOS-USD,0.8623089790344238,0.8629019856452942,0.8804280161857605,
2023-01-01,EOS-USD,0.8784459829330444,0.8623089790344238,0.8776810169219971,
2023-01-02,EOS-USD,0.8819720149040222,0.8784459829330444,0.8876209855079651,
2023-01-03,EOS-USD,0.8803120255470276,0.8819720149040222,0.8958219885826111,
2023-01-04,EOS-USD,0.907221019268036,0.8803120255470276,0.8710560202598572,
2023-01-05,EOS-USD,0.8914350271224976,0.907221019268036,0.8655949831008911,
2023-01-06,EOS-USD,0.89512699842453,0.8914350271224976,0.8629019856452942,
2023-01-07,EOS-USD,0.889868974685669,0.89512699842453,0.8623089790344238,
2023-01-08,EOS-USD,0.9094449877738952,0.889868974685669,0.8784459829330444,
2023-01-09,EOS-USD,0.937250018119812,0.9094449877738952,0.8819720149040222,
2023-01-10,EOS-USD,0.9469879865646362,0.937250018119812,0.8803120255470276,1.0035500526428225
2023-01-11,EOS-USD,0.9779009819030762,0.9469879865646362,0.907221019268036,0.9809330105781556
2023-01-12,EOS-USD,0.9902420043945312,0.9779009819030762,0.8914350271224976,0.9985060095787048
2023-01-13,EOS-USD,1.0104949474334717,0.9902420043945312,0.89512699842453,0.9780210256576538
2023-01-14,EOS-USD,1.0521090030670166,1.0104949474334717,0.889868974685669,0.9546120166778564
2023-01-15,EOS-USD,1.0622869729995728,1.0521090030670166,0.9094449877738952,0.8732799887657166
2023-01-16,EOS-USD,1.0356249809265137,1.0622869729995728,0.937250018119812,0.8907120227813721
2023-01-17,EOS-USD,1.0233609676361084,1.0356249809265137,0.9469879865646362,0.8846150040626526
2023-01-18,EOS-USD,0.9589319825172424,1.0233609676361084,0.9779009819030762,0.8456259965896606
2023-01-19,EOS-USD,0.980338990688324,0.9589319825172424,0.9902420043945312,0.8907399773597717
2023-01-20,EOS-USD,1.0464539527893066,0.980338990688324,1.0104949474334717,0.8879510164260864
2023-01-21,EOS-USD,1.029034972190857,1.0464539527893066,1.0521090030670166,0.8866479992866516
2023-01-22,EOS-USD,1.082368016242981,1.029034972190857,1.0622869729995728,0.8856989741325378
2023-01-23,EOS-USD,1.0958549976348877,1.082368016242981,1.0356249809265137,0.8804280161857605
2023-01-24,EOS-USD,1.0363069772720337,1.0958549976348877,1.0233609676361084,0.8776810169219971
2023-01-25,EOS-USD,1.0918259620666504,1.0363069772720337,0.9589319825172424,0.8876209855079651
2023-01-26,EOS-USD,1.0888220071792605,1.0918259620666504,0.980338990688324,0.8958219885826111
2023-01-27,EOS-USD,1.111184000968933,1.0888220071792605,1.0464539527893066,0.8710560202598572
2023-01-28,EOS-USD,1.0930609703063965,1.111184000968933,1.029034972190857,0.8655949831008911
2023-01-29,EOS-USD,1.1148040294647217,1.0930609703063965,1.082368016242981,0.8629019856452942
2023-01-30,EOS-USD,1.0473589897155762,1.1148040294647217,1.0958549976348877,0.8623089790344238
2023-01-31,EOS-USD,1.0633169412612915,1.0473589897155762,1.0363069772720337,0.8784459829330444
2023-02-01,EOS-USD,1.0777649879455566,1.0633169412612915,1.0918259620666504,0.8819720149040222
2023-02-02,EOS-USD,1.0676050186157229,1.0777649879455566,1.0888220071792605,0.8803120255470276
2023-02-03,EOS-USD,1.0951520204544067,1.0676050186157229,1.111184000968933,0.907221019268036
2023-02-04,EOS-USD,1.1078280210494995,1.0951520204544067,1.0930609703063965,0.8914350271224976
2023-02-05,EOS-USD,1.0826020240783691,1.1078280210494995,1.1148040294647217,0.89512699842453
2023-02-06,EOS-USD,1.0595530271530151,1.0826020240783691,1.0473589897155762,0.889868974685669
2023-02-07,EOS-USD,1.1127530336380005,1.0595530271530151,1.0633169412612915,0.9094449877738952
2023-02-08,EOS-USD,1.0837910175323486,1.1127530336380005,1.0777649879455566,0.937250018119812
2023-02-09,EOS-USD,1.04449200630188,1.0837910175323486,1.0676050186157229,0.9469879865646362
2023-02-10,EOS-USD,1.0524499416351318,1.04449200630188,1.0951520204544067,0.9779009819030762
2023-02-11,EOS-USD,1.0573960542678833,1.0524499416351318,1.1078280210494995,0.9902420043945312
2023-02-12,EOS-USD,1.0407730340957642,1.0573960542678833,1.0826020240783691,1.0104949474334717
2023-02-13,EOS-USD,1.0302170515060425,1.0407730340957642,1.0595530271530151,1.0521090030670166
2023-02-14,EOS-USD,1.047703981399536,1.0302170515060425,1.1127530336380005,1.0622869729995728
2023-02-15,EOS-USD,1.099115014076233,1.047703981399536,1.0837910175323486,1.0356249809265137
2023-02-16,EOS-USD,1.04585599899292,1.099115014076233,1.04449200630188,1.0233609676361084
2023-02-17,EOS-USD,1.1939740180969238,1.04585599899292,1.0524499416351318,0.9589319825172424
2023-02-18,EOS-USD,1.2381340265274048,1.1939740180969238,1.0573960542678833,0.980338990688324
2023-02-19,EOS-USD,1.2287310361862185,1.2381340265274048,1.0407730340957642,1.0464539527893066
2023-02-20,EOS-USD,1.2702709436416626,1.2287310361862185,1.0302170515060425,1.029034972190857
2023-02-21,EOS-USD,1.2201050519943235,1.2702709436416626,1.047703981399536,1.082368016242981
2023-02-22,EOS-USD,1.2095279693603516,1.2201050519943235,1.099115014076233,1.0958549976348877
